1,330,659,988,1317,1646,1975,2304,2633,2962,3291,3620,3949,4278,4607,4936,5265,5594,5923,6252,6581,6910,7239,7568,7897,8226,8555,8884,9213,9542,9871,10200,10529,10858,11187,11516,11845,12174,12503,12832,13161,13490,13819,14148,14477,14806,15135,15464,15793,16122,16451,16780,17109,17438,17767,18096,18425,18754,19083,19412,19741,20070,20399,20728,21057,21386,21715,22044,22373,22702,23031,23360,23689,24018,24347,24676,25005,25334,25663,25992,26321,26650,26979,27308,27637,27966,28295,28624,28953,29282,29611,29940,30269,30598,30927,31256,31585,31914,32243,32572,32901,33230,33559,33888,34217,34546,34875,35204,35533,35862,36191,36520,36849,37178,37507,37836,38165,38494,38823,39152,39481,39810,40139,40468,40797,41126,41455,41784,42113,42442,42771,43100,43429,43758,44087,44416,44745,45074,45403,45732,46061,46390,46719,47048,47377,47706,48035,48364,48693,49022,49351,49680,50009,50338,50667,50996,51325,51654,51983,52312,52641,52970,53299,53628,53957,54286,54615,54944,55273,55602,55931,56260,56589,56918,57247,57576,57905,58234,58563,58892,59221,59550,59879,60208,60537,60866,61195,61524,61853,62182,62511,62840,63169,63498,63827,64156,64485,64814,65143,65472,65801,66130,66459,66788,67117,67446,67775,68104,68433,68762,69091,69420,69749,70078,70407,70736,71065,71394,71723,72052,72381,72710,73039,73368,73697,74026,74355,74684,75013,75342,75671,76000,76329,76658,76987,77316,77645,77974,78303,78632,78961,79290,79619,79948,80277,80606,80935,81264,81593,81922,82251,82580,82909,83238,83567,83896,84225,84554,84883,85212,85541,85870,86199,86528,86857,87186,87515,87844,88173,88502,88831,89160,89489,89818,90147,90476,90805,91134,91463,91792,92121,92450,92779,93108,93437,93766,94095,94424,94753,95082,95411,95740,96069,96398,96727,97056,97385,97714,98043,98372,98701,99030,99359,99688,100017,100346,100675,101004,101333,101662,101991,102320,102649,102978,103307,103636,103965,104294,104623,104952,105281,105610,105939,106268,106597,106926,107255,107584,107912,107913
2,331,660,989,1318,1647,1976,2305,2634,2963,3292,3621,3950,4279,4608,4937,5266,5595,5924,6253,6582,6911,7240,7569,7898,8227,8556,8885,9214,9543,9872,10201,10530,10859,11188,11517,11846,12175,12504,12833,13162,13491,13820,14149,14478,14807,15136,15465,15794,16123,16452,16781,17110,17439,17768,18097,18426,18755,19084,19413,19742,20071,20400,20729,21058,21387,21716,22045,22374,22703,23032,23361,23690,24019,24348,24677,25006,25335,25664,25993,26322,26651,26980,27309,27638,27967,28296,28625,28954,29283,29612,29941,30270,30599,30928,31257,31586,31915,32244,32573,32902,33231,33560,33889,34218,34547,34876,35205,35534,35863,36192,36521,36850,37179,37508,37837,38166,38495,38824,39153,39482,39811,40140,40469,40798,41127,41456,41785,42114,42443,42772,43101,43430,43759,44088,44417,44746,45075,45404,45733,46062,46391,46720,47049,47378,47707,48036,48365,48694,49023,49352,49681,50010,50339,50668,50997,51326,51655,51984,52313,52642,52971,53300,53629,53958,54287,54616,54945,55274,55603,55932,56261,56590,56919,57248,57577,57906,58235,58564,58893,59222,59551,59880,60209,60538,60867,61196,61525,61854,62183,62512,62841,63170,63499,63828,64157,64486,64815,65144,65473,65802,66131,66460,66789,67118,67447,67776,68105,68434,68763,69092,69421,69750,70079,70408,70737,71066,71395,71724,72053,72382,72711,73040,73369,73698,74027,74356,74685,75014,75343,75672,76001,76330,76659,76988,77317,77646,77975,78304,78633,78962,79291,79620,79949,80278,80607,80936,81265,81594,81923,82252,82581,82910,83239,83568,83897,84226,84555,84884,85213,85542,85871,86200,86529,86858,87187,87516,87845,88174,88503,88832,89161,89490,89819,90148,90477,90806,91135,91464,91793,92122,92451,92780,93109,93438,93767,94096,94425,94754,95083,95412,95741,96070,96399,96728,97057,97386,97715,98044,98373,98702,99031,99360,99689,100018,100347,100676,101005,101334,101663,101992,102321,102650,102979,103308,103637,103966,104295,104624,104953,105282,105611,105940,106269,106598,106927,107256,107583,107585,107914
3,332,661,990,1319,1648,1977,2306,2635,2964,3293,3622,3951,4280,4609,4938,5267,5596,5925,6254,6583,6912,7241,7570,7899,8228,8557,8886,9215,9544,9873,10202,10531,10860,11189,11518,11847,12176,12505,12834,13163,13492,13821,14150,14479,14808,15137,15466,15795,16124,16453,16782,17111,17440,17769,18098,18427,18756,19085,19414,19743,20072,20401,20730,21059,21388,21717,22046,22375,22704,23033,23362,23691,24020,24349,24678,25007,25336,25665,25994,26323,26652,26981,27310,27639,27968,28297,28626,28955,29284,29613,29942,30271,30600,30929,31258,31587,31916,32245,32574,32903,33232,33561,33890,34219,34548,34877,35206,35535,35864,36193,36522,36851,37180,37509,37838,38167,38496,38825,39154,39483,39812,40141,40470,40799,41128,41457,41786,42115,42444,42773,43102,43431,43760,44089,44418,44747,45076,45405,45734,46063,46392,46721,47050,47379,47708,48037,48366,48695,49024,49353,49682,50011,50340,50669,50998,51327,51656,51985,52314,52643,52972,53301,53630,53959,54288,54617,54946,55275,55604,55933,56262,56591,56920,57249,57578,57907,58236,58565,58894,59223,59552,59881,60210,60539,60868,61197,61526,61855,62184,62513,62842,63171,63500,63829,64158,64487,64816,65145,65474,65803,66132,66461,66790,67119,67448,67777,68106,68435,68764,69093,69422,69751,70080,70409,70738,71067,71396,71725,72054,72383,72712,73041,73370,73699,74028,74357,74686,75015,75344,75673,76002,76331,76660,76989,77318,77647,77976,78305,78634,78963,79292,79621,79950,80279,80608,80937,81266,81595,81924,82253,82582,82911,83240,83569,83898,84227,84556,84885,85214,85543,85872,86201,86530,86859,87188,87517,87846,88175,88504,88833,89162,89491,89820,90149,90478,90807,91136,91465,91794,92123,92452,92781,93110,93439,93768,94097,94426,94755,95084,95413,95742,96071,96400,96729,97058,97387,97716,98045,98374,98703,99032,99361,99690,100019,100348,100677,101006,101335,101664,101993,102322,102651,102980,103309,103638,103967,104296,104625,104954,105283,105612,105941,106270,106599,106928,107254,107257,107586,107915
4,333,662,991,1320,1649,1978,2307,2636,2965,3294,3623,3952,4281,4610,4939,5268,5597,5926,6255,6584,6913,7242,7571,7900,8229,8558,8887,9216,9545,9874,10203,10532,10861,11190,11519,11848,12177,12506,12835,13164,13493,13822,14151,14480,14809,15138,15467,15796,16125,16454,16783,17112,17441,17770,18099,18428,18757,19086,19415,19744,20073,20402,20731,21060,21389,21718,22047,22376,22705,23034,23363,23692,24021,24350,24679,25008,25337,25666,25995,26324,26653,26982,27311,27640,27969,28298,28627,28956,29285,29614,29943,30272,30601,30930,31259,31588,31917,32246,32575,32904,33233,33562,33891,34220,34549,34878,35207,35536,35865,36194,36523,36852,37181,37510,37839,38168,38497,38826,39155,39484,39813,40142,40471,40800,41129,41458,41787,42116,42445,42774,43103,43432,43761,44090,44419,44748,45077,45406,45735,46064,46393,46722,47051,47380,47709,48038,48367,48696,49025,49354,49683,50012,50341,50670,50999,51328,51657,51986,52315,52644,52973,53302,53631,53960,54289,54618,54947,55276,55605,55934,56263,56592,56921,57250,57579,57908,58237,58566,58895,59224,59553,59882,60211,60540,60869,61198,61527,61856,62185,62514,62843,63172,63501,63830,64159,64488,64817,65146,65475,65804,66133,66462,66791,67120,67449,67778,68107,68436,68765,69094,69423,69752,70081,70410,70739,71068,71397,71726,72055,72384,72713,73042,73371,73700,74029,74358,74687,75016,75345,75674,76003,76332,76661,76990,77319,77648,77977,78306,78635,78964,79293,79622,79951,80280,80609,80938,81267,81596,81925,82254,82583,82912,83241,83570,83899,84228,84557,84886,85215,85544,85873,86202,86531,86860,87189,87518,87847,88176,88505,88834,89163,89492,89821,90150,90479,90808,91137,91466,91795,92124,92453,92782,93111,93440,93769,94098,94427,94756,95085,95414,95743,96072,96401,96730,97059,97388,97717,98046,98375,98704,99033,99362,99691,100020,100349,100678,101007,101336,101665,101994,102323,102652,102981,103310,103639,103968,104297,104626,104955,105284,105613,105942,106271,106600,106925,106929,107258,107587,107916
5,334,663,992,1321,1650,1979,2308,2637,2966,3295,3624,3953,4282,4611,4940,5269,5598,5927,6256,6585,6914,7243,7572,7901,8230,8559,8888,9217,9546,9875,10204,10533,10862,11191,11520,11849,12178,12507,12836,13165,13494,13823,14152,14481,14810,15139,15468,15797,16126,16455,16784,17113,17442,17771,18100,18429,18758,19087,19416,19745,20074,20403,20732,21061,21390,21719,22048,22377,22706,23035,23364,23693,24022,24351,24680,25009,25338,25667,25996,26325,26654,26983,27312,27641,27970,28299,28628,28957,29286,29615,29944,30273,30602,30931,31260,31589,31918,32247,32576,32905,33234,33563,33892,34221,34550,34879,35208,35537,35866,36195,36524,36853,37182,37511,37840,38169,38498,38827,39156,39485,39814,40143,40472,40801,41130,41459,41788,42117,42446,42775,43104,43433,43762,44091,44420,44749,45078,45407,45736,46065,46394,46723,47052,47381,47710,48039,48368,48697,49026,49355,49684,50013,50342,50671,51000,51329,51658,51987,52316,52645,52974,53303,53632,53961,54290,54619,54948,55277,55606,55935,56264,56593,56922,57251,57580,57909,58238,58567,58896,59225,59554,59883,60212,60541,60870,61199,61528,61857,62186,62515,62844,63173,63502,63831,64160,64489,64818,65147,65476,65805,66134,66463,66792,67121,67450,67779,68108,68437,68766,69095,69424,69753,70082,70411,70740,71069,71398,71727,72056,72385,72714,73043,73372,73701,74030,74359,74688,75017,75346,75675,76004,76333,76662,76991,77320,77649,77978,78307,78636,78965,79294,79623,79952,80281,80610,80939,81268,81597,81926,82255,82584,82913,83242,83571,83900,84229,84558,84887,85216,85545,85874,86203,86532,86861,87190,87519,87848,88177,88506,88835,89164,89493,89822,90151,90480,90809,91138,91467,91796,92125,92454,92783,93112,93441,93770,94099,94428,94757,95086,95415,95744,96073,96402,96731,97060,97389,97718,98047,98376,98705,99034,99363,99692,100021,100350,100679,101008,101337,101666,101995,102324,102653,102982,103311,103640,103969,104298,104627,104956,105285,105614,105943,106272,106596,106601,106930,107259,107588,107917
6,335,664,993,1322,1651,1980,2309,2638,2967,3296,3625,3954,4283,4612,4941,5270,5599,5928,6257,6586,6915,7244,7573,7902,8231,8560,8889,9218,9547,9876,10205,10534,10863,11192,11521,11850,12179,12508,12837,13166,13495,13824,14153,14482,14811,15140,15469,15798,16127,16456,16785,17114,17443,17772,18101,18430,18759,19088,19417,19746,20075,20404,20733,21062,21391,21720,22049,22378,22707,23036,23365,23694,24023,24352,24681,25010,25339,25668,25997,26326,26655,26984,27313,27642,27971,28300,28629,28958,29287,29616,29945,30274,30603,30932,31261,31590,31919,32248,32577,32906,33235,33564,33893,34222,34551,34880,35209,35538,35867,36196,36525,36854,37183,37512,37841,38170,38499,38828,39157,39486,39815,40144,40473,40802,41131,41460,41789,42118,42447,42776,43105,43434,43763,44092,44421,44750,45079,45408,45737,46066,46395,46724,47053,47382,47711,48040,48369,48698,49027,49356,49685,50014,50343,50672,51001,51330,51659,51988,52317,52646,52975,53304,53633,53962,54291,54620,54949,55278,55607,55936,56265,56594,56923,57252,57581,57910,58239,58568,58897,59226,59555,59884,60213,60542,60871,61200,61529,61858,62187,62516,62845,63174,63503,63832,64161,64490,64819,65148,65477,65806,66135,66464,66793,67122,67451,67780,68109,68438,68767,69096,69425,69754,70083,70412,70741,71070,71399,71728,72057,72386,72715,73044,73373,73702,74031,74360,74689,75018,75347,75676,76005,76334,76663,76992,77321,77650,77979,78308,78637,78966,79295,79624,79953,80282,80611,80940,81269,81598,81927,82256,82585,82914,83243,83572,83901,84230,84559,84888,85217,85546,85875,86204,86533,86862,87191,87520,87849,88178,88507,88836,89165,89494,89823,90152,90481,90810,91139,91468,91797,92126,92455,92784,93113,93442,93771,94100,94429,94758,95087,95416,95745,96074,96403,96732,97061,97390,97719,98048,98377,98706,99035,99364,99693,100022,100351,100680,101009,101338,101667,101996,102325,102654,102983,103312,103641,103970,104299,104628,104957,105286,105615,105944,106267,106273,106602,106931,107260,107589,107918
7,336,665,994,1323,1652,1981,2310,2639,2968,3297,3626,3955,4284,4613,4942,5271,5600,5929,6258,6587,6916,7245,7574,7903,8232,8561,8890,9219,9548,9877,10206,10535,10864,11193,11522,11851,12180,12509,12838,13167,13496,13825,14154,14483,14812,15141,15470,15799,16128,16457,16786,17115,17444,17773,18102,18431,18760,19089,19418,19747,20076,20405,20734,21063,21392,21721,22050,22379,22708,23037,23366,23695,24024,24353,24682,25011,25340,25669,25998,26327,26656,26985,27314,27643,27972,28301,28630,28959,29288,29617,29946,30275,30604,30933,31262,31591,31920,32249,32578,32907,33236,33565,33894,34223,34552,34881,35210,35539,35868,36197,36526,36855,37184,37513,37842,38171,38500,38829,39158,39487,39816,40145,40474,40803,41132,41461,41790,42119,42448,42777,43106,43435,43764,44093,44422,44751,45080,45409,45738,46067,46396,46725,47054,47383,47712,48041,48370,48699,49028,49357,49686,50015,50344,50673,51002,51331,51660,51989,52318,52647,52976,53305,53634,53963,54292,54621,54950,55279,55608,55937,56266,56595,56924,57253,57582,57911,58240,58569,58898,59227,59556,59885,60214,60543,60872,61201,61530,61859,62188,62517,62846,63175,63504,63833,64162,64491,64820,65149,65478,65807,66136,66465,66794,67123,67452,67781,68110,68439,68768,69097,69426,69755,70084,70413,70742,71071,71400,71729,72058,72387,72716,73045,73374,73703,74032,74361,74690,75019,75348,75677,76006,76335,76664,76993,77322,77651,77980,78309,78638,78967,79296,79625,79954,80283,80612,80941,81270,81599,81928,82257,82586,82915,83244,83573,83902,84231,84560,84889,85218,85547,85876,86205,86534,86863,87192,87521,87850,88179,88508,88837,89166,89495,89824,90153,90482,90811,91140,91469,91798,92127,92456,92785,93114,93443,93772,94101,94430,94759,95088,95417,95746,96075,96404,96733,97062,97391,97720,98049,98378,98707,99036,99365,99694,100023,100352,100681,101010,101339,101668,101997,102326,102655,102984,103313,103642,103971,104300,104629,104958,105287,105616,105938,105945,106274,106603,106932,107261,107590,107919
8,337,666,995,1324,1653,1982,2311,2640,2969,3298,3627,3956,4285,4614,4943,5272,5601,5930,6259,6588,6917,7246,7575,7904,8233,8562,8891,9220,9549,9878,10207,10536,10865,11194,11523,11852,12181,12510,12839,13168,13497,13826,14155,14484,14813,15142,15471,15800,16129,16458,16787,17116,17445,17774,18103,18432,18761,19090,19419,19748,20077,20406,20735,21064,21393,21722,22051,22380,22709,23038,23367,23696,24025,24354,24683,25012,25341,25670,25999,26328,26657,26986,27315,27644,27973,28302,28631,28960,29289,29618,29947,30276,30605,30934,31263,31592,31921,32250,32579,32908,33237,33566,33895,34224,34553,34882,35211,35540,35869,36198,36527,36856,37185,37514,37843,38172,38501,38830,39159,39488,39817,40146,40475,40804,41133,41462,41791,42120,42449,42778,43107,43436,43765,44094,44423,44752,45081,45410,45739,46068,46397,46726,47055,47384,47713,48042,48371,48700,49029,49358,49687,50016,50345,50674,51003,51332,51661,51990,52319,52648,52977,53306,53635,53964,54293,54622,54951,55280,55609,55938,56267,56596,56925,57254,57583,57912,58241,58570,58899,59228,59557,59886,60215,60544,60873,61202,61531,61860,62189,62518,62847,63176,63505,63834,64163,64492,64821,65150,65479,65808,66137,66466,66795,67124,67453,67782,68111,68440,68769,69098,69427,69756,70085,70414,70743,71072,71401,71730,72059,72388,72717,73046,73375,73704,74033,74362,74691,75020,75349,75678,76007,76336,76665,76994,77323,77652,77981,78310,78639,78968,79297,79626,79955,80284,80613,80942,81271,81600,81929,82258,82587,82916,83245,83574,83903,84232,84561,84890,85219,85548,85877,86206,86535,86864,87193,87522,87851,88180,88509,88838,89167,89496,89825,90154,90483,90812,91141,91470,91799,92128,92457,92786,93115,93444,93773,94102,94431,94760,95089,95418,95747,96076,96405,96734,97063,97392,97721,98050,98379,98708,99037,99366,99695,100024,100353,100682,101011,101340,101669,101998,102327,102656,102985,103314,103643,103972,104301,104630,104959,105288,105609,105617,105946,106275,106604,106933,107262,107591,107920
9,338,667,996,1325,1654,1983,2312,2641,2970,3299,3628,3957,4286,4615,4944,5273,5602,5931,6260,6589,6918,7247,7576,7905,8234,8563,8892,9221,9550,9879,10208,10537,10866,11195,11524,11853,12182,12511,12840,13169,13498,13827,14156,14485,14814,15143,15472,15801,16130,16459,16788,17117,17446,17775,18104,18433,18762,19091,19420,19749,20078,20407,20736,21065,21394,21723,22052,22381,22710,23039,23368,23697,24026,24355,24684,25013,25342,25671,26000,26329,26658,26987,27316,27645,27974,28303,28632,28961,29290,29619,29948,30277,30606,30935,31264,31593,31922,32251,32580,32909,33238,33567,33896,34225,34554,34883,35212,35541,35870,36199,36528,36857,37186,37515,37844,38173,38502,38831,39160,39489,39818,40147,40476,40805,41134,41463,41792,42121,42450,42779,43108,43437,43766,44095,44424,44753,45082,45411,45740,46069,46398,46727,47056,47385,47714,48043,48372,48701,49030,49359,49688,50017,50346,50675,51004,51333,51662,51991,52320,52649,52978,53307,53636,53965,54294,54623,54952,55281,55610,55939,56268,56597,56926,57255,57584,57913,58242,58571,58900,59229,59558,59887,60216,60545,60874,61203,61532,61861,62190,62519,62848,63177,63506,63835,64164,64493,64822,65151,65480,65809,66138,66467,66796,67125,67454,67783,68112,68441,68770,69099,69428,69757,70086,70415,70744,71073,71402,71731,72060,72389,72718,73047,73376,73705,74034,74363,74692,75021,75350,75679,76008,76337,76666,76995,77324,77653,77982,78311,78640,78969,79298,79627,79956,80285,80614,80943,81272,81601,81930,82259,82588,82917,83246,83575,83904,84233,84562,84891,85220,85549,85878,86207,86536,86865,87194,87523,87852,88181,88510,88839,89168,89497,89826,90155,90484,90813,91142,91471,91800,92129,92458,92787,93116,93445,93774,94103,94432,94761,95090,95419,95748,96077,96406,96735,97064,97393,97722,98051,98380,98709,99038,99367,99696,100025,100354,100683,101012,101341,101670,101999,102328,102657,102986,103315,103644,103973,104302,104631,104960,105280,105289,105618,105947,106276,106605,106934,107263,107592,107921
10,339,668,997,1326,1655,1984,2313,2642,2971,3300,3629,3958,4287,4616,4945,5274,5603,5932,6261,6590,6919,7248,7577,7906,8235,8564,8893,9222,9551,9880,10209,10538,10867,11196,11525,11854,12183,12512,12841,13170,13499,13828,14157,14486,14815,15144,15473,15802,16131,16460,16789,17118,17447,17776,18105,18434,18763,19092,19421,19750,20079,20408,20737,21066,21395,21724,22053,22382,22711,23040,23369,23698,24027,24356,24685,25014,25343,25672,26001,26330,26659,26988,27317,27646,27975,28304,28633,28962,29291,29620,29949,30278,30607,30936,31265,31594,31923,32252,32581,32910,33239,33568,33897,34226,34555,34884,35213,35542,35871,36200,36529,36858,37187,37516,37845,38174,38503,38832,39161,39490,39819,40148,40477,40806,41135,41464,41793,42122,42451,42780,43109,43438,43767,44096,44425,44754,45083,45412,45741,46070,46399,46728,47057,47386,47715,48044,48373,48702,49031,49360,49689,50018,50347,50676,51005,51334,51663,51992,52321,52650,52979,53308,53637,53966,54295,54624,54953,55282,55611,55940,56269,56598,56927,57256,57585,57914,58243,58572,58901,59230,59559,59888,60217,60546,60875,61204,61533,61862,62191,62520,62849,63178,63507,63836,64165,64494,64823,65152,65481,65810,66139,66468,66797,67126,67455,67784,68113,68442,68771,69100,69429,69758,70087,70416,70745,71074,71403,71732,72061,72390,72719,73048,73377,73706,74035,74364,74693,75022,75351,75680,76009,76338,76667,76996,77325,77654,77983,78312,78641,78970,79299,79628,79957,80286,80615,80944,81273,81602,81931,82260,82589,82918,83247,83576,83905,84234,84563,84892,85221,85550,85879,86208,86537,86866,87195,87524,87853,88182,88511,88840,89169,89498,89827,90156,90485,90814,91143,91472,91801,92130,92459,92788,93117,93446,93775,94104,94433,94762,95091,95420,95749,96078,96407,96736,97065,97394,97723,98052,98381,98710,99039,99368,99697,100026,100355,100684,101013,101342,101671,102000,102329,102658,102987,103316,103645,103974,104303,104632,104951,104961,105290,105619,105948,106277,106606,106935,107264,107593,107922
11,340,669,998,1327,1656,1985,2314,2643,2972,3301,3630,3959,4288,4617,4946,5275,5604,5933,6262,6591,6920,7249,7578,7907,8236,8565,8894,9223,9552,9881,10210,10539,10868,11197,11526,11855,12184,12513,12842,13171,13500,13829,14158,14487,14816,15145,15474,15803,16132,16461,16790,17119,17448,17777,18106,18435,18764,19093,19422,19751,20080,20409,20738,21067,21396,21725,22054,22383,22712,23041,23370,23699,24028,24357,24686,25015,25344,25673,26002,26331,26660,26989,27318,27647,27976,28305,28634,28963,29292,29621,29950,30279,30608,30937,31266,31595,31924,32253,32582,32911,33240,33569,33898,34227,34556,34885,35214,35543,35872,36201,36530,36859,37188,37517,37846,38175,38504,38833,39162,39491,39820,40149,40478,40807,41136,41465,41794,42123,42452,42781,43110,43439,43768,44097,44426,44755,45084,45413,45742,46071,46400,46729,47058,47387,47716,48045,48374,48703,49032,49361,49690,50019,50348,50677,51006,51335,51664,51993,52322,52651,52980,53309,53638,53967,54296,54625,54954,55283,55612,55941,56270,56599,56928,57257,57586,57915,58244,58573,58902,59231,59560,59889,60218,60547,60876,61205,61534,61863,62192,62521,62850,63179,63508,63837,64166,64495,64824,65153,65482,65811,66140,66469,66798,67127,67456,67785,68114,68443,68772,69101,69430,69759,70088,70417,70746,71075,71404,71733,72062,72391,72720,73049,73378,73707,74036,74365,74694,75023,75352,75681,76010,76339,76668,76997,77326,77655,77984,78313,78642,78971,79300,79629,79958,80287,80616,80945,81274,81603,81932,82261,82590,82919,83248,83577,83906,84235,84564,84893,85222,85551,85880,86209,86538,86867,87196,87525,87854,88183,88512,88841,89170,89499,89828,90157,90486,90815,91144,91473,91802,92131,92460,92789,93118,93447,93776,94105,94434,94763,95092,95421,95750,96079,96408,96737,97066,97395,97724,98053,98382,98711,99040,99369,99698,100027,100356,100685,101014,101343,101672,102001,102330,102659,102988,103317,103646,103975,104304,104622,104633,104962,105291,105620,105949,106278,106607,106936,107265,107594,107923
