1,380,759,1138,1517,1896,2275,2654,3033,3412,3791,4170,4549,4928,5307,5686,6065,6444,6823,7202,7581,7960,8339,8718,9097,9476,9855,10234,10613,10992,11371,11750,12129,12508,12887,13266,13645,14024,14403,14782,15161,15540,15919,16298,16677,17056,17435,17814,18193,18572,18951,19330,19709,20088,20467,20846,21225,21604,21983,22362,22741,23120,23499,23878,24257,24636,25015,25394,25773,26152,26531,26910,27289,27668,28047,28426,28805,29184,29563,29942,30321,30700,31079,31458,31837,32216,32595,32974,33353,33732,34111,34490,34869,35248,35627,36006,36385,36764,37143,37522,37901,38280,38659,39038,39417,39796,40175,40554,40933,41312,41691,42070,42449,42828,43207,43586,43965,44344,44723,45102,45481,45860,46239,46618,46997,47376,47755,48134,48513,48892,49271,49650,50029,50408,50787,51166,51545,51924,52303,52682,53061,53440,53819,54198,54577,54956,55335,55714,56093,56472,56851,57230,57609,57988,58367,58746,59125,59504,59883,60262,60641,61020,61399,61778,62157,62536,62915,63294,63673,64052,64431,64810,65189,65568,65947,66326,66705,67084,67463,67842,68221,68600,68979,69358,69737,70116,70495,70874,71253,71632,72011,72390,72769,73148,73527,73906,74285,74664,75043,75422,75801,76180,76559,76938,77317,77696,78075,78454,78833,79212,79591,79970,80349,80728,81107,81486,81865,82244,82623,83002,83381,83760,84139,84518,84897,85276,85655,86034,86413,86792,87171,87550,87929,88308,88687,89066,89445,89824,90203,90582,90961,91340,91719,92098,92477,92856,93235,93614,93993,94372,94751,95130,95509,95888,96267,96646,97025,97404,97783,98162,98541,98920,99299,99678,100057,100436,100815,101194,101573,101952,102331,102710,103089,103468,103847,104226,104605,104984,105363,105742,106121,106500,106879,107258,107637,108016,108395,108774,109153,109532,109911,110290,110669,111048,111427,111806,112185,112564,112943,113322,113701,114080,114459,114838,115217,115596,115975,116354,116733,117112,117491,117870,118249,118628,119007,119386,119765,120144,120523,120902,121281,121660,122039,122418,122797,123176,123555,123934,124313,124692,125071,125450,125829,126208,126587,126966,127345,127724,128103,128482,128861,129240,129619,129998,130377,130756,131135,131514,131893,132272,132651,133030,133409,133788,134167,134546,134925,135304,135683,136062,136441,136820,137199,137578,137957,138336,138715,139094,139473,139852,140231,140610,140989,141368,141747,142126,142505,142884,143262,143263
2,381,760,1139,1518,1897,2276,2655,3034,3413,3792,4171,4550,4929,5308,5687,6066,6445,6824,7203,7582,7961,8340,8719,9098,9477,9856,10235,10614,10993,11372,11751,12130,12509,12888,13267,13646,14025,14404,14783,15162,15541,15920,16299,16678,17057,17436,17815,18194,18573,18952,19331,19710,20089,20468,20847,21226,21605,21984,22363,22742,23121,23500,23879,24258,24637,25016,25395,25774,26153,26532,26911,27290,27669,28048,28427,28806,29185,29564,29943,30322,30701,31080,31459,31838,32217,32596,32975,33354,33733,34112,34491,34870,35249,35628,36007,36386,36765,37144,37523,37902,38281,38660,39039,39418,39797,40176,40555,40934,41313,41692,42071,42450,42829,43208,43587,43966,44345,44724,45103,45482,45861,46240,46619,46998,47377,47756,48135,48514,48893,49272,49651,50030,50409,50788,51167,51546,51925,52304,52683,53062,53441,53820,54199,54578,54957,55336,55715,56094,56473,56852,57231,57610,57989,58368,58747,59126,59505,59884,60263,60642,61021,61400,61779,62158,62537,62916,63295,63674,64053,64432,64811,65190,65569,65948,66327,66706,67085,67464,67843,68222,68601,68980,69359,69738,70117,70496,70875,71254,71633,72012,72391,72770,73149,73528,73907,74286,74665,75044,75423,75802,76181,76560,76939,77318,77697,78076,78455,78834,79213,79592,79971,80350,80729,81108,81487,81866,82245,82624,83003,83382,83761,84140,84519,84898,85277,85656,86035,86414,86793,87172,87551,87930,88309,88688,89067,89446,89825,90204,90583,90962,91341,91720,92099,92478,92857,93236,93615,93994,94373,94752,95131,95510,95889,96268,96647,97026,97405,97784,98163,98542,98921,99300,99679,100058,100437,100816,101195,101574,101953,102332,102711,103090,103469,103848,104227,104606,104985,105364,105743,106122,106501,106880,107259,107638,108017,108396,108775,109154,109533,109912,110291,110670,111049,111428,111807,112186,112565,112944,113323,113702,114081,114460,114839,115218,115597,115976,116355,116734,117113,117492,117871,118250,118629,119008,119387,119766,120145,120524,120903,121282,121661,122040,122419,122798,123177,123556,123935,124314,124693,125072,125451,125830,126209,126588,126967,127346,127725,128104,128483,128862,129241,129620,129999,130378,130757,131136,131515,131894,132273,132652,133031,133410,133789,134168,134547,134926,135305,135684,136063,136442,136821,137200,137579,137958,138337,138716,139095,139474,139853,140232,140611,140990,141369,141748,142127,142506,142883,142885,143264
3,382,761,1140,1519,1898,2277,2656,3035,3414,3793,4172,4551,4930,5309,5688,6067,6446,6825,7204,7583,7962,8341,8720,9099,9478,9857,10236,10615,10994,11373,11752,12131,12510,12889,13268,13647,14026,14405,14784,15163,15542,15921,16300,16679,17058,17437,17816,18195,18574,18953,19332,19711,20090,20469,20848,21227,21606,21985,22364,22743,23122,23501,23880,24259,24638,25017,25396,25775,26154,26533,26912,27291,27670,28049,28428,28807,29186,29565,29944,30323,30702,31081,31460,31839,32218,32597,32976,33355,33734,34113,34492,34871,35250,35629,36008,36387,36766,37145,37524,37903,38282,38661,39040,39419,39798,40177,40556,40935,41314,41693,42072,42451,42830,43209,43588,43967,44346,44725,45104,45483,45862,46241,46620,46999,47378,47757,48136,48515,48894,49273,49652,50031,50410,50789,51168,51547,51926,52305,52684,53063,53442,53821,54200,54579,54958,55337,55716,56095,56474,56853,57232,57611,57990,58369,58748,59127,59506,59885,60264,60643,61022,61401,61780,62159,62538,62917,63296,63675,64054,64433,64812,65191,65570,65949,66328,66707,67086,67465,67844,68223,68602,68981,69360,69739,70118,70497,70876,71255,71634,72013,72392,72771,73150,73529,73908,74287,74666,75045,75424,75803,76182,76561,76940,77319,77698,78077,78456,78835,79214,79593,79972,80351,80730,81109,81488,81867,82246,82625,83004,83383,83762,84141,84520,84899,85278,85657,86036,86415,86794,87173,87552,87931,88310,88689,89068,89447,89826,90205,90584,90963,91342,91721,92100,92479,92858,93237,93616,93995,94374,94753,95132,95511,95890,96269,96648,97027,97406,97785,98164,98543,98922,99301,99680,100059,100438,100817,101196,101575,101954,102333,102712,103091,103470,103849,104228,104607,104986,105365,105744,106123,106502,106881,107260,107639,108018,108397,108776,109155,109534,109913,110292,110671,111050,111429,111808,112187,112566,112945,113324,113703,114082,114461,114840,115219,115598,115977,116356,116735,117114,117493,117872,118251,118630,119009,119388,119767,120146,120525,120904,121283,121662,122041,122420,122799,123178,123557,123936,124315,124694,125073,125452,125831,126210,126589,126968,127347,127726,128105,128484,128863,129242,129621,130000,130379,130758,131137,131516,131895,132274,132653,133032,133411,133790,134169,134548,134927,135306,135685,136064,136443,136822,137201,137580,137959,138338,138717,139096,139475,139854,140233,140612,140991,141370,141749,142128,142504,142507,142886,143265
4,383,762,1141,1520,1899,2278,2657,3036,3415,3794,4173,4552,4931,5310,5689,6068,6447,6826,7205,7584,7963,8342,8721,9100,9479,9858,10237,10616,10995,11374,11753,12132,12511,12890,13269,13648,14027,14406,14785,15164,15543,15922,16301,16680,17059,17438,17817,18196,18575,18954,19333,19712,20091,20470,20849,21228,21607,21986,22365,22744,23123,23502,23881,24260,24639,25018,25397,25776,26155,26534,26913,27292,27671,28050,28429,28808,29187,29566,29945,30324,30703,31082,31461,31840,32219,32598,32977,33356,33735,34114,34493,34872,35251,35630,36009,36388,36767,37146,37525,37904,38283,38662,39041,39420,39799,40178,40557,40936,41315,41694,42073,42452,42831,43210,43589,43968,44347,44726,45105,45484,45863,46242,46621,47000,47379,47758,48137,48516,48895,49274,49653,50032,50411,50790,51169,51548,51927,52306,52685,53064,53443,53822,54201,54580,54959,55338,55717,56096,56475,56854,57233,57612,57991,58370,58749,59128,59507,59886,60265,60644,61023,61402,61781,62160,62539,62918,63297,63676,64055,64434,64813,65192,65571,65950,66329,66708,67087,67466,67845,68224,68603,68982,69361,69740,70119,70498,70877,71256,71635,72014,72393,72772,73151,73530,73909,74288,74667,75046,75425,75804,76183,76562,76941,77320,77699,78078,78457,78836,79215,79594,79973,80352,80731,81110,81489,81868,82247,82626,83005,83384,83763,84142,84521,84900,85279,85658,86037,86416,86795,87174,87553,87932,88311,88690,89069,89448,89827,90206,90585,90964,91343,91722,92101,92480,92859,93238,93617,93996,94375,94754,95133,95512,95891,96270,96649,97028,97407,97786,98165,98544,98923,99302,99681,100060,100439,100818,101197,101576,101955,102334,102713,103092,103471,103850,104229,104608,104987,105366,105745,106124,106503,106882,107261,107640,108019,108398,108777,109156,109535,109914,110293,110672,111051,111430,111809,112188,112567,112946,113325,113704,114083,114462,114841,115220,115599,115978,116357,116736,117115,117494,117873,118252,118631,119010,119389,119768,120147,120526,120905,121284,121663,122042,122421,122800,123179,123558,123937,124316,124695,125074,125453,125832,126211,126590,126969,127348,127727,128106,128485,128864,129243,129622,130001,130380,130759,131138,131517,131896,132275,132654,133033,133412,133791,134170,134549,134928,135307,135686,136065,136444,136823,137202,137581,137960,138339,138718,139097,139476,139855,140234,140613,140992,141371,141750,142125,142129,142508,142887,143266
5,384,763,1142,1521,1900,2279,2658,3037,3416,3795,4174,4553,4932,5311,5690,6069,6448,6827,7206,7585,7964,8343,8722,9101,9480,9859,10238,10617,10996,11375,11754,12133,12512,12891,13270,13649,14028,14407,14786,15165,15544,15923,16302,16681,17060,17439,17818,18197,18576,18955,19334,19713,20092,20471,20850,21229,21608,21987,22366,22745,23124,23503,23882,24261,24640,25019,25398,25777,26156,26535,26914,27293,27672,28051,28430,28809,29188,29567,29946,30325,30704,31083,31462,31841,32220,32599,32978,33357,33736,34115,34494,34873,35252,35631,36010,36389,36768,37147,37526,37905,38284,38663,39042,39421,39800,40179,40558,40937,41316,41695,42074,42453,42832,43211,43590,43969,44348,44727,45106,45485,45864,46243,46622,47001,47380,47759,48138,48517,48896,49275,49654,50033,50412,50791,51170,51549,51928,52307,52686,53065,53444,53823,54202,54581,54960,55339,55718,56097,56476,56855,57234,57613,57992,58371,58750,59129,59508,59887,60266,60645,61024,61403,61782,62161,62540,62919,63298,63677,64056,64435,64814,65193,65572,65951,66330,66709,67088,67467,67846,68225,68604,68983,69362,69741,70120,70499,70878,71257,71636,72015,72394,72773,73152,73531,73910,74289,74668,75047,75426,75805,76184,76563,76942,77321,77700,78079,78458,78837,79216,79595,79974,80353,80732,81111,81490,81869,82248,82627,83006,83385,83764,84143,84522,84901,85280,85659,86038,86417,86796,87175,87554,87933,88312,88691,89070,89449,89828,90207,90586,90965,91344,91723,92102,92481,92860,93239,93618,93997,94376,94755,95134,95513,95892,96271,96650,97029,97408,97787,98166,98545,98924,99303,99682,100061,100440,100819,101198,101577,101956,102335,102714,103093,103472,103851,104230,104609,104988,105367,105746,106125,106504,106883,107262,107641,108020,108399,108778,109157,109536,109915,110294,110673,111052,111431,111810,112189,112568,112947,113326,113705,114084,114463,114842,115221,115600,115979,116358,116737,117116,117495,117874,118253,118632,119011,119390,119769,120148,120527,120906,121285,121664,122043,122422,122801,123180,123559,123938,124317,124696,125075,125454,125833,126212,126591,126970,127349,127728,128107,128486,128865,129244,129623,130002,130381,130760,131139,131518,131897,132276,132655,133034,133413,133792,134171,134550,134929,135308,135687,136066,136445,136824,137203,137582,137961,138340,138719,139098,139477,139856,140235,140614,140993,141372,141746,141751,142130,142509,142888,143267
6,385,764,1143,1522,1901,2280,2659,3038,3417,3796,4175,4554,4933,5312,5691,6070,6449,6828,7207,7586,7965,8344,8723,9102,9481,9860,10239,10618,10997,11376,11755,12134,12513,12892,13271,13650,14029,14408,14787,15166,15545,15924,16303,16682,17061,17440,17819,18198,18577,18956,19335,19714,20093,20472,20851,21230,21609,21988,22367,22746,23125,23504,23883,24262,24641,25020,25399,25778,26157,26536,26915,27294,27673,28052,28431,28810,29189,29568,29947,30326,30705,31084,31463,31842,32221,32600,32979,33358,33737,34116,34495,34874,35253,35632,36011,36390,36769,37148,37527,37906,38285,38664,39043,39422,39801,40180,40559,40938,41317,41696,42075,42454,42833,43212,43591,43970,44349,44728,45107,45486,45865,46244,46623,47002,47381,47760,48139,48518,48897,49276,49655,50034,50413,50792,51171,51550,51929,52308,52687,53066,53445,53824,54203,54582,54961,55340,55719,56098,56477,56856,57235,57614,57993,58372,58751,59130,59509,59888,60267,60646,61025,61404,61783,62162,62541,62920,63299,63678,64057,64436,64815,65194,65573,65952,66331,66710,67089,67468,67847,68226,68605,68984,69363,69742,70121,70500,70879,71258,71637,72016,72395,72774,73153,73532,73911,74290,74669,75048,75427,75806,76185,76564,76943,77322,77701,78080,78459,78838,79217,79596,79975,80354,80733,81112,81491,81870,82249,82628,83007,83386,83765,84144,84523,84902,85281,85660,86039,86418,86797,87176,87555,87934,88313,88692,89071,89450,89829,90208,90587,90966,91345,91724,92103,92482,92861,93240,93619,93998,94377,94756,95135,95514,95893,96272,96651,97030,97409,97788,98167,98546,98925,99304,99683,100062,100441,100820,101199,101578,101957,102336,102715,103094,103473,103852,104231,104610,104989,105368,105747,106126,106505,106884,107263,107642,108021,108400,108779,109158,109537,109916,110295,110674,111053,111432,111811,112190,112569,112948,113327,113706,114085,114464,114843,115222,115601,115980,116359,116738,117117,117496,117875,118254,118633,119012,119391,119770,120149,120528,120907,121286,121665,122044,122423,122802,123181,123560,123939,124318,124697,125076,125455,125834,126213,126592,126971,127350,127729,128108,128487,128866,129245,129624,130003,130382,130761,131140,131519,131898,132277,132656,133035,133414,133793,134172,134551,134930,135309,135688,136067,136446,136825,137204,137583,137962,138341,138720,139099,139478,139857,140236,140615,140994,141367,141373,141752,142131,142510,142889,143268
7,386,765,1144,1523,1902,2281,2660,3039,3418,3797,4176,4555,4934,5313,5692,6071,6450,6829,7208,7587,7966,8345,8724,9103,9482,9861,10240,10619,10998,11377,11756,12135,12514,12893,13272,13651,14030,14409,14788,15167,15546,15925,16304,16683,17062,17441,17820,18199,18578,18957,19336,19715,20094,20473,20852,21231,21610,21989,22368,22747,23126,23505,23884,24263,24642,25021,25400,25779,26158,26537,26916,27295,27674,28053,28432,28811,29190,29569,29948,30327,30706,31085,31464,31843,32222,32601,32980,33359,33738,34117,34496,34875,35254,35633,36012,36391,36770,37149,37528,37907,38286,38665,39044,39423,39802,40181,40560,40939,41318,41697,42076,42455,42834,43213,43592,43971,44350,44729,45108,45487,45866,46245,46624,47003,47382,47761,48140,48519,48898,49277,49656,50035,50414,50793,51172,51551,51930,52309,52688,53067,53446,53825,54204,54583,54962,55341,55720,56099,56478,56857,57236,57615,57994,58373,58752,59131,59510,59889,60268,60647,61026,61405,61784,62163,62542,62921,63300,63679,64058,64437,64816,65195,65574,65953,66332,66711,67090,67469,67848,68227,68606,68985,69364,69743,70122,70501,70880,71259,71638,72017,72396,72775,73154,73533,73912,74291,74670,75049,75428,75807,76186,76565,76944,77323,77702,78081,78460,78839,79218,79597,79976,80355,80734,81113,81492,81871,82250,82629,83008,83387,83766,84145,84524,84903,85282,85661,86040,86419,86798,87177,87556,87935,88314,88693,89072,89451,89830,90209,90588,90967,91346,91725,92104,92483,92862,93241,93620,93999,94378,94757,95136,95515,95894,96273,96652,97031,97410,97789,98168,98547,98926,99305,99684,100063,100442,100821,101200,101579,101958,102337,102716,103095,103474,103853,104232,104611,104990,105369,105748,106127,106506,106885,107264,107643,108022,108401,108780,109159,109538,109917,110296,110675,111054,111433,111812,112191,112570,112949,113328,113707,114086,114465,114844,115223,115602,115981,116360,116739,117118,117497,117876,118255,118634,119013,119392,119771,120150,120529,120908,121287,121666,122045,122424,122803,123182,123561,123940,124319,124698,125077,125456,125835,126214,126593,126972,127351,127730,128109,128488,128867,129246,129625,130004,130383,130762,131141,131520,131899,132278,132657,133036,133415,133794,134173,134552,134931,135310,135689,136068,136447,136826,137205,137584,137963,138342,138721,139100,139479,139858,140237,140616,140988,140995,141374,141753,142132,142511,142890,143269
8,387,766,1145,1524,1903,2282,2661,3040,3419,3798,4177,4556,4935,5314,5693,6072,6451,6830,7209,7588,7967,8346,8725,9104,9483,9862,10241,10620,10999,11378,11757,12136,12515,12894,13273,13652,14031,14410,14789,15168,15547,15926,16305,16684,17063,17442,17821,18200,18579,18958,19337,19716,20095,20474,20853,21232,21611,21990,22369,22748,23127,23506,23885,24264,24643,25022,25401,25780,26159,26538,26917,27296,27675,28054,28433,28812,29191,29570,29949,30328,30707,31086,31465,31844,32223,32602,32981,33360,33739,34118,34497,34876,35255,35634,36013,36392,36771,37150,37529,37908,38287,38666,39045,39424,39803,40182,40561,40940,41319,41698,42077,42456,42835,43214,43593,43972,44351,44730,45109,45488,45867,46246,46625,47004,47383,47762,48141,48520,48899,49278,49657,50036,50415,50794,51173,51552,51931,52310,52689,53068,53447,53826,54205,54584,54963,55342,55721,56100,56479,56858,57237,57616,57995,58374,58753,59132,59511,59890,60269,60648,61027,61406,61785,62164,62543,62922,63301,63680,64059,64438,64817,65196,65575,65954,66333,66712,67091,67470,67849,68228,68607,68986,69365,69744,70123,70502,70881,71260,71639,72018,72397,72776,73155,73534,73913,74292,74671,75050,75429,75808,76187,76566,76945,77324,77703,78082,78461,78840,79219,79598,79977,80356,80735,81114,81493,81872,82251,82630,83009,83388,83767,84146,84525,84904,85283,85662,86041,86420,86799,87178,87557,87936,88315,88694,89073,89452,89831,90210,90589,90968,91347,91726,92105,92484,92863,93242,93621,94000,94379,94758,95137,95516,95895,96274,96653,97032,97411,97790,98169,98548,98927,99306,99685,100064,100443,100822,101201,101580,101959,102338,102717,103096,103475,103854,104233,104612,104991,105370,105749,106128,106507,106886,107265,107644,108023,108402,108781,109160,109539,109918,110297,110676,111055,111434,111813,112192,112571,112950,113329,113708,114087,114466,114845,115224,115603,115982,116361,116740,117119,117498,117877,118256,118635,119014,119393,119772,120151,120530,120909,121288,121667,122046,122425,122804,123183,123562,123941,124320,124699,125078,125457,125836,126215,126594,126973,127352,127731,128110,128489,128868,129247,129626,130005,130384,130763,131142,131521,131900,132279,132658,133037,133416,133795,134174,134553,134932,135311,135690,136069,136448,136827,137206,137585,137964,138343,138722,139101,139480,139859,140238,140609,140617,140996,141375,141754,142133,142512,142891,143270
9,388,767,1146,1525,1904,2283,2662,3041,3420,3799,4178,4557,4936,5315,5694,6073,6452,6831,7210,7589,7968,8347,8726,9105,9484,9863,10242,10621,11000,11379,11758,12137,12516,12895,13274,13653,14032,14411,14790,15169,15548,15927,16306,16685,17064,17443,17822,18201,18580,18959,19338,19717,20096,20475,20854,21233,21612,21991,22370,22749,23128,23507,23886,24265,24644,25023,25402,25781,26160,26539,26918,27297,27676,28055,28434,28813,29192,29571,29950,30329,30708,31087,31466,31845,32224,32603,32982,33361,33740,34119,34498,34877,35256,35635,36014,36393,36772,37151,37530,37909,38288,38667,39046,39425,39804,40183,40562,40941,41320,41699,42078,42457,42836,43215,43594,43973,44352,44731,45110,45489,45868,46247,46626,47005,47384,47763,48142,48521,48900,49279,49658,50037,50416,50795,51174,51553,51932,52311,52690,53069,53448,53827,54206,54585,54964,55343,55722,56101,56480,56859,57238,57617,57996,58375,58754,59133,59512,59891,60270,60649,61028,61407,61786,62165,62544,62923,63302,63681,64060,64439,64818,65197,65576,65955,66334,66713,67092,67471,67850,68229,68608,68987,69366,69745,70124,70503,70882,71261,71640,72019,72398,72777,73156,73535,73914,74293,74672,75051,75430,75809,76188,76567,76946,77325,77704,78083,78462,78841,79220,79599,79978,80357,80736,81115,81494,81873,82252,82631,83010,83389,83768,84147,84526,84905,85284,85663,86042,86421,86800,87179,87558,87937,88316,88695,89074,89453,89832,90211,90590,90969,91348,91727,92106,92485,92864,93243,93622,94001,94380,94759,95138,95517,95896,96275,96654,97033,97412,97791,98170,98549,98928,99307,99686,100065,100444,100823,101202,101581,101960,102339,102718,103097,103476,103855,104234,104613,104992,105371,105750,106129,106508,106887,107266,107645,108024,108403,108782,109161,109540,109919,110298,110677,111056,111435,111814,112193,112572,112951,113330,113709,114088,114467,114846,115225,115604,115983,116362,116741,117120,117499,117878,118257,118636,119015,119394,119773,120152,120531,120910,121289,121668,122047,122426,122805,123184,123563,123942,124321,124700,125079,125458,125837,126216,126595,126974,127353,127732,128111,128490,128869,129248,129627,130006,130385,130764,131143,131522,131901,132280,132659,133038,133417,133796,134175,134554,134933,135312,135691,136070,136449,136828,137207,137586,137965,138344,138723,139102,139481,139860,140230,140239,140618,140997,141376,141755,142134,142513,142892,143271
10,389,768,1147,1526,1905,2284,2663,3042,3421,3800,4179,4558,4937,5316,5695,6074,6453,6832,7211,7590,7969,8348,8727,9106,9485,9864,10243,10622,11001,11380,11759,12138,12517,12896,13275,13654,14033,14412,14791,15170,15549,15928,16307,16686,17065,17444,17823,18202,18581,18960,19339,19718,20097,20476,20855,21234,21613,21992,22371,22750,23129,23508,23887,24266,24645,25024,25403,25782,26161,26540,26919,27298,27677,28056,28435,28814,29193,29572,29951,30330,30709,31088,31467,31846,32225,32604,32983,33362,33741,34120,34499,34878,35257,35636,36015,36394,36773,37152,37531,37910,38289,38668,39047,39426,39805,40184,40563,40942,41321,41700,42079,42458,42837,43216,43595,43974,44353,44732,45111,45490,45869,46248,46627,47006,47385,47764,48143,48522,48901,49280,49659,50038,50417,50796,51175,51554,51933,52312,52691,53070,53449,53828,54207,54586,54965,55344,55723,56102,56481,56860,57239,57618,57997,58376,58755,59134,59513,59892,60271,60650,61029,61408,61787,62166,62545,62924,63303,63682,64061,64440,64819,65198,65577,65956,66335,66714,67093,67472,67851,68230,68609,68988,69367,69746,70125,70504,70883,71262,71641,72020,72399,72778,73157,73536,73915,74294,74673,75052,75431,75810,76189,76568,76947,77326,77705,78084,78463,78842,79221,79600,79979,80358,80737,81116,81495,81874,82253,82632,83011,83390,83769,84148,84527,84906,85285,85664,86043,86422,86801,87180,87559,87938,88317,88696,89075,89454,89833,90212,90591,90970,91349,91728,92107,92486,92865,93244,93623,94002,94381,94760,95139,95518,95897,96276,96655,97034,97413,97792,98171,98550,98929,99308,99687,100066,100445,100824,101203,101582,101961,102340,102719,103098,103477,103856,104235,104614,104993,105372,105751,106130,106509,106888,107267,107646,108025,108404,108783,109162,109541,109920,110299,110678,111057,111436,111815,112194,112573,112952,113331,113710,114089,114468,114847,115226,115605,115984,116363,116742,117121,117500,117879,118258,118637,119016,119395,119774,120153,120532,120911,121290,121669,122048,122427,122806,123185,123564,123943,124322,124701,125080,125459,125838,126217,126596,126975,127354,127733,128112,128491,128870,129249,129628,130007,130386,130765,131144,131523,131902,132281,132660,133039,133418,133797,134176,134555,134934,135313,135692,136071,136450,136829,137208,137587,137966,138345,138724,139103,139482,139851,139861,140240,140619,140998,141377,141756,142135,142514,142893,143272
11,390,769,1148,1527,1906,2285,2664,3043,3422,3801,4180,4559,4938,5317,5696,6075,6454,6833,7212,7591,7970,8349,8728,9107,9486,9865,10244,10623,11002,11381,11760,12139,12518,12897,13276,13655,14034,14413,14792,15171,15550,15929,16308,16687,17066,17445,17824,18203,18582,18961,19340,19719,20098,20477,20856,21235,21614,21993,22372,22751,23130,23509,23888,24267,24646,25025,25404,25783,26162,26541,26920,27299,27678,28057,28436,28815,29194,29573,29952,30331,30710,31089,31468,31847,32226,32605,32984,33363,33742,34121,34500,34879,35258,35637,36016,36395,36774,37153,37532,37911,38290,38669,39048,39427,39806,40185,40564,40943,41322,41701,42080,42459,42838,43217,43596,43975,44354,44733,45112,45491,45870,46249,46628,47007,47386,47765,48144,48523,48902,49281,49660,50039,50418,50797,51176,51555,51934,52313,52692,53071,53450,53829,54208,54587,54966,55345,55724,56103,56482,56861,57240,57619,57998,58377,58756,59135,59514,59893,60272,60651,61030,61409,61788,62167,62546,62925,63304,63683,64062,64441,64820,65199,65578,65957,66336,66715,67094,67473,67852,68231,68610,68989,69368,69747,70126,70505,70884,71263,71642,72021,72400,72779,73158,73537,73916,74295,74674,75053,75432,75811,76190,76569,76948,77327,77706,78085,78464,78843,79222,79601,79980,80359,80738,81117,81496,81875,82254,82633,83012,83391,83770,84149,84528,84907,85286,85665,86044,86423,86802,87181,87560,87939,88318,88697,89076,89455,89834,90213,90592,90971,91350,91729,92108,92487,92866,93245,93624,94003,94382,94761,95140,95519,95898,96277,96656,97035,97414,97793,98172,98551,98930,99309,99688,100067,100446,100825,101204,101583,101962,102341,102720,103099,103478,103857,104236,104615,104994,105373,105752,106131,106510,106889,107268,107647,108026,108405,108784,109163,109542,109921,110300,110679,111058,111437,111816,112195,112574,112953,113332,113711,114090,114469,114848,115227,115606,115985,116364,116743,117122,117501,117880,118259,118638,119017,119396,119775,120154,120533,120912,121291,121670,122049,122428,122807,123186,123565,123944,124323,124702,125081,125460,125839,126218,126597,126976,127355,127734,128113,128492,128871,129250,129629,130008,130387,130766,131145,131524,131903,132282,132661,133040,133419,133798,134177,134556,134935,135314,135693,136072,136451,136830,137209,137588,137967,138346,138725,139104,139472,139483,139862,140241,140620,140999,141378,141757,142136,142515,142894,143273
