Running method validate_set_V(m = 63, d = 7) and generating using halves:

Summary:
given m = 63, d = 7
Calculations took 0 days, 9 hours, 55 minutes, 0 seconds, 362 miliseconds, 213 microseconds, 0 nanoseconds.
Z/mZ:  [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62]
Z/mZ*: [1, 2, 4, 5, 8, 10, 11, 13, 16, 17, 19, 20, 22, 23, 25, 26, 29, 31, 32, 34, 37, 38, 40, 41, 43, 44, 46, 47, 50, 52, 53, 55, 58, 59, 61, 62]
All ascending & non-repeating tuple (size 14) combinations possible for the U set: 29078984349975
                      V set: contains 6742911 tuples
          all_are_pairs set: contains 2629575 tuples
         some_are_pairs set: contains 4109046 tuples
         none_are_pairs set: contains 4290 tuples
         indecomposable set: contains 0 tuples
decomposable & no pairs set: contains 4290 tuples
     exceptional_cycles set: contains 4113336 tuples

Print none_are_pairs (contains 4290 tuples): {
(2, 8, 9, 10, 23, 29, 31, 39, 44, 45, 48, 50, 51, 52)
(4, 5, 6, 19, 25, 26, 27, 33, 40, 46, 47, 48, 54, 61)
(6, 7, 8, 9, 14, 16, 25, 39, 43, 50, 51, 52, 60, 61)
(1, 11, 12, 19, 22, 29, 30, 37, 38, 39, 40, 49, 56, 58)
(1, 4, 13, 22, 24, 25, 27, 33, 34, 43, 46, 54, 55, 60)
(6, 8, 9, 15, 18, 19, 29, 36, 39, 40, 50, 51, 60, 61)
(3, 10, 13, 14, 21, 24, 31, 34, 35, 36, 52, 55, 56, 57)
(1, 5, 6, 9, 10, 19, 28, 38, 47, 48, 55, 56, 59, 60)
(9, 14, 15, 16, 18, 23, 28, 32, 37, 39, 41, 50, 59, 60)
(1, 4, 9, 16, 22, 25, 30, 37, 39, 43, 46, 51, 58, 60)
(6, 7, 9, 13, 16, 27, 28, 34, 37, 42, 49, 55, 58, 60)
(1, 4, 15, 18, 19, 22, 25, 33, 40, 43, 46, 54, 60, 61)
(3, 7, 8, 15, 16, 28, 29, 37, 42, 45, 49, 50, 54, 58)
(2, 9, 10, 16, 23, 27, 31, 33, 37, 39, 44, 52, 58, 60)
(1, 7, 12, 15, 16, 22, 28, 37, 42, 43, 49, 54, 57, 58)
(1, 5, 6, 10, 14, 19, 28, 43, 45, 48, 50, 52, 59, 61)
(1, 3, 8, 10, 22, 29, 31, 36, 43, 45, 50, 52, 54, 57)
(2, 9, 11, 15, 20, 29, 30, 36, 37, 38, 49, 51, 56, 58)
(3, 5, 10, 14, 23, 25, 28, 34, 41, 46, 48, 52, 55, 57)
(1, 2, 5, 10, 23, 28, 29, 36, 46, 47, 50, 51, 56, 57)
(2, 4, 11, 13, 15, 18, 22, 35, 44, 49, 53, 57, 58, 60)
(6, 11, 14, 17, 21, 24, 30, 32, 35, 38, 45, 53, 56, 59)
(3, 7, 14, 15, 16, 24, 25, 32, 34, 41, 53, 54, 61, 62)
(9, 13, 15, 16, 18, 19, 30, 34, 36, 37, 40, 55, 58, 61)
(2, 7, 12, 17, 23, 27, 28, 33, 38, 42, 44, 49, 59, 60)
(1, 5, 11, 12, 18, 19, 28, 32, 38, 47, 55, 56, 59, 60)
(3, 8, 12, 16, 17, 29, 30, 37, 38, 39, 45, 50, 58, 59)
(1, 7, 13, 22, 24, 28, 30, 34, 36, 42, 43, 49, 55, 57)
(6, 8, 11, 12, 19, 27, 29, 32, 39, 40, 50, 53, 54, 61)
(1, 4, 10, 16, 22, 25, 31, 37, 43, 45, 46, 51, 52, 58)
(3, 12, 14, 15, 16, 19, 28, 32, 37, 41, 50, 54, 59, 61)
(6, 9, 12, 13, 18, 19, 27, 34, 39, 40, 48, 55, 60, 61)
(4, 7, 8, 15, 16, 18, 25, 35, 39, 44, 53, 57, 58, 62)
(3, 4, 7, 8, 15, 16, 25, 35, 44, 53, 54, 57, 58, 62)
(1, 4, 15, 16, 22, 25, 30, 36, 37, 43, 46, 51, 57, 58)
(3, 5, 10, 14, 23, 25, 28, 36, 41, 46, 50, 51, 52, 57)
(1, 2, 9, 11, 22, 29, 30, 37, 38, 39, 49, 56, 58, 60)
(3, 4, 12, 13, 22, 26, 31, 35, 40, 47, 48, 49, 54, 57)
(14, 15, 16, 18, 23, 25, 28, 32, 34, 37, 41, 46, 55, 57)
(6, 11, 12, 15, 16, 17, 27, 32, 37, 38, 53, 58, 59, 60)
(3, 12, 13, 17, 22, 30, 31, 35, 36, 38, 40, 49, 57, 58)
(3, 5, 9, 10, 20, 26, 31, 36, 41, 47, 48, 51, 52, 62)
(1, 8, 11, 15, 22, 29, 30, 32, 36, 43, 50, 53, 54, 57)
(2, 3, 4, 10, 20, 29, 31, 36, 46, 47, 49, 51, 56, 57)
(1, 5, 12, 14, 18, 19, 28, 32, 39, 43, 50, 59, 60, 61)
(6, 7, 9, 10, 27, 28, 31, 33, 39, 42, 48, 49, 52, 60)
(1, 5, 12, 17, 22, 24, 26, 38, 43, 45, 47, 48, 54, 59)
(5, 11, 15, 17, 18, 24, 26, 32, 36, 38, 47, 53, 59, 60)
(1, 6, 10, 15, 19, 28, 29, 33, 37, 38, 50, 56, 59, 60)
(6, 9, 11, 15, 17, 24, 30, 32, 36, 38, 51, 53, 59, 60)
(6, 8, 14, 15, 19, 21, 29, 33, 35, 40, 50, 54, 56, 61)
(5, 14, 15, 23, 24, 25, 28, 32, 33, 41, 46, 50, 51, 54)
(4, 9, 13, 15, 16, 18, 25, 34, 37, 46, 51, 55, 58, 60)
(3, 6, 7, 20, 24, 27, 28, 33, 41, 42, 45, 49, 54, 62)
(7, 14, 15, 16, 17, 23, 24, 33, 34, 43, 44, 52, 59, 60)
(3, 4, 10, 19, 20, 29, 31, 39, 40, 46, 47, 48, 49, 56)
(3, 6, 14, 17, 20, 21, 24, 35, 38, 41, 45, 56, 59, 62)
(5, 12, 14, 17, 18, 21, 26, 33, 35, 38, 47, 56, 59, 60)
(3, 4, 11, 12, 25, 27, 30, 32, 39, 46, 48, 53, 54, 57)
(1, 2, 7, 22, 23, 24, 28, 42, 43, 44, 45, 49, 51, 60)
(4, 6, 9, 13, 20, 26, 31, 35, 40, 47, 48, 49, 51, 62)
(5, 7, 12, 14, 25, 26, 27, 32, 34, 43, 48, 53, 54, 61)
(1, 14, 16, 23, 25, 27, 28, 32, 34, 37, 43, 46, 55, 60)
(4, 9, 13, 18, 20, 26, 31, 35, 36, 40, 47, 49, 51, 62)
(1, 5, 10, 18, 19, 28, 29, 33, 39, 46, 47, 50, 56, 60)
(2, 3, 12, 17, 20, 23, 27, 38, 41, 44, 45, 48, 59, 62)
(4, 9, 13, 18, 22, 30, 31, 35, 36, 39, 40, 49, 57, 58)
(7, 8, 14, 15, 16, 23, 25, 36, 43, 44, 50, 51, 52, 57)
(5, 9, 11, 17, 18, 26, 30, 32, 36, 38, 47, 53, 59, 60)
(3, 4, 6, 16, 20, 25, 27, 37, 41, 45, 46, 51, 58, 62)
(2, 10, 15, 20, 24, 29, 31, 33, 36, 38, 47, 49, 51, 56)
(5, 9, 12, 13, 17, 18, 26, 34, 38, 47, 48, 55, 59, 60)
(3, 12, 13, 14, 21, 24, 27, 34, 35, 45, 48, 54, 55, 56)
(7, 8, 12, 14, 15, 16, 17, 33, 43, 50, 52, 54, 59, 61)
(1, 5, 10, 12, 18, 19, 28, 33, 38, 47, 55, 56, 59, 60)
(3, 4, 8, 15, 20, 29, 31, 33, 35, 40, 49, 54, 58, 62)
(4, 6, 8, 11, 15, 22, 29, 35, 40, 49, 51, 53, 58, 60)
(5, 10, 14, 15, 18, 23, 28, 33, 36, 41, 50, 52, 57, 59)
(1, 2, 5, 11, 23, 28, 29, 32, 46, 47, 50, 51, 56, 60)
(6, 8, 11, 15, 19, 29, 30, 32, 36, 40, 50, 51, 53, 61)
(3, 4, 12, 13, 16, 25, 27, 34, 37, 46, 54, 55, 57, 58)
(2, 6, 9, 11, 20, 29, 30, 38, 45, 47, 48, 49, 51, 56)
(2, 9, 10, 15, 18, 23, 31, 33, 36, 44, 51, 52, 57, 60)
(2, 10, 12, 13, 20, 27, 31, 33, 37, 38, 49, 55, 56, 58)
(6, 11, 19, 20, 27, 28, 29, 32, 37, 39, 41, 46, 50, 56)
(3, 12, 14, 17, 19, 21, 30, 35, 36, 38, 40, 56, 59, 61)
(1, 4, 10, 18, 22, 25, 31, 33, 39, 43, 46, 52, 57, 60)
(11, 12, 14, 16, 21, 27, 30, 32, 35, 37, 39, 53, 56, 58)
(2, 3, 4, 16, 23, 25, 30, 37, 44, 45, 46, 51, 57, 58)
(2, 4, 7, 23, 25, 27, 28, 42, 44, 45, 46, 48, 49, 51)
(1, 10, 12, 16, 22, 27, 31, 33, 37, 43, 45, 52, 54, 58)
(4, 7, 10, 18, 25, 28, 31, 33, 39, 42, 46, 49, 52, 57)
(6, 8, 9, 14, 20, 21, 29, 35, 39, 41, 50, 51, 56, 62)
(3, 8, 14, 15, 20, 21, 29, 35, 36, 41, 50, 51, 56, 62)
(6, 7, 9, 11, 20, 28, 30, 32, 41, 42, 49, 51, 53, 62)
(2, 4, 11, 18, 20, 27, 29, 33, 39, 46, 47, 49, 56, 60)
(3, 11, 15, 19, 20, 24, 29, 36, 38, 40, 47, 49, 54, 56)
(1, 7, 15, 19, 22, 24, 28, 36, 40, 42, 43, 49, 54, 61)
(2, 3, 4, 11, 20, 29, 30, 37, 39, 46, 49, 56, 57, 58)
(7, 8, 9, 15, 16, 17, 30, 35, 36, 44, 51, 53, 58, 62)
(1, 7, 9, 17, 22, 28, 30, 36, 38, 42, 43, 49, 59, 60)
(7, 11, 12, 16, 27, 28, 30, 32, 37, 39, 42, 49, 53, 58)
(6, 9, 11, 16, 20, 27, 30, 32, 37, 39, 41, 53, 58, 62)
(2, 5, 9, 10, 23, 26, 31, 33, 44, 47, 48, 51, 52, 60)
(3, 10, 12, 18, 19, 20, 28, 37, 39, 41, 46, 55, 56, 57)
(3, 5, 7, 18, 20, 26, 28, 36, 41, 42, 47, 49, 57, 62)
