For m = 121 and d = 3
These are integers in the z mod m z star set for m = 121
 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120]
The number of tuple(s) in the V set is: 34220
The number of tuple(s) in the E set is: 0
The number of tuple(s) with no pairs is: 0
The number of indecomposable tuple(s) is: 0

The tuples in the V set are:
(1, 2, 3, 118, 119, 120)
(1, 2, 4, 117, 119, 120)
(1, 2, 5, 116, 119, 120)
(1, 2, 6, 115, 119, 120)
(1, 2, 7, 114, 119, 120)
(1, 2, 8, 113, 119, 120)
(1, 2, 9, 112, 119, 120)
(1, 2, 10, 111, 119, 120)
(1, 2, 11, 110, 119, 120)
(1, 2, 12, 109, 119, 120)
(1, 2, 13, 108, 119, 120)
(1, 2, 14, 107, 119, 120)
(1, 2, 15, 106, 119, 120)
(1, 2, 16, 105, 119, 120)
(1, 2, 17, 104, 119, 120)
(1, 2, 18, 103, 119, 120)
(1, 2, 19, 102, 119, 120)
(1, 2, 20, 101, 119, 120)
(1, 2, 21, 100, 119, 120)
(1, 2, 22, 99, 119, 120)
(1, 2, 23, 98, 119, 120)
(1, 2, 24, 97, 119, 120)
(1, 2, 25, 96, 119, 120)
(1, 2, 26, 95, 119, 120)
(1, 2, 27, 94, 119, 120)
(1, 2, 28, 93, 119, 120)
(1, 2, 29, 92, 119, 120)
(1, 2, 30, 91, 119, 120)
(1, 2, 31, 90, 119, 120)
(1, 2, 32, 89, 119, 120)
(1, 2, 33, 88, 119, 120)
(1, 2, 34, 87, 119, 120)
(1, 2, 35, 86, 119, 120)
(1, 2, 36, 85, 119, 120)
(1, 2, 37, 84, 119, 120)
(1, 2, 38, 83, 119, 120)
(1, 2, 39, 82, 119, 120)
(1, 2, 40, 81, 119, 120)
(1, 2, 41, 80, 119, 120)
(1, 2, 42, 79, 119, 120)
(1, 2, 43, 78, 119, 120)
(1, 2, 44, 77, 119, 120)
(1, 2, 45, 76, 119, 120)
(1, 2, 46, 75, 119, 120)
(1, 2, 47, 74, 119, 120)
(1, 2, 48, 73, 119, 120)
(1, 2, 49, 72, 119, 120)
(1, 2, 50, 71, 119, 120)
(1, 2, 51, 70, 119, 120)
(1, 2, 52, 69, 119, 120)
(1, 2, 53, 68, 119, 120)
(1, 2, 54, 67, 119, 120)
(1, 2, 55, 66, 119, 120)
(1, 2, 56, 65, 119, 120)
(1, 2, 57, 64, 119, 120)
(1, 2, 58, 63, 119, 120)
(1, 2, 59, 62, 119, 120)
(1, 2, 60, 61, 119, 120)
(1, 3, 4, 117, 118, 120)
(1, 3, 5, 116, 118, 120)
(1, 3, 6, 115, 118, 120)
(1, 3, 7, 114, 118, 120)
(1, 3, 8, 113, 118, 120)
(1, 3, 9, 112, 118, 120)
(1, 3, 10, 111, 118, 120)
(1, 3, 11, 110, 118, 120)
(1, 3, 12, 109, 118, 120)
(1, 3, 13, 108, 118, 120)
(1, 3, 14, 107, 118, 120)
(1, 3, 15, 106, 118, 120)
(1, 3, 16, 105, 118, 120)
(1, 3, 17, 104, 118, 120)
(1, 3, 18, 103, 118, 120)
(1, 3, 19, 102, 118, 120)
(1, 3, 20, 101, 118, 120)
(1, 3, 21, 100, 118, 120)
(1, 3, 22, 99, 118, 120)
(1, 3, 23, 98, 118, 120)
(1, 3, 24, 97, 118, 120)
(1, 3, 25, 96, 118, 120)
(1, 3, 26, 95, 118, 120)
(1, 3, 27, 94, 118, 120)
(1, 3, 28, 93, 118, 120)
(1, 3, 29, 92, 118, 120)
(1, 3, 30, 91, 118, 120)
(1, 3, 31, 90, 118, 120)
(1, 3, 32, 89, 118, 120)
(1, 3, 33, 88, 118, 120)
(1, 3, 34, 87, 118, 120)
(1, 3, 35, 86, 118, 120)
(1, 3, 36, 85, 118, 120)
(1, 3, 37, 84, 118, 120)
(1, 3, 38, 83, 118, 120)
(1, 3, 39, 82, 118, 120)
(1, 3, 40, 81, 118, 120)
(1, 3, 41, 80, 118, 120)
(1, 3, 42, 79, 118, 120)
(1, 3, 43, 78, 118, 120)
(1, 3, 44, 77, 118, 120)
(1, 3, 45, 76, 118, 120)
(1, 3, 46, 75, 118, 120)
(1, 3, 47, 74, 118, 120)
(1, 3, 48, 73, 118, 120)
(1, 3, 49, 72, 118, 120)
(1, 3, 50, 71, 118, 120)
(1, 3, 51, 70, 118, 120)
(1, 3, 52, 69, 118, 120)
(1, 3, 53, 68, 118, 120)
(1, 3, 54, 67, 118, 120)
(1, 3, 55, 66, 118, 120)
(1, 3, 56, 65, 118, 120)
(1, 3, 57, 64, 118, 120)
(1, 3, 58, 63, 118, 120)
(1, 3, 59, 62, 118, 120)
(1, 3, 60, 61, 118, 120)
(1, 4, 5, 116, 117, 120)
(1, 4, 6, 115, 117, 120)
(1, 4, 7, 114, 117, 120)
(1, 4, 8, 113, 117, 120)
(1, 4, 9, 112, 117, 120)
(1, 4, 10, 111, 117, 120)
(1, 4, 11, 110, 117, 120)
(1, 4, 12, 109, 117, 120)
(1, 4, 13, 108, 117, 120)
(1, 4, 14, 107, 117, 120)
(1, 4, 15, 106, 117, 120)
(1, 4, 16, 105, 117, 120)
(1, 4, 17, 104, 117, 120)
(1, 4, 18, 103, 117, 120)
(1, 4, 19, 102, 117, 120)
(1, 4, 20, 101, 117, 120)
(1, 4, 21, 100, 117, 120)
(1, 4, 22, 99, 117, 120)
(1, 4, 23, 98, 117, 120)
(1, 4, 24, 97, 117, 120)
(1, 4, 25, 96, 117, 120)
(1, 4, 26, 95, 117, 120)
(1, 4, 27, 94, 117, 120)
(1, 4, 28, 93, 117, 120)
(1, 4, 29, 92, 117, 120)
(1, 4, 30, 91, 117, 120)
(1, 4, 31, 90, 117, 120)
(1, 4, 32, 89, 117, 120)
(1, 4, 33, 88, 117, 120)
(1, 4, 34, 87, 117, 120)
(1, 4, 35, 86, 117, 120)
(1, 4, 36, 85, 117, 120)
(1, 4, 37, 84, 117, 120)
(1, 4, 38, 83, 117, 120)
(1, 4, 39, 82, 117, 120)
(1, 4, 40, 81, 117, 120)
(1, 4, 41, 80, 117, 120)
(1, 4, 42, 79, 117, 120)
(1, 4, 43, 78, 117, 120)
(1, 4, 44, 77, 117, 120)
(1, 4, 45, 76, 117, 120)
(1, 4, 46, 75, 117, 120)
(1, 4, 47, 74, 117, 120)
(1, 4, 48, 73, 117, 120)
(1, 4, 49, 72, 117, 120)
(1, 4, 50, 71, 117, 120)
(1, 4, 51, 70, 117, 120)
(1, 4, 52, 69, 117, 120)
(1, 4, 53, 68, 117, 120)
(1, 4, 54, 67, 117, 120)
(1, 4, 55, 66, 117, 120)
(1, 4, 56, 65, 117, 120)
(1, 4, 57, 64, 117, 120)
(1, 4, 58, 63, 117, 120)
(1, 4, 59, 62, 117, 120)
(1, 4, 60, 61, 117, 120)
(1, 5, 6, 115, 116, 120)
(1, 5, 7, 114, 116, 120)
(1, 5, 8, 113, 116, 120)
(1, 5, 9, 112, 116, 120)
(1, 5, 10, 111, 116, 120)
(1, 5, 11, 110, 116, 120)
(1, 5, 12, 109, 116, 120)
(1, 5, 13, 108, 116, 120)
(1, 5, 14, 107, 116, 120)
(1, 5, 15, 106, 116, 120)
(1, 5, 16, 105, 116, 120)
(1, 5, 17, 104, 116, 120)
(1, 5, 18, 103, 116, 120)
(1, 5, 19, 102, 116, 120)
(1, 5, 20, 101, 116, 120)
(1, 5, 21, 100, 116, 120)
(1, 5, 22, 99, 116, 120)
(1, 5, 23, 98, 116, 120)
(1, 5, 24, 97, 116, 120)
(1, 5, 25, 96, 116, 120)
(1, 5, 26, 95, 116, 120)
(1, 5, 27, 94, 116, 120)
(1, 5, 28, 93, 116, 120)
(1, 5, 29, 92, 116, 120)
(1, 5, 30, 91, 116, 120)
(1, 5, 31, 90, 116, 120)
(1, 5, 32, 89, 116, 120)
(1, 5, 33, 88, 116, 120)
(1, 5, 34, 87, 116, 120)
(1, 5, 35, 86, 116, 120)
(1, 5, 36, 85, 116, 120)
(1, 5, 37, 84, 116, 120)
(1, 5, 38, 83, 116, 120)
(1, 5, 39, 82, 116, 120)
(1, 5, 40, 81, 116, 120)
(1, 5, 41, 80, 116, 120)
(1, 5, 42, 79, 116, 120)
(1, 5, 43, 78, 116, 120)
(1, 5, 44, 77, 116, 120)
(1, 5, 45, 76, 116, 120)
(1, 5, 46, 75, 116, 120)
(1, 5, 47, 74, 116, 120)
(1, 5, 48, 73, 116, 120)
(1, 5, 49, 72, 116, 120)
(1, 5, 50, 71, 116, 120)
(1, 5, 51, 70, 116, 120)
(1, 5, 52, 69, 116, 120)
(1, 5, 53, 68, 116, 120)
(1, 5, 54, 67, 116, 120)
(1, 5, 55, 66, 116, 120)
(1, 5, 56, 65, 116, 120)
(1, 5, 57, 64, 116, 120)
(1, 5, 58, 63, 116, 120)
(1, 5, 59, 62, 116, 120)
(1, 5, 60, 61, 116, 120)
(1, 6, 7, 114, 115, 120)
(1, 6, 8, 113, 115, 120)
(1, 6, 9, 112, 115, 120)
(1, 6, 10, 111, 115, 120)
(1, 6, 11, 110, 115, 120)
(1, 6, 12, 109, 115, 120)
(1, 6, 13, 108, 115, 120)
(1, 6, 14, 107, 115, 120)
(1, 6, 15, 106, 115, 120)
(1, 6, 16, 105, 115, 120)
(1, 6, 17, 104, 115, 120)
(1, 6, 18, 103, 115, 120)
(1, 6, 19, 102, 115, 120)
(1, 6, 20, 101, 115, 120)
(1, 6, 21, 100, 115, 120)
(1, 6, 22, 99, 115, 120)
(1, 6, 23, 98, 115, 120)
(1, 6, 24, 97, 115, 120)
(1, 6, 25, 96, 115, 120)
(1, 6, 26, 95, 115, 120)
(1, 6, 27, 94, 115, 120)
(1, 6, 28, 93, 115, 120)
(1, 6, 29, 92, 115, 120)
(1, 6, 30, 91, 115, 120)
(1, 6, 31, 90, 115, 120)
(1, 6, 32, 89, 115, 120)
(1, 6, 33, 88, 115, 120)
(1, 6, 34, 87, 115, 120)
(1, 6, 35, 86, 115, 120)
(1, 6, 36, 85, 115, 120)
(1, 6, 37, 84, 115, 120)
(1, 6, 38, 83, 115, 120)
(1, 6, 39, 82, 115, 120)
(1, 6, 40, 81, 115, 120)
(1, 6, 41, 80, 115, 120)
(1, 6, 42, 79, 115, 120)
(1, 6, 43, 78, 115, 120)
(1, 6, 44, 77, 115, 120)
(1, 6, 45, 76, 115, 120)
(1, 6, 46, 75, 115, 120)
(1, 6, 47, 74, 115, 120)
(1, 6, 48, 73, 115, 120)
(1, 6, 49, 72, 115, 120)
(1, 6, 50, 71, 115, 120)
(1, 6, 51, 70, 115, 120)
(1, 6, 52, 69, 115, 120)
(1, 6, 53, 68, 115, 120)
(1, 6, 54, 67, 115, 120)
(1, 6, 55, 66, 115, 120)
(1, 6, 56, 65, 115, 120)
(1, 6, 57, 64, 115, 120)
(1, 6, 58, 63, 115, 120)
(1, 6, 59, 62, 115, 120)
(1, 6, 60, 61, 115, 120)
(1, 7, 8, 113, 114, 120)
(1, 7, 9, 112, 114, 120)
(1, 7, 10, 111, 114, 120)
(1, 7, 11, 110, 114, 120)
(1, 7, 12, 109, 114, 120)
(1, 7, 13, 108, 114, 120)
(1, 7, 14, 107, 114, 120)
(1, 7, 15, 106, 114, 120)
(1, 7, 16, 105, 114, 120)
(1, 7, 17, 104, 114, 120)
(1, 7, 18, 103, 114, 120)
(1, 7, 19, 102, 114, 120)
(1, 7, 20, 101, 114, 120)
(1, 7, 21, 100, 114, 120)
