(7, 12, 20, 21, 22, 37, 45, 46, 50, 52, 67, 71)
(5, 9, 13, 22, 27, 30, 43, 50, 52, 58, 69, 72)
(7, 16, 22, 30, 32, 33, 40, 41, 46, 47, 65, 71)
(5, 13, 27, 28, 35, 36, 38, 42, 50, 53, 57, 66)
(3, 7, 10, 25, 32, 33, 45, 46, 48, 60, 70, 71)
(3, 17, 23, 24, 32, 35, 39, 48, 53, 54, 60, 62)
(8, 10, 12, 19, 27, 35, 44, 45, 51, 58, 69, 72)
(6, 15, 17, 20, 23, 24, 42, 45, 48, 67, 70, 73)
(14, 17, 19, 23, 25, 32, 38, 44, 53, 55, 64, 66)
(2, 5, 12, 14, 21, 27, 44, 52, 59, 69, 71, 74)
(5, 12, 14, 26, 28, 30, 39, 53, 56, 57, 59, 71)
(2, 8, 32, 33, 35, 36, 38, 45, 47, 51, 60, 63)
(4, 6, 15, 23, 24, 29, 42, 49, 54, 57, 73, 74)
(12, 14, 15, 19, 24, 27, 39, 44, 49, 64, 69, 74)
(1, 6, 11, 26, 31, 37, 48, 51, 56, 60, 61, 62)
(9, 12, 15, 22, 25, 37, 39, 40, 47, 62, 70, 72)
(6, 12, 15, 23, 30, 37, 39, 40, 48, 62, 65, 73)
(2, 12, 17, 21, 25, 27, 42, 53, 55, 62, 66, 68)
(1, 14, 15, 25, 26, 33, 39, 40, 51, 64, 70, 72)
(6, 12, 14, 21, 33, 37, 39, 45, 51, 62, 64, 66)
(10, 12, 19, 25, 27, 28, 42, 44, 53, 55, 66, 69)
(3, 7, 20, 32, 33, 35, 45, 48, 50, 54, 60, 63)
(3, 6, 17, 18, 21, 23, 48, 53, 62, 65, 66, 68)
(11, 18, 25, 26, 29, 37, 40, 44, 48, 51, 59, 62)
(4, 6, 8, 23, 25, 29, 47, 49, 55, 62, 68, 74)
(15, 17, 18, 19, 24, 30, 40, 42, 44, 65, 67, 69)
(1, 12, 16, 30, 31, 37, 39, 46, 55, 60, 61, 62)
(2, 11, 20, 26, 29, 37, 45, 51, 52, 56, 59, 62)
(2, 3, 20, 24, 27, 35, 45, 49, 50, 52, 69, 74)
(12, 14, 15, 20, 29, 37, 39, 44, 45, 59, 62, 74)
(2, 5, 17, 24, 27, 30, 42, 52, 55, 60, 67, 69)
(16, 18, 19, 25, 27, 30, 40, 41, 44, 55, 66, 69)
(12, 15, 18, 19, 30, 37, 39, 40, 44, 62, 65, 69)
(4, 13, 15, 19, 34, 36, 38, 49, 50, 63, 64, 65)
(6, 10, 12, 21, 22, 37, 42, 43, 45, 67, 72, 73)
(8, 12, 15, 23, 28, 30, 39, 43, 53, 58, 68, 73)
(12, 15, 17, 24, 25, 37, 39, 40, 42, 62, 67, 70)
(3, 12, 15, 21, 24, 30, 40, 46, 49, 65, 71, 74)
(3, 6, 12, 21, 28, 31, 46, 53, 56, 57, 66, 71)
(5, 12, 15, 27, 28, 30, 42, 50, 53, 57, 65, 66)
(10, 13, 14, 21, 33, 35, 38, 45, 46, 60, 64, 71)
(11, 16, 18, 22, 25, 36, 40, 41, 47, 61, 63, 70)
(3, 6, 18, 21, 31, 33, 43, 48, 56, 60, 63, 68)
(9, 10, 13, 23, 24, 25, 38, 48, 54, 63, 70, 73)
(3, 6, 14, 20, 29, 33, 41, 45, 56, 63, 66, 74)
(10, 11, 18, 25, 26, 29, 41, 44, 54, 60, 63, 69)
(2, 3, 21, 24, 27, 31, 43, 49, 52, 56, 68, 74)
(12, 14, 15, 20, 26, 27, 39, 41, 44, 69, 71, 72)
(8, 9, 13, 15, 20, 33, 38, 54, 58, 63, 69, 70)
(13, 18, 19, 25, 30, 36, 38, 40, 44, 55, 63, 69)
(4, 8, 15, 27, 28, 29, 51, 53, 54, 57, 58, 66)
(14, 17, 18, 20, 24, 26, 39, 41, 44, 67, 69, 71)
(3, 17, 18, 23, 24, 30, 39, 48, 53, 62, 65, 68)
(2, 4, 25, 27, 29, 36, 40, 51, 52, 55, 63, 66)
(1, 2, 7, 26, 32, 33, 46, 51, 52, 60, 69, 71)
(1, 13, 26, 28, 30, 31, 38, 46, 53, 56, 57, 71)
(12, 15, 21, 27, 28, 37, 40, 43, 51, 52, 58, 66)
(2, 3, 6, 17, 31, 32, 53, 56, 57, 62, 65, 66)
(10, 11, 12, 21, 25, 36, 42, 46, 55, 60, 61, 71)
(9, 11, 18, 21, 22, 36, 42, 43, 47, 61, 68, 72)
(5, 13, 14, 21, 27, 30, 38, 43, 55, 64, 68, 72)
(9, 13, 15, 24, 31, 34, 38, 46, 49, 57, 64, 70)
(5, 13, 15, 27, 30, 36, 38, 42, 50, 57, 65, 72)
(8, 11, 16, 23, 25, 32, 41, 47, 54, 61, 62, 70)
(7, 13, 20, 22, 33, 36, 45, 50, 51, 52, 58, 63)
(6, 16, 17, 18, 21, 23, 41, 47, 62, 65, 66, 68)
(2, 14, 21, 27, 31, 33, 39, 43, 52, 56, 64, 68)
(4, 14, 15, 24, 27, 29, 39, 49, 54, 57, 64, 74)
(10, 13, 21, 28, 34, 36, 43, 45, 51, 52, 58, 59)
(4, 6, 18, 21, 29, 37, 43, 45, 51, 62, 66, 68)
(4, 6, 18, 23, 29, 37, 39, 43, 48, 62, 68, 73)
(5, 6, 17, 21, 30, 36, 40, 42, 55, 65, 66, 67)
(5, 8, 18, 21, 30, 33, 43, 51, 55, 58, 60, 68)
(1, 7, 13, 22, 26, 36, 40, 51, 52, 63, 67, 72)
(6, 9, 20, 22, 31, 35, 45, 47, 50, 56, 57, 72)
(3, 18, 24, 28, 30, 37, 39, 40, 43, 52, 67, 69)
(4, 13, 15, 19, 34, 36, 38, 45, 49, 63, 64, 70)
(1, 10, 14, 26, 33, 35, 39, 45, 51, 60, 64, 72)
(5, 7, 8, 30, 32, 33, 50, 51, 54, 57, 58, 65)
(7, 11, 15, 30, 32, 36, 40, 42, 54, 57, 61, 65)
(10, 13, 14, 25, 28, 34, 38, 53, 55, 57, 59, 64)
(1, 6, 15, 20, 26, 31, 45, 51, 56, 57, 70, 72)
(3, 7, 12, 24, 32, 37, 39, 49, 54, 57, 62, 74)
(6, 14, 25, 26, 29, 33, 40, 41, 51, 56, 63, 66)
(8, 16, 23, 25, 32, 33, 38, 41, 47, 54, 63, 70)
(9, 15, 24, 25, 30, 31, 39, 40, 54, 56, 57, 70)
(1, 18, 21, 22, 26, 37, 40, 43, 51, 52, 67, 72)
(5, 12, 14, 24, 27, 30, 39, 41, 56, 57, 71, 74)
(10, 13, 14, 25, 27, 28, 38, 53, 55, 57, 64, 66)
(3, 6, 17, 24, 30, 31, 40, 48, 56, 63, 65, 67)
(10, 16, 17, 24, 27, 35, 41, 42, 45, 60, 66, 67)
(1, 8, 16, 23, 31, 35, 38, 46, 53, 61, 68, 70)
(3, 18, 21, 25, 28, 30, 40, 43, 53, 55, 66, 68)
(7, 10, 13, 16, 22, 33, 41, 46, 58, 60, 71, 73)
(3, 8, 11, 18, 28, 30, 43, 53, 58, 61, 68, 69)
(7, 13, 14, 15, 19, 22, 40, 44, 64, 67, 72, 73)
(2, 3, 15, 21, 27, 36, 40, 49, 52, 65, 66, 74)
(6, 15, 18, 20, 21, 23, 43, 45, 48, 68, 70, 73)
(3, 12, 15, 24, 28, 34, 42, 49, 53, 57, 59, 74)
(5, 9, 12, 22, 30, 37, 39, 47, 50, 62, 65, 72)
(2, 9, 15, 20, 22, 27, 45, 47, 52, 69, 70, 72)
(1, 4, 15, 16, 19, 27, 45, 51, 64, 66, 70, 72)
(1, 16, 17, 18, 26, 30, 40, 41, 63, 65, 66, 67)
(1, 4, 9, 31, 34, 35, 42, 50, 54, 57, 61, 72)
(3, 5, 7, 30, 32, 33, 46, 48, 50, 60, 65, 71)
(10, 14, 25, 26, 28, 29, 39, 44, 53, 54, 59, 69)
(6, 11, 25, 26, 29, 37, 40, 48, 51, 56, 59, 62)
(9, 11, 20, 22, 24, 29, 41, 47, 54, 56, 63, 74)
(14, 15, 20, 26, 27, 29, 39, 41, 43, 56, 68, 72)
(13, 14, 15, 20, 28, 33, 39, 43, 50, 58, 64, 73)
(8, 10, 16, 23, 33, 35, 39, 41, 54, 58, 60, 73)
(4, 6, 16, 22, 31, 37, 43, 49, 50, 58, 61, 73)
(5, 9, 18, 19, 34, 35, 44, 48, 50, 59, 60, 69)
(5, 8, 9, 12, 30, 34, 51, 55, 57, 58, 59, 72)
(1, 16, 18, 19, 23, 30, 46, 48, 55, 60, 61, 73)
(10, 12, 16, 23, 24, 35, 39, 41, 46, 60, 71, 73)
(1, 12, 15, 20, 26, 28, 39, 46, 53, 69, 70, 71)
(6, 15, 16, 20, 22, 23, 41, 47, 50, 65, 72, 73)
(9, 12, 15, 20, 22, 37, 39, 47, 50, 62, 65, 72)
(6, 7, 10, 22, 25, 37, 40, 48, 55, 60, 67, 73)
(3, 11, 18, 20, 29, 37, 44, 45, 48, 59, 62, 74)
(3, 10, 11, 25, 26, 28, 48, 53, 56, 59, 60, 71)
(5, 6, 14, 21, 26, 29, 43, 51, 56, 59, 68, 72)
(8, 11, 16, 22, 27, 36, 41, 47, 51, 58, 61, 72)
(1, 17, 18, 20, 21, 26, 45, 46, 48, 67, 70, 71)
(3, 10, 16, 18, 25, 33, 41, 45, 60, 63, 66, 70)
(2, 8, 9, 22, 27, 33, 47, 51, 52, 58, 69, 72)
(5, 9, 17, 24, 30, 34, 42, 48, 55, 59, 60, 67)
(5, 7, 13, 19, 22, 36, 42, 44, 50, 67, 72, 73)
(3, 6, 11, 20, 23, 24, 41, 48, 56, 71, 73, 74)
(4, 5, 6, 22, 29, 36, 47, 50, 51, 63, 65, 72)
(2, 3, 8, 11, 18, 35, 53, 60, 61, 62, 68, 69)
(5, 14, 25, 27, 29, 30, 40, 41, 44, 55, 66, 74)
(12, 16, 20, 23, 24, 35, 39, 41, 46, 50, 71, 73)
(2, 7, 13, 27, 32, 36, 38, 46, 52, 57, 69, 71)
(5, 6, 7, 14, 32, 33, 51, 55, 57, 60, 64, 66)
(7, 12, 19, 25, 30, 32, 40, 44, 46, 55, 69, 71)
(2, 3, 8, 30, 31, 33, 38, 53, 56, 63, 65, 68)
(8, 11, 12, 25, 30, 37, 40, 51, 55, 58, 61, 62)
(8, 10, 13, 27, 35, 36, 38, 45, 51, 57, 58, 72)
(5, 14, 26, 27, 29, 30, 39, 41, 44, 54, 69, 72)
(1, 12, 26, 28, 34, 37, 39, 48, 51, 53, 59, 62)
(3, 13, 20, 24, 28, 31, 43, 50, 52, 56, 63, 67)
(14, 15, 18, 21, 25, 29, 40, 43, 44, 59, 68, 74)
(3, 18, 20, 24, 28, 35, 39, 43, 50, 53, 68, 69)
(1, 4, 16, 30, 31, 37, 39, 54, 55, 60, 61, 62)
(9, 17, 23, 24, 30, 32, 38, 47, 48, 54, 63, 65)
(8, 14, 15, 23, 25, 29, 38, 44, 53, 59, 68, 74)
(4, 5, 22, 27, 29, 37, 42, 43, 50, 52, 67, 72)
(10, 14, 22, 25, 27, 29, 41, 44, 45, 47, 72, 74)
(17, 23, 24, 25, 30, 32, 38, 42, 53, 54, 55, 57)
(4, 9, 24, 31, 34, 35, 42, 49, 50, 54, 57, 61)
(15, 16, 17, 24, 25, 27, 40, 41, 42, 66, 67, 70)
(5, 6, 14, 26, 29, 33, 41, 51, 56, 60, 63, 66)
(2, 11, 17, 18, 21, 36, 42, 47, 61, 62, 65, 68)
(3, 5, 13, 24, 30, 36, 38, 49, 55, 60, 63, 74)
(7, 12, 15, 20, 32, 37, 39, 50, 54, 57, 62, 65)
(4, 7, 19, 32, 34, 36, 42, 49, 54, 55, 57, 61)
(10, 16, 23, 24, 25, 30, 39, 41, 54, 55, 60, 73)
(1, 7, 10, 13, 26, 28, 51, 54, 57, 58, 72, 73)
(1, 6, 13, 26, 31, 36, 38, 51, 56, 57, 63, 72)
(14, 15, 16, 20, 27, 33, 39, 41, 50, 64, 65, 66)
(3, 10, 13, 18, 28, 33, 43, 52, 58, 60, 63, 69)
(14, 18, 19, 21, 33, 34, 44, 45, 48, 51, 59, 64)
(13, 14, 15, 21, 28, 34, 40, 43, 52, 59, 64, 67)
(3, 6, 10, 24, 25, 31, 45, 49, 56, 57, 70, 74)
(7, 9, 10, 13, 28, 34, 48, 54, 57, 58, 59, 73)
(2, 3, 21, 31, 33, 34, 46, 49, 50, 52, 64, 65)
(6, 14, 20, 21, 26, 33, 45, 48, 51, 56, 59, 71)
(2, 5, 12, 21, 27, 30, 46, 52, 55, 60, 69, 71)
(5, 7, 14, 30, 32, 33, 39, 50, 54, 57, 64, 65)
(3, 14, 17, 24, 28, 34, 39, 48, 53, 59, 64, 67)
(8, 11, 12, 23, 25, 30, 42, 53, 55, 61, 62, 68)
(10, 12, 16, 25, 27, 37, 39, 41, 55, 60, 62, 66)
(9, 16, 22, 24, 30, 31, 46, 47, 49, 50, 61, 65)
(3, 12, 18, 21, 33, 37, 39, 46, 48, 60, 62, 71)
(6, 12, 15, 21, 30, 31, 40, 46, 56, 57, 65, 71)
(3, 11, 24, 25, 29, 30, 40, 41, 54, 56, 63, 74)
(2, 3, 7, 17, 32, 36, 40, 52, 63, 65, 66, 67)
(10, 12, 14, 25, 28, 34, 39, 53, 55, 57, 59, 64)
(3, 4, 15, 20, 28, 29, 45, 53, 54, 63, 66, 70)
(3, 6, 8, 23, 32, 33, 47, 48, 49, 62, 65, 74)
(2, 3, 11, 20, 31, 36, 45, 52, 56, 61, 63, 70)
(3, 8, 12, 15, 28, 34, 49, 53, 57, 58, 59, 74)
(3, 7, 13, 28, 32, 36, 38, 46, 53, 57, 66, 71)
(13, 15, 18, 20, 21, 36, 38, 43, 45, 63, 68, 70)
(7, 16, 22, 24, 30, 37, 39, 40, 41, 54, 67, 73)
(1, 2, 4, 31, 34, 37, 50, 51, 52, 61, 62, 65)
(8, 9, 11, 13, 30, 36, 38, 46, 58, 61, 69, 71)
(8, 9, 13, 20, 33, 35, 38, 50, 54, 58, 63, 69)
(5, 9, 18, 21, 22, 35, 43, 47, 50, 60, 68, 72)
(5, 12, 14, 23, 24, 30, 39, 41, 44, 71, 73, 74)
(2, 3, 13, 28, 34, 36, 38, 52, 53, 59, 63, 69)
(2, 12, 15, 17, 32, 34, 42, 53, 57, 59, 62, 65)
(4, 10, 18, 19, 25, 29, 44, 54, 55, 60, 63, 69)
(6, 12, 15, 21, 25, 37, 40, 45, 51, 62, 66, 70)
(3, 15, 16, 20, 24, 31, 46, 49, 50, 61, 65, 70)
(5, 12, 14, 24, 27, 30, 39, 41, 44, 69, 71, 74)
(3, 6, 7, 22, 33, 37, 40, 48, 49, 58, 73, 74)
(4, 6, 9, 22, 29, 31, 43, 47, 56, 63, 68, 72)
(3, 7, 10, 11, 28, 37, 52, 54, 58, 60, 61, 69)
(8, 9, 10, 12, 34, 35, 45, 51, 57, 58, 59, 72)
(1, 6, 15, 20, 26, 31, 50, 51, 56, 57, 65, 72)
(1, 10, 13, 25, 26, 28, 38, 46, 53, 69, 70, 71)
(1, 10, 25, 26, 28, 31, 39, 53, 54, 56, 57, 70)
(2, 3, 11, 18, 25, 37, 40, 52, 61, 62, 69, 70)
(14, 16, 18, 21, 27, 33, 39, 41, 43, 64, 66, 68)
(11, 15, 20, 26, 29, 36, 42, 44, 45, 51, 59, 72)
(10, 11, 12, 21, 25, 36, 42, 44, 45, 59, 71, 74)
(8, 9, 11, 15, 20, 29, 43, 56, 58, 59, 68, 74)
(4, 18, 19, 25, 29, 30, 40, 44, 54, 55, 63, 69)
(1, 16, 18, 19, 30, 33, 39, 46, 50, 64, 65, 69)
(1, 12, 21, 26, 28, 34, 46, 48, 51, 53, 59, 71)
(4, 9, 15, 24, 29, 34, 42, 43, 49, 59, 68, 74)
(9, 13, 14, 21, 33, 34, 38, 46, 48, 59, 64, 71)
(3, 11, 18, 20, 21, 36, 44, 45, 48, 59, 71, 74)
(9, 12, 15, 24, 31, 34, 42, 46, 49, 57, 61, 70)
(4, 6, 15, 17, 23, 29, 42, 47, 62, 65, 68, 72)
(6, 7, 12, 32, 34, 37, 45, 48, 51, 57, 59, 62)
(6, 7, 10, 12, 22, 37, 45, 49, 57, 58, 73, 74)
(6, 10, 16, 27, 31, 35, 41, 45, 56, 57, 60, 66)
(3, 6, 8, 16, 23, 33, 41, 49, 58, 66, 73, 74)
(2, 8, 9, 31, 33, 35, 39, 47, 56, 60, 62, 68)
(5, 11, 18, 19, 30, 36, 42, 44, 55, 60, 61, 69)
(8, 9, 12, 20, 33, 35, 39, 46, 50, 58, 69, 71)
(8, 10, 13, 27, 28, 35, 38, 43, 53, 58, 68, 69)
(6, 8, 16, 22, 23, 33, 41, 47, 51, 58, 72, 73)
(4, 16, 18, 19, 22, 36, 47, 49, 50, 61, 63, 65)
(9, 18, 21, 22, 25, 30, 40, 43, 47, 55, 68, 72)
(2, 17, 24, 25, 27, 30, 40, 42, 52, 55, 67, 69)
(1, 4, 10, 25, 26, 29, 51, 54, 55, 60, 63, 72)
(2, 3, 8, 18, 25, 33, 39, 53, 62, 68, 69, 70)
(9, 10, 12, 21, 34, 35, 42, 43, 45, 59, 68, 72)
(3, 7, 10, 13, 28, 33, 46, 48, 58, 60, 71, 73)
(3, 4, 8, 28, 29, 33, 51, 53, 54, 58, 63, 66)
(1, 9, 13, 26, 34, 36, 38, 48, 51, 59, 63, 72)
(13, 15, 16, 22, 27, 30, 40, 41, 43, 58, 72, 73)
(2, 3, 17, 24, 30, 32, 39, 53, 54, 62, 65, 69)
(3, 6, 15, 24, 25, 31, 40, 49, 56, 57, 70, 74)
(13, 16, 18, 21, 27, 36, 38, 41, 43, 63, 66, 68)
(9, 10, 13, 22, 25, 36, 38, 45, 47, 63, 70, 72)
(5, 6, 21, 30, 34, 36, 40, 48, 51, 55, 59, 65)
(4, 5, 6, 29, 34, 36, 48, 50, 51, 59, 63, 65)
(3, 7, 11, 20, 32, 36, 41, 44, 45, 66, 71, 74)
(4, 5, 14, 29, 33, 35, 39, 50, 54, 60, 63, 64)
(7, 8, 11, 12, 32, 36, 46, 51, 57, 58, 61, 71)
(1, 6, 21, 31, 34, 36, 46, 48, 51, 55, 60, 61)
(2, 8, 9, 15, 25, 27, 38, 47, 68, 69, 70, 72)
(6, 7, 12, 22, 32, 37, 45, 47, 49, 57, 62, 74)
(5, 13, 18, 19, 35, 36, 38, 44, 50, 60, 63, 69)
(4, 9, 18, 29, 34, 37, 39, 43, 48, 59, 62, 68)
(9, 18, 20, 21, 22, 35, 43, 45, 47, 50, 68, 72)
(10, 13, 14, 19, 23, 35, 38, 44, 45, 64, 72, 73)
(4, 5, 14, 27, 29, 30, 39, 54, 55, 57, 64, 72)
(3, 15, 18, 21, 25, 28, 40, 43, 53, 66, 68, 70)
(16, 18, 20, 23, 24, 35, 39, 41, 43, 50, 68, 73)
(14, 18, 19, 21, 22, 33, 44, 45, 47, 49, 64, 74)
(2, 5, 11, 21, 26, 36, 51, 52, 56, 59, 60, 71)
(8, 13, 14, 15, 27, 33, 38, 51, 57, 58, 64, 72)
(8, 15, 18, 20, 21, 33, 43, 45, 51, 58, 68, 70)
(9, 17, 18, 20, 22, 24, 47, 48, 50, 63, 65, 67)
(8, 12, 15, 20, 21, 33, 46, 50, 51, 58, 65, 71)
(2, 8, 9, 11, 30, 31, 47, 56, 61, 62, 65, 68)
(1, 7, 13, 20, 26, 28, 46, 50, 52, 67, 69, 71)
(13, 15, 18, 19, 25, 36, 38, 40, 44, 63, 69, 70)
(4, 5, 6, 29, 31, 35, 50, 54, 56, 57, 60, 63)
(3, 12, 18, 19, 21, 24, 44, 46, 49, 69, 71, 74)
(9, 10, 12, 21, 25, 34, 45, 46, 48, 59, 70, 71)
(14, 15, 17, 23, 24, 25, 38, 39, 53, 64, 68, 70)
(5, 11, 22, 27, 29, 36, 41, 42, 44, 47, 72, 74)
(10, 12, 14, 23, 24, 25, 39, 41, 44, 71, 73, 74)
(6, 10, 13, 24, 28, 31, 42, 43, 56, 57, 67, 73)
(2, 7, 25, 32, 34, 36, 40, 51, 52, 55, 57, 59)
(2, 3, 5, 27, 28, 30, 52, 53, 55, 60, 66, 69)
(2, 14, 17, 25, 26, 29, 39, 53, 56, 59, 62, 68)
(5, 13, 19, 27, 35, 36, 38, 42, 44, 50, 69, 72)
(12, 14, 15, 20, 24, 27, 39, 41, 56, 57, 71, 74)
(5, 10, 14, 26, 29, 35, 44, 45, 51, 59, 60, 72)
(1, 4, 16, 19, 27, 35, 42, 50, 54, 61, 69, 72)
(6, 8, 15, 21, 23, 36, 38, 47, 49, 65, 68, 74)
(2, 8, 15, 20, 27, 35, 38, 50, 53, 65, 68, 69)
(6, 7, 13, 15, 22, 36, 40, 42, 57, 67, 72, 73)
(2, 14, 17, 21, 27, 35, 38, 45, 53, 64, 66, 68)
(1, 9, 11, 12, 26, 30, 42, 46, 61, 69, 71, 72)
(6, 15, 17, 24, 30, 31, 40, 42, 56, 57, 65, 67)
(1, 16, 17, 18, 19, 21, 46, 55, 60, 64, 66, 67)
(1, 16, 20, 26, 27, 35, 41, 45, 50, 51, 66, 72)
(10, 11, 18, 21, 25, 36, 42, 43, 45, 61, 68, 70)
(3, 8, 9, 11, 34, 36, 48, 49, 58, 59, 61, 74)
(6, 8, 12, 21, 23, 25, 47, 49, 55, 62, 68, 74)
(5, 8, 11, 12, 35, 37, 50, 51, 58, 60, 61, 62)
(5, 8, 13, 27, 30, 36, 38, 49, 55, 57, 58, 74)
(8, 9, 12, 19, 34, 35, 46, 49, 50, 58, 61, 69)
(2, 7, 17, 22, 32, 37, 45, 47, 52, 60, 62, 67)
(8, 12, 16, 23, 30, 33, 39, 41, 46, 58, 71, 73)
(3, 12, 20, 21, 24, 35, 45, 46, 49, 50, 71, 74)
(8, 10, 11, 16, 23, 25, 41, 54, 58, 61, 70, 73)
(9, 14, 20, 26, 29, 33, 39, 48, 54, 56, 59, 63)
(6, 12, 14, 15, 23, 24, 39, 49, 57, 64, 73, 74)
(3, 11, 20, 24, 28, 35, 42, 50, 53, 54, 61, 69)
(4, 6, 22, 25, 29, 37, 40, 47, 51, 55, 62, 72)
(2, 3, 8, 11, 25, 31, 53, 56, 61, 62, 68, 70)
(3, 5, 13, 28, 30, 36, 38, 50, 53, 63, 65, 66)
(5, 18, 19, 21, 22, 36, 44, 47, 49, 50, 65, 74)
(9, 13, 15, 19, 34, 36, 38, 42, 44, 59, 69, 72)
(5, 6, 7, 22, 31, 37, 50, 52, 56, 57, 60, 67)
(6, 10, 18, 21, 22, 37, 43, 45, 48, 60, 67, 73)
(3, 8, 11, 28, 34, 36, 48, 51, 53, 58, 59, 61)
(4, 5, 8, 27, 29, 35, 50, 51, 54, 57, 58, 72)
(9, 10, 14, 33, 34, 35, 39, 45, 48, 59, 60, 64)
(3, 11, 16, 18, 20, 36, 41, 50, 61, 63, 65, 66)
(7, 9, 13, 22, 32, 36, 38, 47, 54, 57, 63, 72)
(4, 8, 9, 31, 34, 35, 49, 50, 54, 57, 58, 61)
(6, 12, 21, 22, 25, 37, 40, 47, 51, 55, 62, 72)
(12, 15, 20, 27, 28, 35, 42, 45, 50, 53, 57, 66)
(7, 18, 19, 22, 33, 37, 40, 44, 48, 51, 58, 73)
(7, 10, 11, 22, 36, 37, 45, 51, 52, 58, 60, 61)
(3, 7, 13, 24, 28, 30, 40, 48, 54, 63, 67, 73)
(5, 8, 16, 27, 33, 35, 41, 50, 51, 58, 60, 66)
(1, 11, 16, 18, 26, 30, 41, 54, 60, 61, 63, 69)
(3, 16, 20, 24, 31, 33, 39, 41, 46, 56, 70, 71)
(4, 10, 27, 28, 29, 35, 42, 45, 53, 54, 57, 66)
(10, 11, 25, 26, 29, 36, 42, 44, 45, 51, 59, 72)
(3, 16, 18, 19, 21, 33, 46, 49, 55, 60, 64, 66)
(4, 6, 19, 23, 34, 35, 45, 48, 49, 50, 64, 73)
(1, 2, 17, 18, 21, 26, 47, 51, 62, 65, 68, 72)
(14, 17, 20, 24, 26, 29, 39, 41, 54, 56, 63, 67)
(7, 11, 20, 22, 36, 37, 42, 45, 50, 52, 61, 67)
(16, 17, 18, 19, 23, 24, 41, 42, 44, 66, 67, 73)
(10, 16, 20, 24, 27, 35, 39, 41, 45, 54, 69, 70)
(4, 15, 19, 23, 28, 29, 42, 44, 53, 54, 66, 73)
(8, 9, 13, 15, 23, 30, 38, 43, 58, 68, 72, 73)
(3, 11, 18, 20, 28, 37, 43, 50, 52, 58, 61, 69)
(5, 6, 14, 31, 33, 35, 39, 50, 56, 57, 60, 64)
(4, 18, 19, 25, 29, 36, 40, 44, 51, 55, 63, 66)
(12, 14, 15, 20, 21, 33, 39, 45, 46, 64, 70, 71)
(6, 14, 20, 31, 33, 35, 39, 45, 50, 56, 57, 64)
(4, 14, 15, 25, 29, 33, 39, 40, 54, 63, 64, 70)
(11, 12, 15, 20, 26, 27, 41, 42, 44, 69, 71, 72)
(11, 18, 21, 25, 26, 30, 40, 41, 43, 56, 68, 71)
(7, 10, 17, 24, 32, 35, 42, 45, 54, 57, 60, 67)
(8, 15, 19, 23, 32, 36, 38, 44, 51, 53, 65, 66)
(5, 6, 12, 15, 23, 30, 42, 50, 57, 65, 72, 73)
