1,2,6,11,16,20,21,23
1,2,7,12,15,17,22,24
1,3,6,11,16,20,21,22
1,3,8,10,13,18,23,24
1,6,7,11,16,18,20,21
1,6,8,11,16,17,20,21
1,6,10,11,15,16,20,21
1,6,11,12,13,16,20,21
2,4,5,9,14,19,23,24
2,4,7,12,15,17,21,22
2,5,7,12,15,17,20,22
2,6,7,12,15,17,19,22
2,7,9,12,15,16,17,22
2,7,11,12,14,15,17,22
3,4,5,9,14,19,22,24
3,4,8,10,13,18,21,23
3,5,8,10,13,18,20,23
3,6,8,10,13,18,19,23
3,8,9,10,13,16,18,23
3,8,10,11,13,14,18,23
4,5,7,9,14,18,19,24
4,5,8,9,14,17,19,24
4,5,9,10,14,15,19,24
4,5,9,12,13,14,19,24
