1,424,847,1270,1693,2116,2539,2962,3385,3808,4231,4654,5077,5500,5923,6346,6769,7192,7615,8038,8461,8884,9307,9730,10153,10576,10999,11422,11845,12268,12691,13114,13537,13960,14383,14806,15229,15652,16075,16498,16921,17344,17767,18190,18613,19036,19459,19882,20305,20728,21151,21574,21997,22420,22843,23266,23689,24112,24535,24958,25381,25804,26227,26650,27073,27496,27919,28342,28765,29188,29611,30034,30457,30880,31303,31726,32149,32572,32995,33418,33841,34264,34687,35110,35533,35956,36379,36802,37225,37648,38071,38494,38917,39340,39763,40186,40609,41032,41455,41878,42301,42724,43147,43570,43993,44416,44839,45262,45685,46108,46531,46954,47377,47800,48223,48646,49069,49492,49915,50338,50761,51184,51607,52030,52453,52876,53299,53722,54145,54568,54991,55414,55837,56260,56683,57106,57529,57952,58375,58798,59221,59644,60067,60490,60913,61336,61759,62182,62605,63028,63451,63874,64297,64720,65143,65566,65989,66412,66835,67258,67681,68104,68527,68950,69373,69796,70219,70642,71065,71488,71911,72334,72757,73180,73603,74026,74449,74872,75295,75718,76141,76564,76987,77410,77833,78256,78679,79102,79525,79948,80371,80794,81217,81640,82063,82486,82909,83332,83755,84178,84601,85024,85447,85870,86293,86716,87139,87562,87985,88408,88831,89254,89677,90100,90523,90946,91369,91792,92215,92638,93061,93484,93907,94330,94753,95176,95599,96022,96445,96868,97291,97714,98137,98560,98983,99406,99829,100252,100675,101098,101521,101944,102367,102790,103213,103636,104059,104482,104905,105328,105751,106174,106597,107020,107443,107866,108289,108712,109135,109558,109981,110404,110827,111250,111673,112096,112519,112942,113365,113788,114211,114634,115057,115480,115903,116326,116749,117172,117595,118018,118441,118864,119287,119710,120133,120556,120979,121402,121825,122248,122671,123094,123517,123940,124363,124786,125209,125632,126055,126478,126901,127324,127747,128170,128593,129016,129439,129862,130285,130708,131131,131554,131977,132400,132823,133246,133669,134092,134515,134938,135361,135784,136207,136630,137053,137476,137899,138322,138745,139168,139591,140014,140437,140860,141283,141706,142129,142552,142975,143398,143821,144244,144667,145090,145513,145936,146359,146782,147205,147628,148051,148474,148897,149320,149743,150166,150589,151012,151435,151858,152281,152704,153127,153550,153973,154396,154819,155242,155665,156088,156511,156934,157357,157780,158203,158626,159049,159472,159895,160318,160741,161164,161587,162010,162433,162856,163279,163702,164125,164548,164971,165394,165817,166240,166663,167086,167509,167932,168355,168778,169201,169624,170047,170470,170893,171316,171739,172162,172585,173008,173431,173854,174277,174700,175123,175546,175969,176392,176815,177238,177661,178084,178506,178507
2,425,848,1271,1694,2117,2540,2963,3386,3809,4232,4655,5078,5501,5924,6347,6770,7193,7616,8039,8462,8885,9308,9731,10154,10577,11000,11423,11846,12269,12692,13115,13538,13961,14384,14807,15230,15653,16076,16499,16922,17345,17768,18191,18614,19037,19460,19883,20306,20729,21152,21575,21998,22421,22844,23267,23690,24113,24536,24959,25382,25805,26228,26651,27074,27497,27920,28343,28766,29189,29612,30035,30458,30881,31304,31727,32150,32573,32996,33419,33842,34265,34688,35111,35534,35957,36380,36803,37226,37649,38072,38495,38918,39341,39764,40187,40610,41033,41456,41879,42302,42725,43148,43571,43994,44417,44840,45263,45686,46109,46532,46955,47378,47801,48224,48647,49070,49493,49916,50339,50762,51185,51608,52031,52454,52877,53300,53723,54146,54569,54992,55415,55838,56261,56684,57107,57530,57953,58376,58799,59222,59645,60068,60491,60914,61337,61760,62183,62606,63029,63452,63875,64298,64721,65144,65567,65990,66413,66836,67259,67682,68105,68528,68951,69374,69797,70220,70643,71066,71489,71912,72335,72758,73181,73604,74027,74450,74873,75296,75719,76142,76565,76988,77411,77834,78257,78680,79103,79526,79949,80372,80795,81218,81641,82064,82487,82910,83333,83756,84179,84602,85025,85448,85871,86294,86717,87140,87563,87986,88409,88832,89255,89678,90101,90524,90947,91370,91793,92216,92639,93062,93485,93908,94331,94754,95177,95600,96023,96446,96869,97292,97715,98138,98561,98984,99407,99830,100253,100676,101099,101522,101945,102368,102791,103214,103637,104060,104483,104906,105329,105752,106175,106598,107021,107444,107867,108290,108713,109136,109559,109982,110405,110828,111251,111674,112097,112520,112943,113366,113789,114212,114635,115058,115481,115904,116327,116750,117173,117596,118019,118442,118865,119288,119711,120134,120557,120980,121403,121826,122249,122672,123095,123518,123941,124364,124787,125210,125633,126056,126479,126902,127325,127748,128171,128594,129017,129440,129863,130286,130709,131132,131555,131978,132401,132824,133247,133670,134093,134516,134939,135362,135785,136208,136631,137054,137477,137900,138323,138746,139169,139592,140015,140438,140861,141284,141707,142130,142553,142976,143399,143822,144245,144668,145091,145514,145937,146360,146783,147206,147629,148052,148475,148898,149321,149744,150167,150590,151013,151436,151859,152282,152705,153128,153551,153974,154397,154820,155243,155666,156089,156512,156935,157358,157781,158204,158627,159050,159473,159896,160319,160742,161165,161588,162011,162434,162857,163280,163703,164126,164549,164972,165395,165818,166241,166664,167087,167510,167933,168356,168779,169202,169625,170048,170471,170894,171317,171740,172163,172586,173009,173432,173855,174278,174701,175124,175547,175970,176393,176816,177239,177662,178083,178085,178508
3,426,849,1272,1695,2118,2541,2964,3387,3810,4233,4656,5079,5502,5925,6348,6771,7194,7617,8040,8463,8886,9309,9732,10155,10578,11001,11424,11847,12270,12693,13116,13539,13962,14385,14808,15231,15654,16077,16500,16923,17346,17769,18192,18615,19038,19461,19884,20307,20730,21153,21576,21999,22422,22845,23268,23691,24114,24537,24960,25383,25806,26229,26652,27075,27498,27921,28344,28767,29190,29613,30036,30459,30882,31305,31728,32151,32574,32997,33420,33843,34266,34689,35112,35535,35958,36381,36804,37227,37650,38073,38496,38919,39342,39765,40188,40611,41034,41457,41880,42303,42726,43149,43572,43995,44418,44841,45264,45687,46110,46533,46956,47379,47802,48225,48648,49071,49494,49917,50340,50763,51186,51609,52032,52455,52878,53301,53724,54147,54570,54993,55416,55839,56262,56685,57108,57531,57954,58377,58800,59223,59646,60069,60492,60915,61338,61761,62184,62607,63030,63453,63876,64299,64722,65145,65568,65991,66414,66837,67260,67683,68106,68529,68952,69375,69798,70221,70644,71067,71490,71913,72336,72759,73182,73605,74028,74451,74874,75297,75720,76143,76566,76989,77412,77835,78258,78681,79104,79527,79950,80373,80796,81219,81642,82065,82488,82911,83334,83757,84180,84603,85026,85449,85872,86295,86718,87141,87564,87987,88410,88833,89256,89679,90102,90525,90948,91371,91794,92217,92640,93063,93486,93909,94332,94755,95178,95601,96024,96447,96870,97293,97716,98139,98562,98985,99408,99831,100254,100677,101100,101523,101946,102369,102792,103215,103638,104061,104484,104907,105330,105753,106176,106599,107022,107445,107868,108291,108714,109137,109560,109983,110406,110829,111252,111675,112098,112521,112944,113367,113790,114213,114636,115059,115482,115905,116328,116751,117174,117597,118020,118443,118866,119289,119712,120135,120558,120981,121404,121827,122250,122673,123096,123519,123942,124365,124788,125211,125634,126057,126480,126903,127326,127749,128172,128595,129018,129441,129864,130287,130710,131133,131556,131979,132402,132825,133248,133671,134094,134517,134940,135363,135786,136209,136632,137055,137478,137901,138324,138747,139170,139593,140016,140439,140862,141285,141708,142131,142554,142977,143400,143823,144246,144669,145092,145515,145938,146361,146784,147207,147630,148053,148476,148899,149322,149745,150168,150591,151014,151437,151860,152283,152706,153129,153552,153975,154398,154821,155244,155667,156090,156513,156936,157359,157782,158205,158628,159051,159474,159897,160320,160743,161166,161589,162012,162435,162858,163281,163704,164127,164550,164973,165396,165819,166242,166665,167088,167511,167934,168357,168780,169203,169626,170049,170472,170895,171318,171741,172164,172587,173010,173433,173856,174279,174702,175125,175548,175971,176394,176817,177240,177660,177663,178086,178509
4,427,850,1273,1696,2119,2542,2965,3388,3811,4234,4657,5080,5503,5926,6349,6772,7195,7618,8041,8464,8887,9310,9733,10156,10579,11002,11425,11848,12271,12694,13117,13540,13963,14386,14809,15232,15655,16078,16501,16924,17347,17770,18193,18616,19039,19462,19885,20308,20731,21154,21577,22000,22423,22846,23269,23692,24115,24538,24961,25384,25807,26230,26653,27076,27499,27922,28345,28768,29191,29614,30037,30460,30883,31306,31729,32152,32575,32998,33421,33844,34267,34690,35113,35536,35959,36382,36805,37228,37651,38074,38497,38920,39343,39766,40189,40612,41035,41458,41881,42304,42727,43150,43573,43996,44419,44842,45265,45688,46111,46534,46957,47380,47803,48226,48649,49072,49495,49918,50341,50764,51187,51610,52033,52456,52879,53302,53725,54148,54571,54994,55417,55840,56263,56686,57109,57532,57955,58378,58801,59224,59647,60070,60493,60916,61339,61762,62185,62608,63031,63454,63877,64300,64723,65146,65569,65992,66415,66838,67261,67684,68107,68530,68953,69376,69799,70222,70645,71068,71491,71914,72337,72760,73183,73606,74029,74452,74875,75298,75721,76144,76567,76990,77413,77836,78259,78682,79105,79528,79951,80374,80797,81220,81643,82066,82489,82912,83335,83758,84181,84604,85027,85450,85873,86296,86719,87142,87565,87988,88411,88834,89257,89680,90103,90526,90949,91372,91795,92218,92641,93064,93487,93910,94333,94756,95179,95602,96025,96448,96871,97294,97717,98140,98563,98986,99409,99832,100255,100678,101101,101524,101947,102370,102793,103216,103639,104062,104485,104908,105331,105754,106177,106600,107023,107446,107869,108292,108715,109138,109561,109984,110407,110830,111253,111676,112099,112522,112945,113368,113791,114214,114637,115060,115483,115906,116329,116752,117175,117598,118021,118444,118867,119290,119713,120136,120559,120982,121405,121828,122251,122674,123097,123520,123943,124366,124789,125212,125635,126058,126481,126904,127327,127750,128173,128596,129019,129442,129865,130288,130711,131134,131557,131980,132403,132826,133249,133672,134095,134518,134941,135364,135787,136210,136633,137056,137479,137902,138325,138748,139171,139594,140017,140440,140863,141286,141709,142132,142555,142978,143401,143824,144247,144670,145093,145516,145939,146362,146785,147208,147631,148054,148477,148900,149323,149746,150169,150592,151015,151438,151861,152284,152707,153130,153553,153976,154399,154822,155245,155668,156091,156514,156937,157360,157783,158206,158629,159052,159475,159898,160321,160744,161167,161590,162013,162436,162859,163282,163705,164128,164551,164974,165397,165820,166243,166666,167089,167512,167935,168358,168781,169204,169627,170050,170473,170896,171319,171742,172165,172588,173011,173434,173857,174280,174703,175126,175549,175972,176395,176818,177237,177241,177664,178087,178510
5,428,851,1274,1697,2120,2543,2966,3389,3812,4235,4658,5081,5504,5927,6350,6773,7196,7619,8042,8465,8888,9311,9734,10157,10580,11003,11426,11849,12272,12695,13118,13541,13964,14387,14810,15233,15656,16079,16502,16925,17348,17771,18194,18617,19040,19463,19886,20309,20732,21155,21578,22001,22424,22847,23270,23693,24116,24539,24962,25385,25808,26231,26654,27077,27500,27923,28346,28769,29192,29615,30038,30461,30884,31307,31730,32153,32576,32999,33422,33845,34268,34691,35114,35537,35960,36383,36806,37229,37652,38075,38498,38921,39344,39767,40190,40613,41036,41459,41882,42305,42728,43151,43574,43997,44420,44843,45266,45689,46112,46535,46958,47381,47804,48227,48650,49073,49496,49919,50342,50765,51188,51611,52034,52457,52880,53303,53726,54149,54572,54995,55418,55841,56264,56687,57110,57533,57956,58379,58802,59225,59648,60071,60494,60917,61340,61763,62186,62609,63032,63455,63878,64301,64724,65147,65570,65993,66416,66839,67262,67685,68108,68531,68954,69377,69800,70223,70646,71069,71492,71915,72338,72761,73184,73607,74030,74453,74876,75299,75722,76145,76568,76991,77414,77837,78260,78683,79106,79529,79952,80375,80798,81221,81644,82067,82490,82913,83336,83759,84182,84605,85028,85451,85874,86297,86720,87143,87566,87989,88412,88835,89258,89681,90104,90527,90950,91373,91796,92219,92642,93065,93488,93911,94334,94757,95180,95603,96026,96449,96872,97295,97718,98141,98564,98987,99410,99833,100256,100679,101102,101525,101948,102371,102794,103217,103640,104063,104486,104909,105332,105755,106178,106601,107024,107447,107870,108293,108716,109139,109562,109985,110408,110831,111254,111677,112100,112523,112946,113369,113792,114215,114638,115061,115484,115907,116330,116753,117176,117599,118022,118445,118868,119291,119714,120137,120560,120983,121406,121829,122252,122675,123098,123521,123944,124367,124790,125213,125636,126059,126482,126905,127328,127751,128174,128597,129020,129443,129866,130289,130712,131135,131558,131981,132404,132827,133250,133673,134096,134519,134942,135365,135788,136211,136634,137057,137480,137903,138326,138749,139172,139595,140018,140441,140864,141287,141710,142133,142556,142979,143402,143825,144248,144671,145094,145517,145940,146363,146786,147209,147632,148055,148478,148901,149324,149747,150170,150593,151016,151439,151862,152285,152708,153131,153554,153977,154400,154823,155246,155669,156092,156515,156938,157361,157784,158207,158630,159053,159476,159899,160322,160745,161168,161591,162014,162437,162860,163283,163706,164129,164552,164975,165398,165821,166244,166667,167090,167513,167936,168359,168782,169205,169628,170051,170474,170897,171320,171743,172166,172589,173012,173435,173858,174281,174704,175127,175550,175973,176396,176814,176819,177242,177665,178088,178511
6,429,852,1275,1698,2121,2544,2967,3390,3813,4236,4659,5082,5505,5928,6351,6774,7197,7620,8043,8466,8889,9312,9735,10158,10581,11004,11427,11850,12273,12696,13119,13542,13965,14388,14811,15234,15657,16080,16503,16926,17349,17772,18195,18618,19041,19464,19887,20310,20733,21156,21579,22002,22425,22848,23271,23694,24117,24540,24963,25386,25809,26232,26655,27078,27501,27924,28347,28770,29193,29616,30039,30462,30885,31308,31731,32154,32577,33000,33423,33846,34269,34692,35115,35538,35961,36384,36807,37230,37653,38076,38499,38922,39345,39768,40191,40614,41037,41460,41883,42306,42729,43152,43575,43998,44421,44844,45267,45690,46113,46536,46959,47382,47805,48228,48651,49074,49497,49920,50343,50766,51189,51612,52035,52458,52881,53304,53727,54150,54573,54996,55419,55842,56265,56688,57111,57534,57957,58380,58803,59226,59649,60072,60495,60918,61341,61764,62187,62610,63033,63456,63879,64302,64725,65148,65571,65994,66417,66840,67263,67686,68109,68532,68955,69378,69801,70224,70647,71070,71493,71916,72339,72762,73185,73608,74031,74454,74877,75300,75723,76146,76569,76992,77415,77838,78261,78684,79107,79530,79953,80376,80799,81222,81645,82068,82491,82914,83337,83760,84183,84606,85029,85452,85875,86298,86721,87144,87567,87990,88413,88836,89259,89682,90105,90528,90951,91374,91797,92220,92643,93066,93489,93912,94335,94758,95181,95604,96027,96450,96873,97296,97719,98142,98565,98988,99411,99834,100257,100680,101103,101526,101949,102372,102795,103218,103641,104064,104487,104910,105333,105756,106179,106602,107025,107448,107871,108294,108717,109140,109563,109986,110409,110832,111255,111678,112101,112524,112947,113370,113793,114216,114639,115062,115485,115908,116331,116754,117177,117600,118023,118446,118869,119292,119715,120138,120561,120984,121407,121830,122253,122676,123099,123522,123945,124368,124791,125214,125637,126060,126483,126906,127329,127752,128175,128598,129021,129444,129867,130290,130713,131136,131559,131982,132405,132828,133251,133674,134097,134520,134943,135366,135789,136212,136635,137058,137481,137904,138327,138750,139173,139596,140019,140442,140865,141288,141711,142134,142557,142980,143403,143826,144249,144672,145095,145518,145941,146364,146787,147210,147633,148056,148479,148902,149325,149748,150171,150594,151017,151440,151863,152286,152709,153132,153555,153978,154401,154824,155247,155670,156093,156516,156939,157362,157785,158208,158631,159054,159477,159900,160323,160746,161169,161592,162015,162438,162861,163284,163707,164130,164553,164976,165399,165822,166245,166668,167091,167514,167937,168360,168783,169206,169629,170052,170475,170898,171321,171744,172167,172590,173013,173436,173859,174282,174705,175128,175551,175974,176391,176397,176820,177243,177666,178089,178512
7,430,853,1276,1699,2122,2545,2968,3391,3814,4237,4660,5083,5506,5929,6352,6775,7198,7621,8044,8467,8890,9313,9736,10159,10582,11005,11428,11851,12274,12697,13120,13543,13966,14389,14812,15235,15658,16081,16504,16927,17350,17773,18196,18619,19042,19465,19888,20311,20734,21157,21580,22003,22426,22849,23272,23695,24118,24541,24964,25387,25810,26233,26656,27079,27502,27925,28348,28771,29194,29617,30040,30463,30886,31309,31732,32155,32578,33001,33424,33847,34270,34693,35116,35539,35962,36385,36808,37231,37654,38077,38500,38923,39346,39769,40192,40615,41038,41461,41884,42307,42730,43153,43576,43999,44422,44845,45268,45691,46114,46537,46960,47383,47806,48229,48652,49075,49498,49921,50344,50767,51190,51613,52036,52459,52882,53305,53728,54151,54574,54997,55420,55843,56266,56689,57112,57535,57958,58381,58804,59227,59650,60073,60496,60919,61342,61765,62188,62611,63034,63457,63880,64303,64726,65149,65572,65995,66418,66841,67264,67687,68110,68533,68956,69379,69802,70225,70648,71071,71494,71917,72340,72763,73186,73609,74032,74455,74878,75301,75724,76147,76570,76993,77416,77839,78262,78685,79108,79531,79954,80377,80800,81223,81646,82069,82492,82915,83338,83761,84184,84607,85030,85453,85876,86299,86722,87145,87568,87991,88414,88837,89260,89683,90106,90529,90952,91375,91798,92221,92644,93067,93490,93913,94336,94759,95182,95605,96028,96451,96874,97297,97720,98143,98566,98989,99412,99835,100258,100681,101104,101527,101950,102373,102796,103219,103642,104065,104488,104911,105334,105757,106180,106603,107026,107449,107872,108295,108718,109141,109564,109987,110410,110833,111256,111679,112102,112525,112948,113371,113794,114217,114640,115063,115486,115909,116332,116755,117178,117601,118024,118447,118870,119293,119716,120139,120562,120985,121408,121831,122254,122677,123100,123523,123946,124369,124792,125215,125638,126061,126484,126907,127330,127753,128176,128599,129022,129445,129868,130291,130714,131137,131560,131983,132406,132829,133252,133675,134098,134521,134944,135367,135790,136213,136636,137059,137482,137905,138328,138751,139174,139597,140020,140443,140866,141289,141712,142135,142558,142981,143404,143827,144250,144673,145096,145519,145942,146365,146788,147211,147634,148057,148480,148903,149326,149749,150172,150595,151018,151441,151864,152287,152710,153133,153556,153979,154402,154825,155248,155671,156094,156517,156940,157363,157786,158209,158632,159055,159478,159901,160324,160747,161170,161593,162016,162439,162862,163285,163708,164131,164554,164977,165400,165823,166246,166669,167092,167515,167938,168361,168784,169207,169630,170053,170476,170899,171322,171745,172168,172591,173014,173437,173860,174283,174706,175129,175552,175968,175975,176398,176821,177244,177667,178090,178513
8,431,854,1277,1700,2123,2546,2969,3392,3815,4238,4661,5084,5507,5930,6353,6776,7199,7622,8045,8468,8891,9314,9737,10160,10583,11006,11429,11852,12275,12698,13121,13544,13967,14390,14813,15236,15659,16082,16505,16928,17351,17774,18197,18620,19043,19466,19889,20312,20735,21158,21581,22004,22427,22850,23273,23696,24119,24542,24965,25388,25811,26234,26657,27080,27503,27926,28349,28772,29195,29618,30041,30464,30887,31310,31733,32156,32579,33002,33425,33848,34271,34694,35117,35540,35963,36386,36809,37232,37655,38078,38501,38924,39347,39770,40193,40616,41039,41462,41885,42308,42731,43154,43577,44000,44423,44846,45269,45692,46115,46538,46961,47384,47807,48230,48653,49076,49499,49922,50345,50768,51191,51614,52037,52460,52883,53306,53729,54152,54575,54998,55421,55844,56267,56690,57113,57536,57959,58382,58805,59228,59651,60074,60497,60920,61343,61766,62189,62612,63035,63458,63881,64304,64727,65150,65573,65996,66419,66842,67265,67688,68111,68534,68957,69380,69803,70226,70649,71072,71495,71918,72341,72764,73187,73610,74033,74456,74879,75302,75725,76148,76571,76994,77417,77840,78263,78686,79109,79532,79955,80378,80801,81224,81647,82070,82493,82916,83339,83762,84185,84608,85031,85454,85877,86300,86723,87146,87569,87992,88415,88838,89261,89684,90107,90530,90953,91376,91799,92222,92645,93068,93491,93914,94337,94760,95183,95606,96029,96452,96875,97298,97721,98144,98567,98990,99413,99836,100259,100682,101105,101528,101951,102374,102797,103220,103643,104066,104489,104912,105335,105758,106181,106604,107027,107450,107873,108296,108719,109142,109565,109988,110411,110834,111257,111680,112103,112526,112949,113372,113795,114218,114641,115064,115487,115910,116333,116756,117179,117602,118025,118448,118871,119294,119717,120140,120563,120986,121409,121832,122255,122678,123101,123524,123947,124370,124793,125216,125639,126062,126485,126908,127331,127754,128177,128600,129023,129446,129869,130292,130715,131138,131561,131984,132407,132830,133253,133676,134099,134522,134945,135368,135791,136214,136637,137060,137483,137906,138329,138752,139175,139598,140021,140444,140867,141290,141713,142136,142559,142982,143405,143828,144251,144674,145097,145520,145943,146366,146789,147212,147635,148058,148481,148904,149327,149750,150173,150596,151019,151442,151865,152288,152711,153134,153557,153980,154403,154826,155249,155672,156095,156518,156941,157364,157787,158210,158633,159056,159479,159902,160325,160748,161171,161594,162017,162440,162863,163286,163709,164132,164555,164978,165401,165824,166247,166670,167093,167516,167939,168362,168785,169208,169631,170054,170477,170900,171323,171746,172169,172592,173015,173438,173861,174284,174707,175130,175545,175553,175976,176399,176822,177245,177668,178091,178514
9,432,855,1278,1701,2124,2547,2970,3393,3816,4239,4662,5085,5508,5931,6354,6777,7200,7623,8046,8469,8892,9315,9738,10161,10584,11007,11430,11853,12276,12699,13122,13545,13968,14391,14814,15237,15660,16083,16506,16929,17352,17775,18198,18621,19044,19467,19890,20313,20736,21159,21582,22005,22428,22851,23274,23697,24120,24543,24966,25389,25812,26235,26658,27081,27504,27927,28350,28773,29196,29619,30042,30465,30888,31311,31734,32157,32580,33003,33426,33849,34272,34695,35118,35541,35964,36387,36810,37233,37656,38079,38502,38925,39348,39771,40194,40617,41040,41463,41886,42309,42732,43155,43578,44001,44424,44847,45270,45693,46116,46539,46962,47385,47808,48231,48654,49077,49500,49923,50346,50769,51192,51615,52038,52461,52884,53307,53730,54153,54576,54999,55422,55845,56268,56691,57114,57537,57960,58383,58806,59229,59652,60075,60498,60921,61344,61767,62190,62613,63036,63459,63882,64305,64728,65151,65574,65997,66420,66843,67266,67689,68112,68535,68958,69381,69804,70227,70650,71073,71496,71919,72342,72765,73188,73611,74034,74457,74880,75303,75726,76149,76572,76995,77418,77841,78264,78687,79110,79533,79956,80379,80802,81225,81648,82071,82494,82917,83340,83763,84186,84609,85032,85455,85878,86301,86724,87147,87570,87993,88416,88839,89262,89685,90108,90531,90954,91377,91800,92223,92646,93069,93492,93915,94338,94761,95184,95607,96030,96453,96876,97299,97722,98145,98568,98991,99414,99837,100260,100683,101106,101529,101952,102375,102798,103221,103644,104067,104490,104913,105336,105759,106182,106605,107028,107451,107874,108297,108720,109143,109566,109989,110412,110835,111258,111681,112104,112527,112950,113373,113796,114219,114642,115065,115488,115911,116334,116757,117180,117603,118026,118449,118872,119295,119718,120141,120564,120987,121410,121833,122256,122679,123102,123525,123948,124371,124794,125217,125640,126063,126486,126909,127332,127755,128178,128601,129024,129447,129870,130293,130716,131139,131562,131985,132408,132831,133254,133677,134100,134523,134946,135369,135792,136215,136638,137061,137484,137907,138330,138753,139176,139599,140022,140445,140868,141291,141714,142137,142560,142983,143406,143829,144252,144675,145098,145521,145944,146367,146790,147213,147636,148059,148482,148905,149328,149751,150174,150597,151020,151443,151866,152289,152712,153135,153558,153981,154404,154827,155250,155673,156096,156519,156942,157365,157788,158211,158634,159057,159480,159903,160326,160749,161172,161595,162018,162441,162864,163287,163710,164133,164556,164979,165402,165825,166248,166671,167094,167517,167940,168363,168786,169209,169632,170055,170478,170901,171324,171747,172170,172593,173016,173439,173862,174285,174708,175122,175131,175554,175977,176400,176823,177246,177669,178092,178515
10,433,856,1279,1702,2125,2548,2971,3394,3817,4240,4663,5086,5509,5932,6355,6778,7201,7624,8047,8470,8893,9316,9739,10162,10585,11008,11431,11854,12277,12700,13123,13546,13969,14392,14815,15238,15661,16084,16507,16930,17353,17776,18199,18622,19045,19468,19891,20314,20737,21160,21583,22006,22429,22852,23275,23698,24121,24544,24967,25390,25813,26236,26659,27082,27505,27928,28351,28774,29197,29620,30043,30466,30889,31312,31735,32158,32581,33004,33427,33850,34273,34696,35119,35542,35965,36388,36811,37234,37657,38080,38503,38926,39349,39772,40195,40618,41041,41464,41887,42310,42733,43156,43579,44002,44425,44848,45271,45694,46117,46540,46963,47386,47809,48232,48655,49078,49501,49924,50347,50770,51193,51616,52039,52462,52885,53308,53731,54154,54577,55000,55423,55846,56269,56692,57115,57538,57961,58384,58807,59230,59653,60076,60499,60922,61345,61768,62191,62614,63037,63460,63883,64306,64729,65152,65575,65998,66421,66844,67267,67690,68113,68536,68959,69382,69805,70228,70651,71074,71497,71920,72343,72766,73189,73612,74035,74458,74881,75304,75727,76150,76573,76996,77419,77842,78265,78688,79111,79534,79957,80380,80803,81226,81649,82072,82495,82918,83341,83764,84187,84610,85033,85456,85879,86302,86725,87148,87571,87994,88417,88840,89263,89686,90109,90532,90955,91378,91801,92224,92647,93070,93493,93916,94339,94762,95185,95608,96031,96454,96877,97300,97723,98146,98569,98992,99415,99838,100261,100684,101107,101530,101953,102376,102799,103222,103645,104068,104491,104914,105337,105760,106183,106606,107029,107452,107875,108298,108721,109144,109567,109990,110413,110836,111259,111682,112105,112528,112951,113374,113797,114220,114643,115066,115489,115912,116335,116758,117181,117604,118027,118450,118873,119296,119719,120142,120565,120988,121411,121834,122257,122680,123103,123526,123949,124372,124795,125218,125641,126064,126487,126910,127333,127756,128179,128602,129025,129448,129871,130294,130717,131140,131563,131986,132409,132832,133255,133678,134101,134524,134947,135370,135793,136216,136639,137062,137485,137908,138331,138754,139177,139600,140023,140446,140869,141292,141715,142138,142561,142984,143407,143830,144253,144676,145099,145522,145945,146368,146791,147214,147637,148060,148483,148906,149329,149752,150175,150598,151021,151444,151867,152290,152713,153136,153559,153982,154405,154828,155251,155674,156097,156520,156943,157366,157789,158212,158635,159058,159481,159904,160327,160750,161173,161596,162019,162442,162865,163288,163711,164134,164557,164980,165403,165826,166249,166672,167095,167518,167941,168364,168787,169210,169633,170056,170479,170902,171325,171748,172171,172594,173017,173440,173863,174286,174699,174709,175132,175555,175978,176401,176824,177247,177670,178093,178516
11,434,857,1280,1703,2126,2549,2972,3395,3818,4241,4664,5087,5510,5933,6356,6779,7202,7625,8048,8471,8894,9317,9740,10163,10586,11009,11432,11855,12278,12701,13124,13547,13970,14393,14816,15239,15662,16085,16508,16931,17354,17777,18200,18623,19046,19469,19892,20315,20738,21161,21584,22007,22430,22853,23276,23699,24122,24545,24968,25391,25814,26237,26660,27083,27506,27929,28352,28775,29198,29621,30044,30467,30890,31313,31736,32159,32582,33005,33428,33851,34274,34697,35120,35543,35966,36389,36812,37235,37658,38081,38504,38927,39350,39773,40196,40619,41042,41465,41888,42311,42734,43157,43580,44003,44426,44849,45272,45695,46118,46541,46964,47387,47810,48233,48656,49079,49502,49925,50348,50771,51194,51617,52040,52463,52886,53309,53732,54155,54578,55001,55424,55847,56270,56693,57116,57539,57962,58385,58808,59231,59654,60077,60500,60923,61346,61769,62192,62615,63038,63461,63884,64307,64730,65153,65576,65999,66422,66845,67268,67691,68114,68537,68960,69383,69806,70229,70652,71075,71498,71921,72344,72767,73190,73613,74036,74459,74882,75305,75728,76151,76574,76997,77420,77843,78266,78689,79112,79535,79958,80381,80804,81227,81650,82073,82496,82919,83342,83765,84188,84611,85034,85457,85880,86303,86726,87149,87572,87995,88418,88841,89264,89687,90110,90533,90956,91379,91802,92225,92648,93071,93494,93917,94340,94763,95186,95609,96032,96455,96878,97301,97724,98147,98570,98993,99416,99839,100262,100685,101108,101531,101954,102377,102800,103223,103646,104069,104492,104915,105338,105761,106184,106607,107030,107453,107876,108299,108722,109145,109568,109991,110414,110837,111260,111683,112106,112529,112952,113375,113798,114221,114644,115067,115490,115913,116336,116759,117182,117605,118028,118451,118874,119297,119720,120143,120566,120989,121412,121835,122258,122681,123104,123527,123950,124373,124796,125219,125642,126065,126488,126911,127334,127757,128180,128603,129026,129449,129872,130295,130718,131141,131564,131987,132410,132833,133256,133679,134102,134525,134948,135371,135794,136217,136640,137063,137486,137909,138332,138755,139178,139601,140024,140447,140870,141293,141716,142139,142562,142985,143408,143831,144254,144677,145100,145523,145946,146369,146792,147215,147638,148061,148484,148907,149330,149753,150176,150599,151022,151445,151868,152291,152714,153137,153560,153983,154406,154829,155252,155675,156098,156521,156944,157367,157790,158213,158636,159059,159482,159905,160328,160751,161174,161597,162020,162443,162866,163289,163712,164135,164558,164981,165404,165827,166250,166673,167096,167519,167942,168365,168788,169211,169634,170057,170480,170903,171326,171749,172172,172595,173018,173441,173864,174276,174287,174710,175133,175556,175979,176402,176825,177248,177671,178094,178517
