For m = 49 and d = 4
These are integers in the z mod m z star set for m = 49
 [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48]
The number of tuple(s) in the V set is: 10632
The number of tuple(s) in the E set is: 6
The number of tuple(s) with no pairs is: 6
The number of indecomposable tuple(s) is: 6

The tuples in the V set are:
(1, 2, 3, 4, 45, 46, 47, 48)
(1, 2, 3, 5, 44, 46, 47, 48)
(1, 2, 3, 6, 43, 46, 47, 48)
(1, 2, 3, 7, 42, 46, 47, 48)
(1, 2, 3, 8, 41, 46, 47, 48)
(1, 2, 3, 9, 40, 46, 47, 48)
(1, 2, 3, 10, 39, 46, 47, 48)
(1, 2, 3, 11, 38, 46, 47, 48)
(1, 2, 3, 12, 37, 46, 47, 48)
(1, 2, 3, 13, 36, 46, 47, 48)
(1, 2, 3, 14, 35, 46, 47, 48)
(1, 2, 3, 15, 34, 46, 47, 48)
(1, 2, 3, 16, 33, 46, 47, 48)
(1, 2, 3, 17, 32, 46, 47, 48)
(1, 2, 3, 18, 31, 46, 47, 48)
(1, 2, 3, 19, 30, 46, 47, 48)
(1, 2, 3, 20, 29, 46, 47, 48)
(1, 2, 3, 21, 28, 46, 47, 48)
(1, 2, 3, 22, 27, 46, 47, 48)
(1, 2, 3, 23, 26, 46, 47, 48)
(1, 2, 3, 24, 25, 46, 47, 48)
(1, 2, 4, 5, 44, 45, 47, 48)
(1, 2, 4, 6, 43, 45, 47, 48)
(1, 2, 4, 7, 42, 45, 47, 48)
(1, 2, 4, 8, 41, 45, 47, 48)
(1, 2, 4, 9, 40, 45, 47, 48)
(1, 2, 4, 10, 39, 45, 47, 48)
(1, 2, 4, 11, 38, 45, 47, 48)
(1, 2, 4, 12, 37, 45, 47, 48)
(1, 2, 4, 13, 36, 45, 47, 48)
(1, 2, 4, 14, 35, 45, 47, 48)
(1, 2, 4, 15, 34, 45, 47, 48)
(1, 2, 4, 16, 33, 45, 47, 48)
(1, 2, 4, 17, 32, 45, 47, 48)
(1, 2, 4, 18, 31, 45, 47, 48)
(1, 2, 4, 19, 30, 45, 47, 48)
(1, 2, 4, 20, 29, 45, 47, 48)
(1, 2, 4, 21, 28, 45, 47, 48)
(1, 2, 4, 22, 27, 45, 47, 48)
(1, 2, 4, 23, 26, 45, 47, 48)
(1, 2, 4, 24, 25, 45, 47, 48)
(1, 2, 5, 6, 43, 44, 47, 48)
(1, 2, 5, 7, 42, 44, 47, 48)
(1, 2, 5, 8, 41, 44, 47, 48)
(1, 2, 5, 9, 40, 44, 47, 48)
(1, 2, 5, 10, 39, 44, 47, 48)
(1, 2, 5, 11, 38, 44, 47, 48)
(1, 2, 5, 12, 37, 44, 47, 48)
