1,292,583,874,1165,1456,1747,2038,2329,2620,2911,3202,3493,3784,4075,4366,4657,4948,5239,5530,5821,6112,6403,6694,6985,7276,7567,7858,8149,8440,8731,9022,9313,9604,9895,10186,10477,10768,11059,11350,11641,11932,12223,12514,12805,13096,13387,13678,13969,14260,14551,14842,15133,15424,15715,16006,16297,16588,16879,17170,17461,17752,18043,18334,18625,18916,19207,19498,19789,20080,20371,20662,20953,21244,21535,21826,22117,22408,22699,22990,23281,23572,23863,24154,24445,24736,25027,25318,25609,25900,26191,26482,26773,27064,27355,27646,27937,28228,28519,28810,29101,29392,29683,29974,30265,30556,30847,31138,31429,31720,32011,32302,32593,32884,33175,33466,33757,34048,34339,34630,34921,35212,35503,35794,36085,36376,36667,36958,37249,37540,37831,38122,38413,38704,38995,39286,39577,39868,40159,40450,40741,41032,41323,41614,41905,42196,42487,42778,43069,43360,43651,43942,44233,44524,44815,45106,45397,45688,45979,46270,46561,46852,47143,47434,47725,48016,48307,48598,48889,49180,49471,49762,50053,50344,50635,50926,51217,51508,51799,52090,52381,52672,52963,53254,53545,53836,54127,54418,54709,55000,55291,55582,55873,56164,56455,56746,57037,57328,57619,57910,58201,58492,58783,59074,59365,59656,59947,60238,60529,60820,61111,61402,61693,61984,62275,62566,62857,63148,63439,63730,64021,64312,64603,64894,65185,65476,65767,66058,66349,66640,66931,67222,67513,67804,68095,68386,68677,68968,69259,69550,69841,70132,70423,70714,71005,71296,71587,71878,72169,72460,72751,73042,73333,73624,73915,74206,74497,74788,75079,75370,75661,75952,76243,76534,76825,77116,77407,77698,77989,78280,78571,78862,79153,79444,79735,80026,80317,80608,80899,81190,81481,81772,82063,82354,82645,82936,83227,83518,83809,84100,84390,84391
2,293,584,875,1166,1457,1748,2039,2330,2621,2912,3203,3494,3785,4076,4367,4658,4949,5240,5531,5822,6113,6404,6695,6986,7277,7568,7859,8150,8441,8732,9023,9314,9605,9896,10187,10478,10769,11060,11351,11642,11933,12224,12515,12806,13097,13388,13679,13970,14261,14552,14843,15134,15425,15716,16007,16298,16589,16880,17171,17462,17753,18044,18335,18626,18917,19208,19499,19790,20081,20372,20663,20954,21245,21536,21827,22118,22409,22700,22991,23282,23573,23864,24155,24446,24737,25028,25319,25610,25901,26192,26483,26774,27065,27356,27647,27938,28229,28520,28811,29102,29393,29684,29975,30266,30557,30848,31139,31430,31721,32012,32303,32594,32885,33176,33467,33758,34049,34340,34631,34922,35213,35504,35795,36086,36377,36668,36959,37250,37541,37832,38123,38414,38705,38996,39287,39578,39869,40160,40451,40742,41033,41324,41615,41906,42197,42488,42779,43070,43361,43652,43943,44234,44525,44816,45107,45398,45689,45980,46271,46562,46853,47144,47435,47726,48017,48308,48599,48890,49181,49472,49763,50054,50345,50636,50927,51218,51509,51800,52091,52382,52673,52964,53255,53546,53837,54128,54419,54710,55001,55292,55583,55874,56165,56456,56747,57038,57329,57620,57911,58202,58493,58784,59075,59366,59657,59948,60239,60530,60821,61112,61403,61694,61985,62276,62567,62858,63149,63440,63731,64022,64313,64604,64895,65186,65477,65768,66059,66350,66641,66932,67223,67514,67805,68096,68387,68678,68969,69260,69551,69842,70133,70424,70715,71006,71297,71588,71879,72170,72461,72752,73043,73334,73625,73916,74207,74498,74789,75080,75371,75662,75953,76244,76535,76826,77117,77408,77699,77990,78281,78572,78863,79154,79445,79736,80027,80318,80609,80900,81191,81482,81773,82064,82355,82646,82937,83228,83519,83810,84099,84101,84392
3,294,585,876,1167,1458,1749,2040,2331,2622,2913,3204,3495,3786,4077,4368,4659,4950,5241,5532,5823,6114,6405,6696,6987,7278,7569,7860,8151,8442,8733,9024,9315,9606,9897,10188,10479,10770,11061,11352,11643,11934,12225,12516,12807,13098,13389,13680,13971,14262,14553,14844,15135,15426,15717,16008,16299,16590,16881,17172,17463,17754,18045,18336,18627,18918,19209,19500,19791,20082,20373,20664,20955,21246,21537,21828,22119,22410,22701,22992,23283,23574,23865,24156,24447,24738,25029,25320,25611,25902,26193,26484,26775,27066,27357,27648,27939,28230,28521,28812,29103,29394,29685,29976,30267,30558,30849,31140,31431,31722,32013,32304,32595,32886,33177,33468,33759,34050,34341,34632,34923,35214,35505,35796,36087,36378,36669,36960,37251,37542,37833,38124,38415,38706,38997,39288,39579,39870,40161,40452,40743,41034,41325,41616,41907,42198,42489,42780,43071,43362,43653,43944,44235,44526,44817,45108,45399,45690,45981,46272,46563,46854,47145,47436,47727,48018,48309,48600,48891,49182,49473,49764,50055,50346,50637,50928,51219,51510,51801,52092,52383,52674,52965,53256,53547,53838,54129,54420,54711,55002,55293,55584,55875,56166,56457,56748,57039,57330,57621,57912,58203,58494,58785,59076,59367,59658,59949,60240,60531,60822,61113,61404,61695,61986,62277,62568,62859,63150,63441,63732,64023,64314,64605,64896,65187,65478,65769,66060,66351,66642,66933,67224,67515,67806,68097,68388,68679,68970,69261,69552,69843,70134,70425,70716,71007,71298,71589,71880,72171,72462,72753,73044,73335,73626,73917,74208,74499,74790,75081,75372,75663,75954,76245,76536,76827,77118,77409,77700,77991,78282,78573,78864,79155,79446,79737,80028,80319,80610,80901,81192,81483,81774,82065,82356,82647,82938,83229,83520,83808,83811,84102,84393
4,295,586,877,1168,1459,1750,2041,2332,2623,2914,3205,3496,3787,4078,4369,4660,4951,5242,5533,5824,6115,6406,6697,6988,7279,7570,7861,8152,8443,8734,9025,9316,9607,9898,10189,10480,10771,11062,11353,11644,11935,12226,12517,12808,13099,13390,13681,13972,14263,14554,14845,15136,15427,15718,16009,16300,16591,16882,17173,17464,17755,18046,18337,18628,18919,19210,19501,19792,20083,20374,20665,20956,21247,21538,21829,22120,22411,22702,22993,23284,23575,23866,24157,24448,24739,25030,25321,25612,25903,26194,26485,26776,27067,27358,27649,27940,28231,28522,28813,29104,29395,29686,29977,30268,30559,30850,31141,31432,31723,32014,32305,32596,32887,33178,33469,33760,34051,34342,34633,34924,35215,35506,35797,36088,36379,36670,36961,37252,37543,37834,38125,38416,38707,38998,39289,39580,39871,40162,40453,40744,41035,41326,41617,41908,42199,42490,42781,43072,43363,43654,43945,44236,44527,44818,45109,45400,45691,45982,46273,46564,46855,47146,47437,47728,48019,48310,48601,48892,49183,49474,49765,50056,50347,50638,50929,51220,51511,51802,52093,52384,52675,52966,53257,53548,53839,54130,54421,54712,55003,55294,55585,55876,56167,56458,56749,57040,57331,57622,57913,58204,58495,58786,59077,59368,59659,59950,60241,60532,60823,61114,61405,61696,61987,62278,62569,62860,63151,63442,63733,64024,64315,64606,64897,65188,65479,65770,66061,66352,66643,66934,67225,67516,67807,68098,68389,68680,68971,69262,69553,69844,70135,70426,70717,71008,71299,71590,71881,72172,72463,72754,73045,73336,73627,73918,74209,74500,74791,75082,75373,75664,75955,76246,76537,76828,77119,77410,77701,77992,78283,78574,78865,79156,79447,79738,80029,80320,80611,80902,81193,81484,81775,82066,82357,82648,82939,83230,83517,83521,83812,84103,84394
5,296,587,878,1169,1460,1751,2042,2333,2624,2915,3206,3497,3788,4079,4370,4661,4952,5243,5534,5825,6116,6407,6698,6989,7280,7571,7862,8153,8444,8735,9026,9317,9608,9899,10190,10481,10772,11063,11354,11645,11936,12227,12518,12809,13100,13391,13682,13973,14264,14555,14846,15137,15428,15719,16010,16301,16592,16883,17174,17465,17756,18047,18338,18629,18920,19211,19502,19793,20084,20375,20666,20957,21248,21539,21830,22121,22412,22703,22994,23285,23576,23867,24158,24449,24740,25031,25322,25613,25904,26195,26486,26777,27068,27359,27650,27941,28232,28523,28814,29105,29396,29687,29978,30269,30560,30851,31142,31433,31724,32015,32306,32597,32888,33179,33470,33761,34052,34343,34634,34925,35216,35507,35798,36089,36380,36671,36962,37253,37544,37835,38126,38417,38708,38999,39290,39581,39872,40163,40454,40745,41036,41327,41618,41909,42200,42491,42782,43073,43364,43655,43946,44237,44528,44819,45110,45401,45692,45983,46274,46565,46856,47147,47438,47729,48020,48311,48602,48893,49184,49475,49766,50057,50348,50639,50930,51221,51512,51803,52094,52385,52676,52967,53258,53549,53840,54131,54422,54713,55004,55295,55586,55877,56168,56459,56750,57041,57332,57623,57914,58205,58496,58787,59078,59369,59660,59951,60242,60533,60824,61115,61406,61697,61988,62279,62570,62861,63152,63443,63734,64025,64316,64607,64898,65189,65480,65771,66062,66353,66644,66935,67226,67517,67808,68099,68390,68681,68972,69263,69554,69845,70136,70427,70718,71009,71300,71591,71882,72173,72464,72755,73046,73337,73628,73919,74210,74501,74792,75083,75374,75665,75956,76247,76538,76829,77120,77411,77702,77993,78284,78575,78866,79157,79448,79739,80030,80321,80612,80903,81194,81485,81776,82067,82358,82649,82940,83226,83231,83522,83813,84104,84395
6,297,588,879,1170,1461,1752,2043,2334,2625,2916,3207,3498,3789,4080,4371,4662,4953,5244,5535,5826,6117,6408,6699,6990,7281,7572,7863,8154,8445,8736,9027,9318,9609,9900,10191,10482,10773,11064,11355,11646,11937,12228,12519,12810,13101,13392,13683,13974,14265,14556,14847,15138,15429,15720,16011,16302,16593,16884,17175,17466,17757,18048,18339,18630,18921,19212,19503,19794,20085,20376,20667,20958,21249,21540,21831,22122,22413,22704,22995,23286,23577,23868,24159,24450,24741,25032,25323,25614,25905,26196,26487,26778,27069,27360,27651,27942,28233,28524,28815,29106,29397,29688,29979,30270,30561,30852,31143,31434,31725,32016,32307,32598,32889,33180,33471,33762,34053,34344,34635,34926,35217,35508,35799,36090,36381,36672,36963,37254,37545,37836,38127,38418,38709,39000,39291,39582,39873,40164,40455,40746,41037,41328,41619,41910,42201,42492,42783,43074,43365,43656,43947,44238,44529,44820,45111,45402,45693,45984,46275,46566,46857,47148,47439,47730,48021,48312,48603,48894,49185,49476,49767,50058,50349,50640,50931,51222,51513,51804,52095,52386,52677,52968,53259,53550,53841,54132,54423,54714,55005,55296,55587,55878,56169,56460,56751,57042,57333,57624,57915,58206,58497,58788,59079,59370,59661,59952,60243,60534,60825,61116,61407,61698,61989,62280,62571,62862,63153,63444,63735,64026,64317,64608,64899,65190,65481,65772,66063,66354,66645,66936,67227,67518,67809,68100,68391,68682,68973,69264,69555,69846,70137,70428,70719,71010,71301,71592,71883,72174,72465,72756,73047,73338,73629,73920,74211,74502,74793,75084,75375,75666,75957,76248,76539,76830,77121,77412,77703,77994,78285,78576,78867,79158,79449,79740,80031,80322,80613,80904,81195,81486,81777,82068,82359,82650,82935,82941,83232,83523,83814,84105,84396
7,298,589,880,1171,1462,1753,2044,2335,2626,2917,3208,3499,3790,4081,4372,4663,4954,5245,5536,5827,6118,6409,6700,6991,7282,7573,7864,8155,8446,8737,9028,9319,9610,9901,10192,10483,10774,11065,11356,11647,11938,12229,12520,12811,13102,13393,13684,13975,14266,14557,14848,15139,15430,15721,16012,16303,16594,16885,17176,17467,17758,18049,18340,18631,18922,19213,19504,19795,20086,20377,20668,20959,21250,21541,21832,22123,22414,22705,22996,23287,23578,23869,24160,24451,24742,25033,25324,25615,25906,26197,26488,26779,27070,27361,27652,27943,28234,28525,28816,29107,29398,29689,29980,30271,30562,30853,31144,31435,31726,32017,32308,32599,32890,33181,33472,33763,34054,34345,34636,34927,35218,35509,35800,36091,36382,36673,36964,37255,37546,37837,38128,38419,38710,39001,39292,39583,39874,40165,40456,40747,41038,41329,41620,41911,42202,42493,42784,43075,43366,43657,43948,44239,44530,44821,45112,45403,45694,45985,46276,46567,46858,47149,47440,47731,48022,48313,48604,48895,49186,49477,49768,50059,50350,50641,50932,51223,51514,51805,52096,52387,52678,52969,53260,53551,53842,54133,54424,54715,55006,55297,55588,55879,56170,56461,56752,57043,57334,57625,57916,58207,58498,58789,59080,59371,59662,59953,60244,60535,60826,61117,61408,61699,61990,62281,62572,62863,63154,63445,63736,64027,64318,64609,64900,65191,65482,65773,66064,66355,66646,66937,67228,67519,67810,68101,68392,68683,68974,69265,69556,69847,70138,70429,70720,71011,71302,71593,71884,72175,72466,72757,73048,73339,73630,73921,74212,74503,74794,75085,75376,75667,75958,76249,76540,76831,77122,77413,77704,77995,78286,78577,78868,79159,79450,79741,80032,80323,80614,80905,81196,81487,81778,82069,82360,82644,82651,82942,83233,83524,83815,84106,84397
8,299,590,881,1172,1463,1754,2045,2336,2627,2918,3209,3500,3791,4082,4373,4664,4955,5246,5537,5828,6119,6410,6701,6992,7283,7574,7865,8156,8447,8738,9029,9320,9611,9902,10193,10484,10775,11066,11357,11648,11939,12230,12521,12812,13103,13394,13685,13976,14267,14558,14849,15140,15431,15722,16013,16304,16595,16886,17177,17468,17759,18050,18341,18632,18923,19214,19505,19796,20087,20378,20669,20960,21251,21542,21833,22124,22415,22706,22997,23288,23579,23870,24161,24452,24743,25034,25325,25616,25907,26198,26489,26780,27071,27362,27653,27944,28235,28526,28817,29108,29399,29690,29981,30272,30563,30854,31145,31436,31727,32018,32309,32600,32891,33182,33473,33764,34055,34346,34637,34928,35219,35510,35801,36092,36383,36674,36965,37256,37547,37838,38129,38420,38711,39002,39293,39584,39875,40166,40457,40748,41039,41330,41621,41912,42203,42494,42785,43076,43367,43658,43949,44240,44531,44822,45113,45404,45695,45986,46277,46568,46859,47150,47441,47732,48023,48314,48605,48896,49187,49478,49769,50060,50351,50642,50933,51224,51515,51806,52097,52388,52679,52970,53261,53552,53843,54134,54425,54716,55007,55298,55589,55880,56171,56462,56753,57044,57335,57626,57917,58208,58499,58790,59081,59372,59663,59954,60245,60536,60827,61118,61409,61700,61991,62282,62573,62864,63155,63446,63737,64028,64319,64610,64901,65192,65483,65774,66065,66356,66647,66938,67229,67520,67811,68102,68393,68684,68975,69266,69557,69848,70139,70430,70721,71012,71303,71594,71885,72176,72467,72758,73049,73340,73631,73922,74213,74504,74795,75086,75377,75668,75959,76250,76541,76832,77123,77414,77705,77996,78287,78578,78869,79160,79451,79742,80033,80324,80615,80906,81197,81488,81779,82070,82353,82361,82652,82943,83234,83525,83816,84107,84398
9,300,591,882,1173,1464,1755,2046,2337,2628,2919,3210,3501,3792,4083,4374,4665,4956,5247,5538,5829,6120,6411,6702,6993,7284,7575,7866,8157,8448,8739,9030,9321,9612,9903,10194,10485,10776,11067,11358,11649,11940,12231,12522,12813,13104,13395,13686,13977,14268,14559,14850,15141,15432,15723,16014,16305,16596,16887,17178,17469,17760,18051,18342,18633,18924,19215,19506,19797,20088,20379,20670,20961,21252,21543,21834,22125,22416,22707,22998,23289,23580,23871,24162,24453,24744,25035,25326,25617,25908,26199,26490,26781,27072,27363,27654,27945,28236,28527,28818,29109,29400,29691,29982,30273,30564,30855,31146,31437,31728,32019,32310,32601,32892,33183,33474,33765,34056,34347,34638,34929,35220,35511,35802,36093,36384,36675,36966,37257,37548,37839,38130,38421,38712,39003,39294,39585,39876,40167,40458,40749,41040,41331,41622,41913,42204,42495,42786,43077,43368,43659,43950,44241,44532,44823,45114,45405,45696,45987,46278,46569,46860,47151,47442,47733,48024,48315,48606,48897,49188,49479,49770,50061,50352,50643,50934,51225,51516,51807,52098,52389,52680,52971,53262,53553,53844,54135,54426,54717,55008,55299,55590,55881,56172,56463,56754,57045,57336,57627,57918,58209,58500,58791,59082,59373,59664,59955,60246,60537,60828,61119,61410,61701,61992,62283,62574,62865,63156,63447,63738,64029,64320,64611,64902,65193,65484,65775,66066,66357,66648,66939,67230,67521,67812,68103,68394,68685,68976,69267,69558,69849,70140,70431,70722,71013,71304,71595,71886,72177,72468,72759,73050,73341,73632,73923,74214,74505,74796,75087,75378,75669,75960,76251,76542,76833,77124,77415,77706,77997,78288,78579,78870,79161,79452,79743,80034,80325,80616,80907,81198,81489,81780,82062,82071,82362,82653,82944,83235,83526,83817,84108,84399
10,301,592,883,1174,1465,1756,2047,2338,2629,2920,3211,3502,3793,4084,4375,4666,4957,5248,5539,5830,6121,6412,6703,6994,7285,7576,7867,8158,8449,8740,9031,9322,9613,9904,10195,10486,10777,11068,11359,11650,11941,12232,12523,12814,13105,13396,13687,13978,14269,14560,14851,15142,15433,15724,16015,16306,16597,16888,17179,17470,17761,18052,18343,18634,18925,19216,19507,19798,20089,20380,20671,20962,21253,21544,21835,22126,22417,22708,22999,23290,23581,23872,24163,24454,24745,25036,25327,25618,25909,26200,26491,26782,27073,27364,27655,27946,28237,28528,28819,29110,29401,29692,29983,30274,30565,30856,31147,31438,31729,32020,32311,32602,32893,33184,33475,33766,34057,34348,34639,34930,35221,35512,35803,36094,36385,36676,36967,37258,37549,37840,38131,38422,38713,39004,39295,39586,39877,40168,40459,40750,41041,41332,41623,41914,42205,42496,42787,43078,43369,43660,43951,44242,44533,44824,45115,45406,45697,45988,46279,46570,46861,47152,47443,47734,48025,48316,48607,48898,49189,49480,49771,50062,50353,50644,50935,51226,51517,51808,52099,52390,52681,52972,53263,53554,53845,54136,54427,54718,55009,55300,55591,55882,56173,56464,56755,57046,57337,57628,57919,58210,58501,58792,59083,59374,59665,59956,60247,60538,60829,61120,61411,61702,61993,62284,62575,62866,63157,63448,63739,64030,64321,64612,64903,65194,65485,65776,66067,66358,66649,66940,67231,67522,67813,68104,68395,68686,68977,69268,69559,69850,70141,70432,70723,71014,71305,71596,71887,72178,72469,72760,73051,73342,73633,73924,74215,74506,74797,75088,75379,75670,75961,76252,76543,76834,77125,77416,77707,77998,78289,78580,78871,79162,79453,79744,80035,80326,80617,80908,81199,81490,81771,81781,82072,82363,82654,82945,83236,83527,83818,84109,84400
11,302,593,884,1175,1466,1757,2048,2339,2630,2921,3212,3503,3794,4085,4376,4667,4958,5249,5540,5831,6122,6413,6704,6995,7286,7577,7868,8159,8450,8741,9032,9323,9614,9905,10196,10487,10778,11069,11360,11651,11942,12233,12524,12815,13106,13397,13688,13979,14270,14561,14852,15143,15434,15725,16016,16307,16598,16889,17180,17471,17762,18053,18344,18635,18926,19217,19508,19799,20090,20381,20672,20963,21254,21545,21836,22127,22418,22709,23000,23291,23582,23873,24164,24455,24746,25037,25328,25619,25910,26201,26492,26783,27074,27365,27656,27947,28238,28529,28820,29111,29402,29693,29984,30275,30566,30857,31148,31439,31730,32021,32312,32603,32894,33185,33476,33767,34058,34349,34640,34931,35222,35513,35804,36095,36386,36677,36968,37259,37550,37841,38132,38423,38714,39005,39296,39587,39878,40169,40460,40751,41042,41333,41624,41915,42206,42497,42788,43079,43370,43661,43952,44243,44534,44825,45116,45407,45698,45989,46280,46571,46862,47153,47444,47735,48026,48317,48608,48899,49190,49481,49772,50063,50354,50645,50936,51227,51518,51809,52100,52391,52682,52973,53264,53555,53846,54137,54428,54719,55010,55301,55592,55883,56174,56465,56756,57047,57338,57629,57920,58211,58502,58793,59084,59375,59666,59957,60248,60539,60830,61121,61412,61703,61994,62285,62576,62867,63158,63449,63740,64031,64322,64613,64904,65195,65486,65777,66068,66359,66650,66941,67232,67523,67814,68105,68396,68687,68978,69269,69560,69851,70142,70433,70724,71015,71306,71597,71888,72179,72470,72761,73052,73343,73634,73925,74216,74507,74798,75089,75380,75671,75962,76253,76544,76835,77126,77417,77708,77999,78290,78581,78872,79163,79454,79745,80036,80327,80618,80909,81200,81480,81491,81782,82073,82364,82655,82946,83237,83528,83819,84110,84401
