1,232,463,694,925,1156,1387,1618,1849,2080,2311,2542,2773,3004,3235,3466,3697,3928,4159,4390,4621,4852,5083,5314,5545,5776,6007,6238,6469,6700,6931,7162,7393,7624,7855,8086,8317,8548,8779,9010,9241,9472,9703,9934,10165,10396,10627,10858,11089,11320,11551,11782,12013,12244,12475,12706,12937,13168,13399,13630,13861,14092,14323,14554,14785,15016,15247,15478,15709,15940,16171,16402,16633,16864,17095,17326,17557,17788,18019,18250,18481,18712,18943,19174,19405,19636,19867,20098,20329,20560,20791,21022,21253,21484,21715,21946,22177,22408,22639,22870,23101,23332,23563,23794,24025,24256,24487,24718,24949,25180,25411,25642,25873,26104,26335,26566,26797,27028,27259,27490,27721,27952,28183,28414,28645,28876,29107,29338,29569,29800,30031,30262,30493,30724,30955,31186,31417,31648,31879,32110,32341,32572,32803,33034,33265,33496,33727,33958,34189,34420,34651,34882,35113,35344,35575,35806,36037,36268,36499,36730,36961,37192,37423,37654,37885,38116,38347,38578,38809,39040,39271,39502,39733,39964,40195,40426,40657,40888,41119,41350,41581,41812,42043,42274,42505,42736,42967,43198,43429,43660,43891,44122,44353,44584,44815,45046,45277,45508,45739,45970,46201,46432,46663,46894,47125,47356,47587,47818,48049,48280,48511,48742,48973,49204,49435,49666,49897,50128,50359,50590,50821,51052,51283,51514,51745,51976,52207,52438,52669,52900,53130,53131
2,233,464,695,926,1157,1388,1619,1850,2081,2312,2543,2774,3005,3236,3467,3698,3929,4160,4391,4622,4853,5084,5315,5546,5777,6008,6239,6470,6701,6932,7163,7394,7625,7856,8087,8318,8549,8780,9011,9242,9473,9704,9935,10166,10397,10628,10859,11090,11321,11552,11783,12014,12245,12476,12707,12938,13169,13400,13631,13862,14093,14324,14555,14786,15017,15248,15479,15710,15941,16172,16403,16634,16865,17096,17327,17558,17789,18020,18251,18482,18713,18944,19175,19406,19637,19868,20099,20330,20561,20792,21023,21254,21485,21716,21947,22178,22409,22640,22871,23102,23333,23564,23795,24026,24257,24488,24719,24950,25181,25412,25643,25874,26105,26336,26567,26798,27029,27260,27491,27722,27953,28184,28415,28646,28877,29108,29339,29570,29801,30032,30263,30494,30725,30956,31187,31418,31649,31880,32111,32342,32573,32804,33035,33266,33497,33728,33959,34190,34421,34652,34883,35114,35345,35576,35807,36038,36269,36500,36731,36962,37193,37424,37655,37886,38117,38348,38579,38810,39041,39272,39503,39734,39965,40196,40427,40658,40889,41120,41351,41582,41813,42044,42275,42506,42737,42968,43199,43430,43661,43892,44123,44354,44585,44816,45047,45278,45509,45740,45971,46202,46433,46664,46895,47126,47357,47588,47819,48050,48281,48512,48743,48974,49205,49436,49667,49898,50129,50360,50591,50822,51053,51284,51515,51746,51977,52208,52439,52670,52899,52901,53132
3,234,465,696,927,1158,1389,1620,1851,2082,2313,2544,2775,3006,3237,3468,3699,3930,4161,4392,4623,4854,5085,5316,5547,5778,6009,6240,6471,6702,6933,7164,7395,7626,7857,8088,8319,8550,8781,9012,9243,9474,9705,9936,10167,10398,10629,10860,11091,11322,11553,11784,12015,12246,12477,12708,12939,13170,13401,13632,13863,14094,14325,14556,14787,15018,15249,15480,15711,15942,16173,16404,16635,16866,17097,17328,17559,17790,18021,18252,18483,18714,18945,19176,19407,19638,19869,20100,20331,20562,20793,21024,21255,21486,21717,21948,22179,22410,22641,22872,23103,23334,23565,23796,24027,24258,24489,24720,24951,25182,25413,25644,25875,26106,26337,26568,26799,27030,27261,27492,27723,27954,28185,28416,28647,28878,29109,29340,29571,29802,30033,30264,30495,30726,30957,31188,31419,31650,31881,32112,32343,32574,32805,33036,33267,33498,33729,33960,34191,34422,34653,34884,35115,35346,35577,35808,36039,36270,36501,36732,36963,37194,37425,37656,37887,38118,38349,38580,38811,39042,39273,39504,39735,39966,40197,40428,40659,40890,41121,41352,41583,41814,42045,42276,42507,42738,42969,43200,43431,43662,43893,44124,44355,44586,44817,45048,45279,45510,45741,45972,46203,46434,46665,46896,47127,47358,47589,47820,48051,48282,48513,48744,48975,49206,49437,49668,49899,50130,50361,50592,50823,51054,51285,51516,51747,51978,52209,52440,52668,52671,52902,53133
4,235,466,697,928,1159,1390,1621,1852,2083,2314,2545,2776,3007,3238,3469,3700,3931,4162,4393,4624,4855,5086,5317,5548,5779,6010,6241,6472,6703,6934,7165,7396,7627,7858,8089,8320,8551,8782,9013,9244,9475,9706,9937,10168,10399,10630,10861,11092,11323,11554,11785,12016,12247,12478,12709,12940,13171,13402,13633,13864,14095,14326,14557,14788,15019,15250,15481,15712,15943,16174,16405,16636,16867,17098,17329,17560,17791,18022,18253,18484,18715,18946,19177,19408,19639,19870,20101,20332,20563,20794,21025,21256,21487,21718,21949,22180,22411,22642,22873,23104,23335,23566,23797,24028,24259,24490,24721,24952,25183,25414,25645,25876,26107,26338,26569,26800,27031,27262,27493,27724,27955,28186,28417,28648,28879,29110,29341,29572,29803,30034,30265,30496,30727,30958,31189,31420,31651,31882,32113,32344,32575,32806,33037,33268,33499,33730,33961,34192,34423,34654,34885,35116,35347,35578,35809,36040,36271,36502,36733,36964,37195,37426,37657,37888,38119,38350,38581,38812,39043,39274,39505,39736,39967,40198,40429,40660,40891,41122,41353,41584,41815,42046,42277,42508,42739,42970,43201,43432,43663,43894,44125,44356,44587,44818,45049,45280,45511,45742,45973,46204,46435,46666,46897,47128,47359,47590,47821,48052,48283,48514,48745,48976,49207,49438,49669,49900,50131,50362,50593,50824,51055,51286,51517,51748,51979,52210,52437,52441,52672,52903,53134
5,236,467,698,929,1160,1391,1622,1853,2084,2315,2546,2777,3008,3239,3470,3701,3932,4163,4394,4625,4856,5087,5318,5549,5780,6011,6242,6473,6704,6935,7166,7397,7628,7859,8090,8321,8552,8783,9014,9245,9476,9707,9938,10169,10400,10631,10862,11093,11324,11555,11786,12017,12248,12479,12710,12941,13172,13403,13634,13865,14096,14327,14558,14789,15020,15251,15482,15713,15944,16175,16406,16637,16868,17099,17330,17561,17792,18023,18254,18485,18716,18947,19178,19409,19640,19871,20102,20333,20564,20795,21026,21257,21488,21719,21950,22181,22412,22643,22874,23105,23336,23567,23798,24029,24260,24491,24722,24953,25184,25415,25646,25877,26108,26339,26570,26801,27032,27263,27494,27725,27956,28187,28418,28649,28880,29111,29342,29573,29804,30035,30266,30497,30728,30959,31190,31421,31652,31883,32114,32345,32576,32807,33038,33269,33500,33731,33962,34193,34424,34655,34886,35117,35348,35579,35810,36041,36272,36503,36734,36965,37196,37427,37658,37889,38120,38351,38582,38813,39044,39275,39506,39737,39968,40199,40430,40661,40892,41123,41354,41585,41816,42047,42278,42509,42740,42971,43202,43433,43664,43895,44126,44357,44588,44819,45050,45281,45512,45743,45974,46205,46436,46667,46898,47129,47360,47591,47822,48053,48284,48515,48746,48977,49208,49439,49670,49901,50132,50363,50594,50825,51056,51287,51518,51749,51980,52206,52211,52442,52673,52904,53135
6,237,468,699,930,1161,1392,1623,1854,2085,2316,2547,2778,3009,3240,3471,3702,3933,4164,4395,4626,4857,5088,5319,5550,5781,6012,6243,6474,6705,6936,7167,7398,7629,7860,8091,8322,8553,8784,9015,9246,9477,9708,9939,10170,10401,10632,10863,11094,11325,11556,11787,12018,12249,12480,12711,12942,13173,13404,13635,13866,14097,14328,14559,14790,15021,15252,15483,15714,15945,16176,16407,16638,16869,17100,17331,17562,17793,18024,18255,18486,18717,18948,19179,19410,19641,19872,20103,20334,20565,20796,21027,21258,21489,21720,21951,22182,22413,22644,22875,23106,23337,23568,23799,24030,24261,24492,24723,24954,25185,25416,25647,25878,26109,26340,26571,26802,27033,27264,27495,27726,27957,28188,28419,28650,28881,29112,29343,29574,29805,30036,30267,30498,30729,30960,31191,31422,31653,31884,32115,32346,32577,32808,33039,33270,33501,33732,33963,34194,34425,34656,34887,35118,35349,35580,35811,36042,36273,36504,36735,36966,37197,37428,37659,37890,38121,38352,38583,38814,39045,39276,39507,39738,39969,40200,40431,40662,40893,41124,41355,41586,41817,42048,42279,42510,42741,42972,43203,43434,43665,43896,44127,44358,44589,44820,45051,45282,45513,45744,45975,46206,46437,46668,46899,47130,47361,47592,47823,48054,48285,48516,48747,48978,49209,49440,49671,49902,50133,50364,50595,50826,51057,51288,51519,51750,51975,51981,52212,52443,52674,52905,53136
7,238,469,700,931,1162,1393,1624,1855,2086,2317,2548,2779,3010,3241,3472,3703,3934,4165,4396,4627,4858,5089,5320,5551,5782,6013,6244,6475,6706,6937,7168,7399,7630,7861,8092,8323,8554,8785,9016,9247,9478,9709,9940,10171,10402,10633,10864,11095,11326,11557,11788,12019,12250,12481,12712,12943,13174,13405,13636,13867,14098,14329,14560,14791,15022,15253,15484,15715,15946,16177,16408,16639,16870,17101,17332,17563,17794,18025,18256,18487,18718,18949,19180,19411,19642,19873,20104,20335,20566,20797,21028,21259,21490,21721,21952,22183,22414,22645,22876,23107,23338,23569,23800,24031,24262,24493,24724,24955,25186,25417,25648,25879,26110,26341,26572,26803,27034,27265,27496,27727,27958,28189,28420,28651,28882,29113,29344,29575,29806,30037,30268,30499,30730,30961,31192,31423,31654,31885,32116,32347,32578,32809,33040,33271,33502,33733,33964,34195,34426,34657,34888,35119,35350,35581,35812,36043,36274,36505,36736,36967,37198,37429,37660,37891,38122,38353,38584,38815,39046,39277,39508,39739,39970,40201,40432,40663,40894,41125,41356,41587,41818,42049,42280,42511,42742,42973,43204,43435,43666,43897,44128,44359,44590,44821,45052,45283,45514,45745,45976,46207,46438,46669,46900,47131,47362,47593,47824,48055,48286,48517,48748,48979,49210,49441,49672,49903,50134,50365,50596,50827,51058,51289,51520,51744,51751,51982,52213,52444,52675,52906,53137
8,239,470,701,932,1163,1394,1625,1856,2087,2318,2549,2780,3011,3242,3473,3704,3935,4166,4397,4628,4859,5090,5321,5552,5783,6014,6245,6476,6707,6938,7169,7400,7631,7862,8093,8324,8555,8786,9017,9248,9479,9710,9941,10172,10403,10634,10865,11096,11327,11558,11789,12020,12251,12482,12713,12944,13175,13406,13637,13868,14099,14330,14561,14792,15023,15254,15485,15716,15947,16178,16409,16640,16871,17102,17333,17564,17795,18026,18257,18488,18719,18950,19181,19412,19643,19874,20105,20336,20567,20798,21029,21260,21491,21722,21953,22184,22415,22646,22877,23108,23339,23570,23801,24032,24263,24494,24725,24956,25187,25418,25649,25880,26111,26342,26573,26804,27035,27266,27497,27728,27959,28190,28421,28652,28883,29114,29345,29576,29807,30038,30269,30500,30731,30962,31193,31424,31655,31886,32117,32348,32579,32810,33041,33272,33503,33734,33965,34196,34427,34658,34889,35120,35351,35582,35813,36044,36275,36506,36737,36968,37199,37430,37661,37892,38123,38354,38585,38816,39047,39278,39509,39740,39971,40202,40433,40664,40895,41126,41357,41588,41819,42050,42281,42512,42743,42974,43205,43436,43667,43898,44129,44360,44591,44822,45053,45284,45515,45746,45977,46208,46439,46670,46901,47132,47363,47594,47825,48056,48287,48518,48749,48980,49211,49442,49673,49904,50135,50366,50597,50828,51059,51290,51513,51521,51752,51983,52214,52445,52676,52907,53138
9,240,471,702,933,1164,1395,1626,1857,2088,2319,2550,2781,3012,3243,3474,3705,3936,4167,4398,4629,4860,5091,5322,5553,5784,6015,6246,6477,6708,6939,7170,7401,7632,7863,8094,8325,8556,8787,9018,9249,9480,9711,9942,10173,10404,10635,10866,11097,11328,11559,11790,12021,12252,12483,12714,12945,13176,13407,13638,13869,14100,14331,14562,14793,15024,15255,15486,15717,15948,16179,16410,16641,16872,17103,17334,17565,17796,18027,18258,18489,18720,18951,19182,19413,19644,19875,20106,20337,20568,20799,21030,21261,21492,21723,21954,22185,22416,22647,22878,23109,23340,23571,23802,24033,24264,24495,24726,24957,25188,25419,25650,25881,26112,26343,26574,26805,27036,27267,27498,27729,27960,28191,28422,28653,28884,29115,29346,29577,29808,30039,30270,30501,30732,30963,31194,31425,31656,31887,32118,32349,32580,32811,33042,33273,33504,33735,33966,34197,34428,34659,34890,35121,35352,35583,35814,36045,36276,36507,36738,36969,37200,37431,37662,37893,38124,38355,38586,38817,39048,39279,39510,39741,39972,40203,40434,40665,40896,41127,41358,41589,41820,42051,42282,42513,42744,42975,43206,43437,43668,43899,44130,44361,44592,44823,45054,45285,45516,45747,45978,46209,46440,46671,46902,47133,47364,47595,47826,48057,48288,48519,48750,48981,49212,49443,49674,49905,50136,50367,50598,50829,51060,51282,51291,51522,51753,51984,52215,52446,52677,52908,53139
10,241,472,703,934,1165,1396,1627,1858,2089,2320,2551,2782,3013,3244,3475,3706,3937,4168,4399,4630,4861,5092,5323,5554,5785,6016,6247,6478,6709,6940,7171,7402,7633,7864,8095,8326,8557,8788,9019,9250,9481,9712,9943,10174,10405,10636,10867,11098,11329,11560,11791,12022,12253,12484,12715,12946,13177,13408,13639,13870,14101,14332,14563,14794,15025,15256,15487,15718,15949,16180,16411,16642,16873,17104,17335,17566,17797,18028,18259,18490,18721,18952,19183,19414,19645,19876,20107,20338,20569,20800,21031,21262,21493,21724,21955,22186,22417,22648,22879,23110,23341,23572,23803,24034,24265,24496,24727,24958,25189,25420,25651,25882,26113,26344,26575,26806,27037,27268,27499,27730,27961,28192,28423,28654,28885,29116,29347,29578,29809,30040,30271,30502,30733,30964,31195,31426,31657,31888,32119,32350,32581,32812,33043,33274,33505,33736,33967,34198,34429,34660,34891,35122,35353,35584,35815,36046,36277,36508,36739,36970,37201,37432,37663,37894,38125,38356,38587,38818,39049,39280,39511,39742,39973,40204,40435,40666,40897,41128,41359,41590,41821,42052,42283,42514,42745,42976,43207,43438,43669,43900,44131,44362,44593,44824,45055,45286,45517,45748,45979,46210,46441,46672,46903,47134,47365,47596,47827,48058,48289,48520,48751,48982,49213,49444,49675,49906,50137,50368,50599,50830,51051,51061,51292,51523,51754,51985,52216,52447,52678,52909,53140
11,242,473,704,935,1166,1397,1628,1859,2090,2321,2552,2783,3014,3245,3476,3707,3938,4169,4400,4631,4862,5093,5324,5555,5786,6017,6248,6479,6710,6941,7172,7403,7634,7865,8096,8327,8558,8789,9020,9251,9482,9713,9944,10175,10406,10637,10868,11099,11330,11561,11792,12023,12254,12485,12716,12947,13178,13409,13640,13871,14102,14333,14564,14795,15026,15257,15488,15719,15950,16181,16412,16643,16874,17105,17336,17567,17798,18029,18260,18491,18722,18953,19184,19415,19646,19877,20108,20339,20570,20801,21032,21263,21494,21725,21956,22187,22418,22649,22880,23111,23342,23573,23804,24035,24266,24497,24728,24959,25190,25421,25652,25883,26114,26345,26576,26807,27038,27269,27500,27731,27962,28193,28424,28655,28886,29117,29348,29579,29810,30041,30272,30503,30734,30965,31196,31427,31658,31889,32120,32351,32582,32813,33044,33275,33506,33737,33968,34199,34430,34661,34892,35123,35354,35585,35816,36047,36278,36509,36740,36971,37202,37433,37664,37895,38126,38357,38588,38819,39050,39281,39512,39743,39974,40205,40436,40667,40898,41129,41360,41591,41822,42053,42284,42515,42746,42977,43208,43439,43670,43901,44132,44363,44594,44825,45056,45287,45518,45749,45980,46211,46442,46673,46904,47135,47366,47597,47828,48059,48290,48521,48752,48983,49214,49445,49676,49907,50138,50369,50600,50820,50831,51062,51293,51524,51755,51986,52217,52448,52679,52910,53141
