1,290,579,868,1157,1446,1735,2024,2313,2602,2891,3180,3469,3758,4047,4336,4625,4914,5203,5492,5781,6070,6359,6648,6937,7226,7515,7804,8093,8382,8671,8960,9249,9538,9827,10116,10405,10694,10983,11272,11561,11850,12139,12428,12717,13006,13295,13584,13873,14162,14451,14740,15029,15318,15607,15896,16185,16474,16763,17052,17341,17630,17919,18208,18497,18786,19075,19364,19653,19942,20231,20520,20809,21098,21387,21676,21965,22254,22543,22832,23121,23410,23699,23988,24277,24566,24855,25144,25433,25722,26011,26300,26589,26878,27167,27456,27745,28034,28323,28612,28901,29190,29479,29768,30057,30346,30635,30924,31213,31502,31791,32080,32369,32658,32947,33236,33525,33814,34103,34392,34681,34970,35259,35548,35837,36126,36415,36704,36993,37282,37571,37860,38149,38438,38727,39016,39305,39594,39883,40172,40461,40750,41039,41328,41617,41906,42195,42484,42773,43062,43351,43640,43929,44218,44507,44796,45085,45374,45663,45952,46241,46530,46819,47108,47397,47686,47975,48264,48553,48842,49131,49420,49709,49998,50287,50576,50865,51154,51443,51732,52021,52310,52599,52888,53177,53466,53755,54044,54333,54622,54911,55200,55489,55778,56067,56356,56645,56934,57223,57512,57801,58090,58379,58668,58957,59246,59535,59824,60113,60402,60691,60980,61269,61558,61847,62136,62425,62714,63003,63292,63581,63870,64159,64448,64737,65026,65315,65604,65893,66182,66471,66760,67049,67338,67627,67916,68205,68494,68783,69072,69361,69650,69939,70228,70517,70806,71095,71384,71673,71962,72251,72540,72829,73118,73407,73696,73985,74274,74563,74852,75141,75430,75719,76008,76297,76586,76875,77164,77453,77742,78031,78320,78609,78898,79187,79476,79765,80054,80343,80632,80921,81210,81499,81788,82077,82366,82655,82944,83232,83233
2,291,580,869,1158,1447,1736,2025,2314,2603,2892,3181,3470,3759,4048,4337,4626,4915,5204,5493,5782,6071,6360,6649,6938,7227,7516,7805,8094,8383,8672,8961,9250,9539,9828,10117,10406,10695,10984,11273,11562,11851,12140,12429,12718,13007,13296,13585,13874,14163,14452,14741,15030,15319,15608,15897,16186,16475,16764,17053,17342,17631,17920,18209,18498,18787,19076,19365,19654,19943,20232,20521,20810,21099,21388,21677,21966,22255,22544,22833,23122,23411,23700,23989,24278,24567,24856,25145,25434,25723,26012,26301,26590,26879,27168,27457,27746,28035,28324,28613,28902,29191,29480,29769,30058,30347,30636,30925,31214,31503,31792,32081,32370,32659,32948,33237,33526,33815,34104,34393,34682,34971,35260,35549,35838,36127,36416,36705,36994,37283,37572,37861,38150,38439,38728,39017,39306,39595,39884,40173,40462,40751,41040,41329,41618,41907,42196,42485,42774,43063,43352,43641,43930,44219,44508,44797,45086,45375,45664,45953,46242,46531,46820,47109,47398,47687,47976,48265,48554,48843,49132,49421,49710,49999,50288,50577,50866,51155,51444,51733,52022,52311,52600,52889,53178,53467,53756,54045,54334,54623,54912,55201,55490,55779,56068,56357,56646,56935,57224,57513,57802,58091,58380,58669,58958,59247,59536,59825,60114,60403,60692,60981,61270,61559,61848,62137,62426,62715,63004,63293,63582,63871,64160,64449,64738,65027,65316,65605,65894,66183,66472,66761,67050,67339,67628,67917,68206,68495,68784,69073,69362,69651,69940,70229,70518,70807,71096,71385,71674,71963,72252,72541,72830,73119,73408,73697,73986,74275,74564,74853,75142,75431,75720,76009,76298,76587,76876,77165,77454,77743,78032,78321,78610,78899,79188,79477,79766,80055,80344,80633,80922,81211,81500,81789,82078,82367,82656,82943,82945,83234
3,292,581,870,1159,1448,1737,2026,2315,2604,2893,3182,3471,3760,4049,4338,4627,4916,5205,5494,5783,6072,6361,6650,6939,7228,7517,7806,8095,8384,8673,8962,9251,9540,9829,10118,10407,10696,10985,11274,11563,11852,12141,12430,12719,13008,13297,13586,13875,14164,14453,14742,15031,15320,15609,15898,16187,16476,16765,17054,17343,17632,17921,18210,18499,18788,19077,19366,19655,19944,20233,20522,20811,21100,21389,21678,21967,22256,22545,22834,23123,23412,23701,23990,24279,24568,24857,25146,25435,25724,26013,26302,26591,26880,27169,27458,27747,28036,28325,28614,28903,29192,29481,29770,30059,30348,30637,30926,31215,31504,31793,32082,32371,32660,32949,33238,33527,33816,34105,34394,34683,34972,35261,35550,35839,36128,36417,36706,36995,37284,37573,37862,38151,38440,38729,39018,39307,39596,39885,40174,40463,40752,41041,41330,41619,41908,42197,42486,42775,43064,43353,43642,43931,44220,44509,44798,45087,45376,45665,45954,46243,46532,46821,47110,47399,47688,47977,48266,48555,48844,49133,49422,49711,50000,50289,50578,50867,51156,51445,51734,52023,52312,52601,52890,53179,53468,53757,54046,54335,54624,54913,55202,55491,55780,56069,56358,56647,56936,57225,57514,57803,58092,58381,58670,58959,59248,59537,59826,60115,60404,60693,60982,61271,61560,61849,62138,62427,62716,63005,63294,63583,63872,64161,64450,64739,65028,65317,65606,65895,66184,66473,66762,67051,67340,67629,67918,68207,68496,68785,69074,69363,69652,69941,70230,70519,70808,71097,71386,71675,71964,72253,72542,72831,73120,73409,73698,73987,74276,74565,74854,75143,75432,75721,76010,76299,76588,76877,77166,77455,77744,78033,78322,78611,78900,79189,79478,79767,80056,80345,80634,80923,81212,81501,81790,82079,82368,82654,82657,82946,83235
4,293,582,871,1160,1449,1738,2027,2316,2605,2894,3183,3472,3761,4050,4339,4628,4917,5206,5495,5784,6073,6362,6651,6940,7229,7518,7807,8096,8385,8674,8963,9252,9541,9830,10119,10408,10697,10986,11275,11564,11853,12142,12431,12720,13009,13298,13587,13876,14165,14454,14743,15032,15321,15610,15899,16188,16477,16766,17055,17344,17633,17922,18211,18500,18789,19078,19367,19656,19945,20234,20523,20812,21101,21390,21679,21968,22257,22546,22835,23124,23413,23702,23991,24280,24569,24858,25147,25436,25725,26014,26303,26592,26881,27170,27459,27748,28037,28326,28615,28904,29193,29482,29771,30060,30349,30638,30927,31216,31505,31794,32083,32372,32661,32950,33239,33528,33817,34106,34395,34684,34973,35262,35551,35840,36129,36418,36707,36996,37285,37574,37863,38152,38441,38730,39019,39308,39597,39886,40175,40464,40753,41042,41331,41620,41909,42198,42487,42776,43065,43354,43643,43932,44221,44510,44799,45088,45377,45666,45955,46244,46533,46822,47111,47400,47689,47978,48267,48556,48845,49134,49423,49712,50001,50290,50579,50868,51157,51446,51735,52024,52313,52602,52891,53180,53469,53758,54047,54336,54625,54914,55203,55492,55781,56070,56359,56648,56937,57226,57515,57804,58093,58382,58671,58960,59249,59538,59827,60116,60405,60694,60983,61272,61561,61850,62139,62428,62717,63006,63295,63584,63873,64162,64451,64740,65029,65318,65607,65896,66185,66474,66763,67052,67341,67630,67919,68208,68497,68786,69075,69364,69653,69942,70231,70520,70809,71098,71387,71676,71965,72254,72543,72832,73121,73410,73699,73988,74277,74566,74855,75144,75433,75722,76011,76300,76589,76878,77167,77456,77745,78034,78323,78612,78901,79190,79479,79768,80057,80346,80635,80924,81213,81502,81791,82080,82365,82369,82658,82947,83236
5,294,583,872,1161,1450,1739,2028,2317,2606,2895,3184,3473,3762,4051,4340,4629,4918,5207,5496,5785,6074,6363,6652,6941,7230,7519,7808,8097,8386,8675,8964,9253,9542,9831,10120,10409,10698,10987,11276,11565,11854,12143,12432,12721,13010,13299,13588,13877,14166,14455,14744,15033,15322,15611,15900,16189,16478,16767,17056,17345,17634,17923,18212,18501,18790,19079,19368,19657,19946,20235,20524,20813,21102,21391,21680,21969,22258,22547,22836,23125,23414,23703,23992,24281,24570,24859,25148,25437,25726,26015,26304,26593,26882,27171,27460,27749,28038,28327,28616,28905,29194,29483,29772,30061,30350,30639,30928,31217,31506,31795,32084,32373,32662,32951,33240,33529,33818,34107,34396,34685,34974,35263,35552,35841,36130,36419,36708,36997,37286,37575,37864,38153,38442,38731,39020,39309,39598,39887,40176,40465,40754,41043,41332,41621,41910,42199,42488,42777,43066,43355,43644,43933,44222,44511,44800,45089,45378,45667,45956,46245,46534,46823,47112,47401,47690,47979,48268,48557,48846,49135,49424,49713,50002,50291,50580,50869,51158,51447,51736,52025,52314,52603,52892,53181,53470,53759,54048,54337,54626,54915,55204,55493,55782,56071,56360,56649,56938,57227,57516,57805,58094,58383,58672,58961,59250,59539,59828,60117,60406,60695,60984,61273,61562,61851,62140,62429,62718,63007,63296,63585,63874,64163,64452,64741,65030,65319,65608,65897,66186,66475,66764,67053,67342,67631,67920,68209,68498,68787,69076,69365,69654,69943,70232,70521,70810,71099,71388,71677,71966,72255,72544,72833,73122,73411,73700,73989,74278,74567,74856,75145,75434,75723,76012,76301,76590,76879,77168,77457,77746,78035,78324,78613,78902,79191,79480,79769,80058,80347,80636,80925,81214,81503,81792,82076,82081,82370,82659,82948,83237
6,295,584,873,1162,1451,1740,2029,2318,2607,2896,3185,3474,3763,4052,4341,4630,4919,5208,5497,5786,6075,6364,6653,6942,7231,7520,7809,8098,8387,8676,8965,9254,9543,9832,10121,10410,10699,10988,11277,11566,11855,12144,12433,12722,13011,13300,13589,13878,14167,14456,14745,15034,15323,15612,15901,16190,16479,16768,17057,17346,17635,17924,18213,18502,18791,19080,19369,19658,19947,20236,20525,20814,21103,21392,21681,21970,22259,22548,22837,23126,23415,23704,23993,24282,24571,24860,25149,25438,25727,26016,26305,26594,26883,27172,27461,27750,28039,28328,28617,28906,29195,29484,29773,30062,30351,30640,30929,31218,31507,31796,32085,32374,32663,32952,33241,33530,33819,34108,34397,34686,34975,35264,35553,35842,36131,36420,36709,36998,37287,37576,37865,38154,38443,38732,39021,39310,39599,39888,40177,40466,40755,41044,41333,41622,41911,42200,42489,42778,43067,43356,43645,43934,44223,44512,44801,45090,45379,45668,45957,46246,46535,46824,47113,47402,47691,47980,48269,48558,48847,49136,49425,49714,50003,50292,50581,50870,51159,51448,51737,52026,52315,52604,52893,53182,53471,53760,54049,54338,54627,54916,55205,55494,55783,56072,56361,56650,56939,57228,57517,57806,58095,58384,58673,58962,59251,59540,59829,60118,60407,60696,60985,61274,61563,61852,62141,62430,62719,63008,63297,63586,63875,64164,64453,64742,65031,65320,65609,65898,66187,66476,66765,67054,67343,67632,67921,68210,68499,68788,69077,69366,69655,69944,70233,70522,70811,71100,71389,71678,71967,72256,72545,72834,73123,73412,73701,73990,74279,74568,74857,75146,75435,75724,76013,76302,76591,76880,77169,77458,77747,78036,78325,78614,78903,79192,79481,79770,80059,80348,80637,80926,81215,81504,81787,81793,82082,82371,82660,82949,83238
7,296,585,874,1163,1452,1741,2030,2319,2608,2897,3186,3475,3764,4053,4342,4631,4920,5209,5498,5787,6076,6365,6654,6943,7232,7521,7810,8099,8388,8677,8966,9255,9544,9833,10122,10411,10700,10989,11278,11567,11856,12145,12434,12723,13012,13301,13590,13879,14168,14457,14746,15035,15324,15613,15902,16191,16480,16769,17058,17347,17636,17925,18214,18503,18792,19081,19370,19659,19948,20237,20526,20815,21104,21393,21682,21971,22260,22549,22838,23127,23416,23705,23994,24283,24572,24861,25150,25439,25728,26017,26306,26595,26884,27173,27462,27751,28040,28329,28618,28907,29196,29485,29774,30063,30352,30641,30930,31219,31508,31797,32086,32375,32664,32953,33242,33531,33820,34109,34398,34687,34976,35265,35554,35843,36132,36421,36710,36999,37288,37577,37866,38155,38444,38733,39022,39311,39600,39889,40178,40467,40756,41045,41334,41623,41912,42201,42490,42779,43068,43357,43646,43935,44224,44513,44802,45091,45380,45669,45958,46247,46536,46825,47114,47403,47692,47981,48270,48559,48848,49137,49426,49715,50004,50293,50582,50871,51160,51449,51738,52027,52316,52605,52894,53183,53472,53761,54050,54339,54628,54917,55206,55495,55784,56073,56362,56651,56940,57229,57518,57807,58096,58385,58674,58963,59252,59541,59830,60119,60408,60697,60986,61275,61564,61853,62142,62431,62720,63009,63298,63587,63876,64165,64454,64743,65032,65321,65610,65899,66188,66477,66766,67055,67344,67633,67922,68211,68500,68789,69078,69367,69656,69945,70234,70523,70812,71101,71390,71679,71968,72257,72546,72835,73124,73413,73702,73991,74280,74569,74858,75147,75436,75725,76014,76303,76592,76881,77170,77459,77748,78037,78326,78615,78904,79193,79482,79771,80060,80349,80638,80927,81216,81498,81505,81794,82083,82372,82661,82950,83239
8,297,586,875,1164,1453,1742,2031,2320,2609,2898,3187,3476,3765,4054,4343,4632,4921,5210,5499,5788,6077,6366,6655,6944,7233,7522,7811,8100,8389,8678,8967,9256,9545,9834,10123,10412,10701,10990,11279,11568,11857,12146,12435,12724,13013,13302,13591,13880,14169,14458,14747,15036,15325,15614,15903,16192,16481,16770,17059,17348,17637,17926,18215,18504,18793,19082,19371,19660,19949,20238,20527,20816,21105,21394,21683,21972,22261,22550,22839,23128,23417,23706,23995,24284,24573,24862,25151,25440,25729,26018,26307,26596,26885,27174,27463,27752,28041,28330,28619,28908,29197,29486,29775,30064,30353,30642,30931,31220,31509,31798,32087,32376,32665,32954,33243,33532,33821,34110,34399,34688,34977,35266,35555,35844,36133,36422,36711,37000,37289,37578,37867,38156,38445,38734,39023,39312,39601,39890,40179,40468,40757,41046,41335,41624,41913,42202,42491,42780,43069,43358,43647,43936,44225,44514,44803,45092,45381,45670,45959,46248,46537,46826,47115,47404,47693,47982,48271,48560,48849,49138,49427,49716,50005,50294,50583,50872,51161,51450,51739,52028,52317,52606,52895,53184,53473,53762,54051,54340,54629,54918,55207,55496,55785,56074,56363,56652,56941,57230,57519,57808,58097,58386,58675,58964,59253,59542,59831,60120,60409,60698,60987,61276,61565,61854,62143,62432,62721,63010,63299,63588,63877,64166,64455,64744,65033,65322,65611,65900,66189,66478,66767,67056,67345,67634,67923,68212,68501,68790,69079,69368,69657,69946,70235,70524,70813,71102,71391,71680,71969,72258,72547,72836,73125,73414,73703,73992,74281,74570,74859,75148,75437,75726,76015,76304,76593,76882,77171,77460,77749,78038,78327,78616,78905,79194,79483,79772,80061,80350,80639,80928,81209,81217,81506,81795,82084,82373,82662,82951,83240
9,298,587,876,1165,1454,1743,2032,2321,2610,2899,3188,3477,3766,4055,4344,4633,4922,5211,5500,5789,6078,6367,6656,6945,7234,7523,7812,8101,8390,8679,8968,9257,9546,9835,10124,10413,10702,10991,11280,11569,11858,12147,12436,12725,13014,13303,13592,13881,14170,14459,14748,15037,15326,15615,15904,16193,16482,16771,17060,17349,17638,17927,18216,18505,18794,19083,19372,19661,19950,20239,20528,20817,21106,21395,21684,21973,22262,22551,22840,23129,23418,23707,23996,24285,24574,24863,25152,25441,25730,26019,26308,26597,26886,27175,27464,27753,28042,28331,28620,28909,29198,29487,29776,30065,30354,30643,30932,31221,31510,31799,32088,32377,32666,32955,33244,33533,33822,34111,34400,34689,34978,35267,35556,35845,36134,36423,36712,37001,37290,37579,37868,38157,38446,38735,39024,39313,39602,39891,40180,40469,40758,41047,41336,41625,41914,42203,42492,42781,43070,43359,43648,43937,44226,44515,44804,45093,45382,45671,45960,46249,46538,46827,47116,47405,47694,47983,48272,48561,48850,49139,49428,49717,50006,50295,50584,50873,51162,51451,51740,52029,52318,52607,52896,53185,53474,53763,54052,54341,54630,54919,55208,55497,55786,56075,56364,56653,56942,57231,57520,57809,58098,58387,58676,58965,59254,59543,59832,60121,60410,60699,60988,61277,61566,61855,62144,62433,62722,63011,63300,63589,63878,64167,64456,64745,65034,65323,65612,65901,66190,66479,66768,67057,67346,67635,67924,68213,68502,68791,69080,69369,69658,69947,70236,70525,70814,71103,71392,71681,71970,72259,72548,72837,73126,73415,73704,73993,74282,74571,74860,75149,75438,75727,76016,76305,76594,76883,77172,77461,77750,78039,78328,78617,78906,79195,79484,79773,80062,80351,80640,80920,80929,81218,81507,81796,82085,82374,82663,82952,83241
10,299,588,877,1166,1455,1744,2033,2322,2611,2900,3189,3478,3767,4056,4345,4634,4923,5212,5501,5790,6079,6368,6657,6946,7235,7524,7813,8102,8391,8680,8969,9258,9547,9836,10125,10414,10703,10992,11281,11570,11859,12148,12437,12726,13015,13304,13593,13882,14171,14460,14749,15038,15327,15616,15905,16194,16483,16772,17061,17350,17639,17928,18217,18506,18795,19084,19373,19662,19951,20240,20529,20818,21107,21396,21685,21974,22263,22552,22841,23130,23419,23708,23997,24286,24575,24864,25153,25442,25731,26020,26309,26598,26887,27176,27465,27754,28043,28332,28621,28910,29199,29488,29777,30066,30355,30644,30933,31222,31511,31800,32089,32378,32667,32956,33245,33534,33823,34112,34401,34690,34979,35268,35557,35846,36135,36424,36713,37002,37291,37580,37869,38158,38447,38736,39025,39314,39603,39892,40181,40470,40759,41048,41337,41626,41915,42204,42493,42782,43071,43360,43649,43938,44227,44516,44805,45094,45383,45672,45961,46250,46539,46828,47117,47406,47695,47984,48273,48562,48851,49140,49429,49718,50007,50296,50585,50874,51163,51452,51741,52030,52319,52608,52897,53186,53475,53764,54053,54342,54631,54920,55209,55498,55787,56076,56365,56654,56943,57232,57521,57810,58099,58388,58677,58966,59255,59544,59833,60122,60411,60700,60989,61278,61567,61856,62145,62434,62723,63012,63301,63590,63879,64168,64457,64746,65035,65324,65613,65902,66191,66480,66769,67058,67347,67636,67925,68214,68503,68792,69081,69370,69659,69948,70237,70526,70815,71104,71393,71682,71971,72260,72549,72838,73127,73416,73705,73994,74283,74572,74861,75150,75439,75728,76017,76306,76595,76884,77173,77462,77751,78040,78329,78618,78907,79196,79485,79774,80063,80352,80631,80641,80930,81219,81508,81797,82086,82375,82664,82953,83242
11,300,589,878,1167,1456,1745,2034,2323,2612,2901,3190,3479,3768,4057,4346,4635,4924,5213,5502,5791,6080,6369,6658,6947,7236,7525,7814,8103,8392,8681,8970,9259,9548,9837,10126,10415,10704,10993,11282,11571,11860,12149,12438,12727,13016,13305,13594,13883,14172,14461,14750,15039,15328,15617,15906,16195,16484,16773,17062,17351,17640,17929,18218,18507,18796,19085,19374,19663,19952,20241,20530,20819,21108,21397,21686,21975,22264,22553,22842,23131,23420,23709,23998,24287,24576,24865,25154,25443,25732,26021,26310,26599,26888,27177,27466,27755,28044,28333,28622,28911,29200,29489,29778,30067,30356,30645,30934,31223,31512,31801,32090,32379,32668,32957,33246,33535,33824,34113,34402,34691,34980,35269,35558,35847,36136,36425,36714,37003,37292,37581,37870,38159,38448,38737,39026,39315,39604,39893,40182,40471,40760,41049,41338,41627,41916,42205,42494,42783,43072,43361,43650,43939,44228,44517,44806,45095,45384,45673,45962,46251,46540,46829,47118,47407,47696,47985,48274,48563,48852,49141,49430,49719,50008,50297,50586,50875,51164,51453,51742,52031,52320,52609,52898,53187,53476,53765,54054,54343,54632,54921,55210,55499,55788,56077,56366,56655,56944,57233,57522,57811,58100,58389,58678,58967,59256,59545,59834,60123,60412,60701,60990,61279,61568,61857,62146,62435,62724,63013,63302,63591,63880,64169,64458,64747,65036,65325,65614,65903,66192,66481,66770,67059,67348,67637,67926,68215,68504,68793,69082,69371,69660,69949,70238,70527,70816,71105,71394,71683,71972,72261,72550,72839,73128,73417,73706,73995,74284,74573,74862,75151,75440,75729,76018,76307,76596,76885,77174,77463,77752,78041,78330,78619,78908,79197,79486,79775,80064,80342,80353,80642,80931,81220,81509,81798,82087,82376,82665,82954,83243
