1,10,19,28,37,46,55,64,72,73
2,11,20,29,38,47,56,63,65,74
3,12,21,30,39,48,54,57,66,75
4,13,22,31,40,45,49,58,67,76
5,14,23,32,36,41,50,59,68,77
6,15,24,27,33,42,51,60,69,78
7,16,18,25,34,43,52,61,70,79
8,9,17,26,35,44,53,62,71,80
