1,18,35,52,69,86,103,120,137,154,171,188,205,222,239,256,272,273
2,19,36,53,70,87,104,121,138,155,172,189,206,223,240,255,257,274
3,20,37,54,71,88,105,122,139,156,173,190,207,224,238,241,258,275
4,21,38,55,72,89,106,123,140,157,174,191,208,221,225,242,259,276
5,22,39,56,73,90,107,124,141,158,175,192,204,209,226,243,260,277
6,23,40,57,74,91,108,125,142,159,176,187,193,210,227,244,261,278
7,24,41,58,75,92,109,126,143,160,170,177,194,211,228,245,262,279
8,25,42,59,76,93,110,127,144,153,161,178,195,212,229,246,263,280
