1,18,35,52,69,86,103,120,-135,-118,-101,-84,-67,-50,-33,-17,-16
2,19,36,53,70,87,104,121,-134,-117,-100,-83,-66,-49,-34,-32,-15
3,20,37,54,71,88,105,122,-133,-116,-99,-82,-65,-51,-48,-31,-14
4,21,38,55,72,89,106,123,-132,-115,-98,-81,-68,-64,-47,-30,-13
5,22,39,56,73,90,107,124,-131,-114,-97,-85,-80,-63,-46,-29,-12
6,23,40,57,74,91,108,125,-130,-113,-102,-96,-79,-62,-45,-28,-11
7,24,41,58,75,92,109,126,-129,-119,-112,-95,-78,-61,-44,-27,-10
8,25,42,59,76,93,110,127,-136,-128,-111,-94,-77,-60,-43,-26,-9
